Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),4LHE Temp (ºF),App message,
0,1000,,0.0010817277792798238,-0.0018624133368082966,22.26239262734604,0.002411930297860493,0,0.05369533928076197,0,0,0,0,75.7625,,
1.0110350000001491,1200,,0.07261538253928396,0.5509375340787922,21.973616188768183,1.830364393828778,278.03094984359996,40.2197246755809,27.373605222768457,68.06015069364246,0.020126597486711053,0.013698192578958398,75.7625,,
2.0232549999998883,1200,,0.05620199794867645,0.7228643080928641,22.02332555016671,1.6652397181102065,292.79643531552,36.67411643100892,22.309578092796627,60.831944335360454,0.03240152301787654,0.019710476446043658,75.65,,
3.024709999999963,1200,,0.056847326585989386,0.7495377837011375,22.02262602822749,1.6699006439851318,293.84363286672,36.77559738678081,22.645414843467353,61.57728616967994,0.03309887625738774,0.020381389751959893,75.5375,,
4.019660000000149,1200,,0.056820151562530515,0.7520205447099704,22.022826914638916,1.6675979684553406,293.63419335647995,36.72522142249545,22.624259302480493,61.60414675845184,0.03323956531153795,0.020476950596391288,75.425,,
5.008319999999367,1200,,0.05705044223334919,0.7441449879070168,22.021901221210957,1.672546531673547,294.15779213208,36.83265450839384,22.753656303439836,61.77577100302255,0.0327044136548076,0.020203403687275176,75.3125,,
6.001589999999851,1219.5198999999836,,0.06249978186515972,0.7772009980922691,21.994487611133547,1.8619418902629474,304.31560837871996,40.952457838038974,25.783826331554298,62.96038795406515,0.030142965908094444,0.01897812827659786,75.2,,
7.0006549999993295,1239.491499999985,,0.06924785827915843,0.8696754957547825,21.95477223425842,2.141480034190012,320.65189017744,47.01570639485365,30.106651240330955,64.03530553701611,0.028886490523720644,0.01849755246578572,75.2,,
8.00224499999918,1259.5273999999836,,0.07452466589301157,0.9535907099959686,21.911860646526737,2.43840218261236,336.67401271079996,53.42992882558867,34.01555165858262,63.663853585917366,0.028033962805226582,0.01784750103464998,75.0875,,
9.002019999999552,1279.5252999999748,,0.08238078214790974,1.061086228862558,21.871660015234774,2.7184590870932235,352.59141548904,59.45721291822848,39.37735466176314,66.22805329930084,0.026946610252946004,0.017846215400675946,74.975,,
