Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),4LHE Temp (ºF),App message,
0,1000,,0.0008170817625043676,-0.00674408590276968,22.262399535491888,-0.0012674520939701395,0,0.028216524908059055,0,0,0,0,74.6375,,
1.014875,1200,,0.06843190204390848,0.5725917945915046,21.990786707993088,1.8050253323138625,281.90558078303997,39.693927085438496,26.152047326608955,65.88425294962235,0.021894721565791482,0.014425173739021573,74.75,,
2.0191099999998694,1200,,0.05459085912313091,0.7186523417716032,22.023030785931937,1.6684220219511272,293.63419335647995,36.74370955335648,21.7335646124713,59.14907579190238,0.0330664736588687,0.019558513566193685,74.75,,
3.0071949999998324,1200,,0.05405335337936433,0.7316273797354783,22.022951979772024,1.670017952580143,295.10026992816,36.778725175029685,21.626690865226294,58.80217642755433,0.03382983482285156,0.019892679157683387,74.6375,,
4.005435000000056,1200,,0.053400959895492574,0.7236182100140733,22.02263680239098,1.6696698872888502,294.99555017304,36.770533507651436,21.358251085268282,58.0852357794154,0.03388003105334708,0.019679295919475807,74.525,,
5.013584999999963,1200,,0.05473424561809965,0.7240664281324173,22.022407882569407,1.672727424958141,294.68139090768,36.83748562878819,21.86889461779679,59.36587213951007,0.03310942051653474,0.01965569624997873,74.4125,,
5.672125,1212.927400000002,,0.057337934800451816,0.7387137709667624,22.006276355379754,1.7831402505435194,299.28906013296,39.24027713386178,23.264080814586062,59.2862296441599,0.03175340460920362,0.018825396376451708,74.4125,,
6.337504999999888,1226.241099999994,,0.0626468107297773,0.7880964004514711,21.98079112441176,1.9607074057473781,310.28463442056,43.09789994182037,26.35648319534464,61.15491295614019,0.02990142480733822,0.018286190313573397,74.4125,,
7.017955000000074,1239.8543999999947,,0.06700013053147448,0.8434337491102836,21.95400203719354,2.1474264226844313,320.9660494428,47.14460405833724,29.15989238941649,61.85202521445239,0.02892444655990588,0.01789035597937379,74.3,,
7.683334999999963,1253.1582999999914,,0.07110715235058396,0.9063168270506684,21.929840380673244,2.3158075437142402,331.64746446504,50.785289786012264,31.975903768696334,62.962924704041804,0.028343743889357446,0.01784605012336258,74.1875,,
8.34330000000028,1266.3820999999996,,0.07537868120655249,0.9722752889151636,21.89925317455871,2.530480498451094,342.32887948728,55.41563308886403,34.982563997665,63.127608668779914,0.027793139718977164,0.01754514447856314,74.1875,,
9.018325000000186,1279.8516000000016,,0.07971548730943992,1.0326753866223584,21.871897325837512,2.72337574318667,352.69613524415996,59.56539463465527,38.11383515859821,63.9865401587107,0.027094502096816516,0.01733683446498222,74.075,,
