Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),4LHE Temp (ºF),App message,
66.105125,1300,,-0.10328686185836669,1.374011332781469,25.385622466508085,4.752909755194485,4094,120.65557266275057,60.037169023871726,49.759134782513634,0.022886011367976734,0.011387881242932935,75.5375,76.6625,78.2375,,
66.13068,1300,,-0.1030469778893266,1.3745460010778707,25.38560689283054,4.746929891230204,4093,120.5036961665968,59.884154520478724,49.69486947328874,0.02295341751227053,0.011406670872381838,75.5375,76.6625,78.2375,,
66.15340499999996,1300,,-0.10287786815240471,1.3751526718188642,25.38554295615415,4.743504719015684,4092,120.41644280729257,59.764277394302276,49.63132608886772,0.023009609281245434,0.011419974214149293,75.5375,76.6625,78.2375,,
66.17660000000004,1300,,-0.10273044676204167,1.376039930802143,25.38537261304132,4.746102623817455,4091,120.48158356533916,59.667184203320595,49.52390434921706,0.02306192171082147,0.011421164049158548,75.5375,76.6625,78.2375,,
66.204055,1300,,-0.10268348201919845,1.3777112248155934,25.38529932386887,4.741565656003302,4090,120.36606344142048,59.62372804826464,49.535331092124814,0.023106760846962705,0.01144601049020844,75.5375,76.6625,78.2375,,
66.23038000000001,1300,,-0.10267555587511495,1.3793741687517433,25.38503782957686,4.748482535260483,4089,120.5404087906724,59.6044625999656,49.44770239121495,0.023142129105489823,0.011443251127073341,75.5375,76.6625,78.2375,,
66.253435,1300,,-0.10270557035364192,1.3806321305282228,25.384852158765597,4.751494432701467,4089,120.61598370732455,59.62302945634986,49.4321130780026,0.023156021140103025,0.011446510554341913,75.5375,76.6625,78.2375,,
66.27672500000004,1300,,-0.10279752903569606,1.3816975482222602,25.384679091850714,4.752961186384667,4088,120.65239445239682,59.66378918695456,49.45097812418037,0.023158058967605217,0.011451886674055247,75.5375,76.6625,78.2375,,
66.30251500000001,1300,,-0.10290786070591652,1.3827534167446809,25.384541854303734,4.751189477671787,4087,120.60676815368697,59.7210430458129,49.517157254153,0.02315353761795403,0.011464973632181769,75.5375,76.6625,78.2375,,
66.32438,1300,,-0.10307373121021644,1.3834517693863526,25.38387287114262,4.775003366326001,4088,121.20807841009729,59.82507324386943,49.35733164703458,0.02312494902842633,0.011413857785168085,75.5375,76.6625,78.2375,,
66.34728999999997,1300,,-0.10331828422188952,1.3844635860122454,25.383282218551418,4.790177111240729,4089,121.59041749146881,59.98678234153096,49.33512325980773,0.023079477377697794,0.011386288612006648,75.5375,76.6625,78.2375,,
66.37508000000001,1300,,-0.10360187810852746,1.3856634275314093,25.383202808308955,4.780808450161274,4091,121.35223047812083,60.17384118773695,49.5861023325698,0.023027671163758097,0.011418524588068753,75.5375,76.6625,78.2375,,
66.40033999999997,1300,,-0.10385986360351669,1.386779864812258,25.383135060782987,4.775383381459408,4091,121.2142013386027,60.32038545656323,49.76346400869548,0.022990235462120506,0.011440737549706682,75.5375,76.6625,78.2375,,
66.42315500000002,1300,,-0.10399459841903683,1.3873911606226519,25.383128413839195,4.767768182066121,4089,121.020872012801,60.3809771084254,49.89302762753072,0.02297728899171887,0.01146406514469587,75.5375,76.6625,78.2375,,
66.44530999999999,1300,,-0.10407366325062782,1.387922256158631,25.383050035722906,4.7634279493539715,4088,120.91032998001282,60.41192124037642,49.964234859306785,0.02297431082577474,0.011478938618297234,75.5375,76.6625,78.2375,,
66.47124500000005,1300,,-0.10407998604680803,1.3875903156814466,25.382380568139435,4.7844718232434955,4087,121.44128463510636,60.39888457264674,49.73505077299436,0.0229737738618745,0.011426018094676188,75.5375,76.6625,78.2375,,
66.49484500000003,1300,,-0.10411213890722923,1.3869760335906653,25.381841334168122,4.798055361014221,4088,121.7834798858177,60.431596471384154,49.62216265132503,0.02295117313750651,0.0113888684646807,75.5375,76.6625,78.2375,,
66.51801500000002,1300,,-0.10413767542392269,1.3859420496531267,25.381796856281195,4.789643922129752,4089,121.56976904541928,60.46187480070066,49.734300949532695,0.022922578140713985,0.01140038399789449,75.5375,76.6625,78.2375,,
66.54446500000003,1300,,-0.10410193442595181,1.38502736949214,25.381822394919453,4.779337533916999,4089,121.30829645125358,60.44165956624641,49.82483583926531,0.022915111521286013,0.011417416697865328,75.5375,76.6625,78.2375,,
66.57153999999998,1300,,-0.10401797370114249,1.384667151921029,25.38189977863114,4.767392756243508,4088,121.0054851443448,60.380639420732585,49.89909287889374,0.02293230355300913,0.011443011449185875,75.5375,76.6625,78.2375,,
66.594995,1300,,-0.10392225964217613,1.3843310530489954,25.381908259391853,4.761435293154585,4087,120.85431379388022,60.304476251134744,49.89848881520721,0.022955693160886154,0.011454543984338062,75.5375,76.6625,78.2375,,
66.62089499999996,1300,,-0.10377404141911585,1.3840225091648761,25.38183766023502,4.754584155543478,4086,120.68008317793017,60.196737176498246,49.8812526402923,0.022991653270290877,0.01146852465393382,75.5375,76.55,78.2375,,
66.64360499999998,1300,,-0.10373107506745875,1.38415652698354,25.38179569040412,4.750390775074242,4085,120.57344810251487,60.15943039362613,49.894426459859496,0.023008138839196706,0.011479778912905369,75.5375,76.55,78.2375,,
66.67462000000005,1300,,-0.10374155022356124,1.3847860493875221,25.38140131762259,4.7647363415478186,4084,120.93568525748604,60.15205820602693,49.73888234722138,0.023021424215352512,0.011450599105128918,75.5375,76.55,78.2375,,
66.69876999999995,1300,,-0.10376031642864696,1.3858819182268165,25.381373792504363,4.760264276865867,4083,120.82204696223806,60.15237264408093,49.78592413922689,0.02303952208879643,0.011470438989168611,75.5375,76.55,78.2375,,
66.726,1300,,-0.1037904927567877,1.3866369105127443,25.381282770661354,4.7563109757257145,4083,120.72127382009457,60.16100707193404,49.83463574248666,0.023048764939302854,0.011486268050643554,75.5375,76.55,78.2375,,
66.74774,1300,,-0.10380335266937159,1.3867447599859513,25.381095087850596,4.760080151348218,4082,120.81604694715938,60.15836972348433,49.7933604381175,0.023051568158513457,0.01147815041980693,75.5375,76.55,78.2375,,
66.76988500000002,1300,,-0.10385182030883024,1.386869188065246,25.380992681629102,4.757971462184318,4081,120.7620388611003,60.177632349431235,49.83158028546301,0.023046257121120416,0.011484314120105357,75.5375,76.55,78.2375,,
66.79533499999997,1300,,-0.10387263908124568,1.3858812796103164,25.38094245390159,4.750675626039614,4081,120.57662468166436,60.191310321600234,49.91955155529686,0.023024607243231576,0.011493780683189602,75.5375,76.55,78.2375,,
66.81839000000001,1300,,-0.10387746332258112,1.384688142681617,25.38083121716942,4.7479948838703265,4081,120.50805676749667,60.18839958231103,49.94553990563143,0.02300589735382444,0.01149041964350299,75.5375,76.55,78.2375,,
66.84129500000004,1300,,-0.10387750545222915,1.3836459701548993,25.380822237385335,4.743808679965684,4081,120.4017648343746,60.18193565531056,49.984263717477226,0.02299105130283067,0.011491907714627365,75.5375,76.55,78.2375,,
66.86746999999997,1300,,-0.10386286964755474,1.3820750432875484,25.380649397337738,4.744247897364476,4080,120.41209253706451,60.16648756548806,49.96714723396073,0.022970844721211827,0.011477875802732409,75.5375,76.55,78.2375,,
66.88832000000001,1300,,-0.1038391049505045,1.3807045245955214,25.380618249046346,4.739748025334983,4080,120.29773522769844,60.15176495004863,50.00240847111039,0.02295368266819917,0.011477394166915419,75.5375,76.55,78.2375,,
66.90942000000004,1300,,-0.10378692263172411,1.379510620667378,25.38052715572023,4.7369817847013955,4080,120.22709482276585,60.1214141448217,50.006543228421485,0.022945412051426205,0.01147420739643588,75.5375,76.55,78.2375,,
66.932445,1300,,-0.10372238764101743,1.3786410155013962,25.380189404010448,4.744581290090166,4080,120.41837178521266,60.082347941195835,49.89466893669952,0.02294585785579998,0.011448759811837059,75.5375,76.55,78.2375,,
66.95552000000002,1300,,-0.1036296723717466,1.3771695664748598,25.379896424649907,4.75117187374579,4080,120.58425005137796,60.032570307599016,49.78475238849238,0.022940373191059845,0.011420807990165231,75.5375,76.55,78.2375,,
66.98134999999998,1300,,-0.10353210116145013,1.3765956775689892,25.37974294083672,4.751140054857607,4080,120.58271326819894,59.97990512631392,49.74171131222365,0.022950947899466743,0.011416194247571605,75.5375,76.55,78.2375,,
67.00335500000004,1300,,-0.10351194483826824,1.3764391763026629,25.379518489450636,4.755572450875732,4080,120.69413894492273,59.96798952385523,49.685916854024605,0.022952898491871508,0.011404358060259943,75.5375,76.55,78.2375,,
67.02585000000003,1300,,-0.10349709833474635,1.3758081859050746,25.379330600356138,4.759284546828783,4081,120.78745593513383,59.97371483854512,49.65227090365463,0.022940186206722054,0.011390323401164448,75.5375,76.55,78.2375,,
67.04758000000001,1300,,-0.1034956952249039,1.3753444984901038,25.379268488273535,4.7572879025697095,4082,120.73648695533232,59.979589333673886,49.67809719017578,0.022930208655462643,0.011391291341770828,75.5375,76.55,78.2375,,
67.07071500000002,1300,,-0.10348694734949106,1.3752198214126,25.379216490227126,4.753565781858025,4082,120.64177507831057,59.974110595420356,49.712556497523494,0.022930224521205526,0.011399200820113283,75.5375,76.55,78.2375,,
67.09657000000001,1300,,-0.10352732137315797,1.3749847310459649,25.378979978824695,4.754795169537796,4082,120.6718514111121,60.004714458530074,49.72552733454169,0.022914611684324106,0.011394411496692666,75.5375,76.55,78.2375,,
67.11967999999999,1300,,-0.10360319154683413,1.375055771234004,25.378874631621187,4.753144924297898,4082,120.62946913968293,60.04836806000619,49.77918620405531,0.02289913640716953,0.011399003751245541,75.5375,76.55,78.2375,,
67.14464000000001,1300,,-0.10371481923467886,1.3753702766115876,25.37738541615438,4.8103240003922725,4083,122.07344613453225,60.12278408536256,49.2513204051794,0.022876024414618452,0.0112667440804108,75.5375,76.55,78.2375,,
67.16746500000002,1300,,-0.10412412098520611,1.3750510841231547,25.375862500276227,4.861713900314877,4085,123.37018345007196,60.397339274600995,48.95618826654648,0.02276674934091687,0.011145732669511991,75.5375,76.55,78.2375,,
67.19390499999997,1300,,-0.10467257249458474,1.3744496490523168,25.374435779902495,4.908112265691332,4094,124.54057948633644,60.848694484599,48.85852846965018,0.022587989121117372,0.011036159095462615,75.5375,76.55,78.2375,,
67.21968,1300,,-0.10507237040642331,1.3739915764390698,25.37471768564785,4.881688771461851,4099,123.87147440504155,61.147757597565146,49.363873233332924,0.02247002392927948,0.011092074127949094,75.5375,76.55,78.2375,,
67.24163,1300,,-0.10523614884705074,1.3736076720375088,25.375052852978428,4.860860755221979,4099,123.34459857472635,61.23973280684231,49.6493024538413,0.022430007596049403,0.011136342311782146,75.5375,76.55,78.2375,,
67.26264000000002,1300,,-0.10519959237529049,1.3733741745024366,25.3752616285756,4.846596915686256,4098,122.98366474378629,61.20625089952879,49.767789101943485,0.022438462645863674,0.0111671267673118,75.5375,76.55,78.2375,,
