Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),4LHE Temp (ºF),App message,
0,1000,,0.000060252140699863854,0.0013075135262384037,25.00896406367162,0.04773684376052456,0,1.1938490101200656,0,0,0,0,76.55,74.8625,79.5875,,
0,1000,,0.000020158035348895085,0.0012809552377040581,25.009030579153325,0.04684983212038696,0,1.1716688841269571,0,0,0,0,76.55,74.8625,79.5875,,
0.023375,1000,,6.11625110191505e-7,0.001250439831258247,25.009096754713866,0.0468385006746419,0,1.17138859521785,0,0,0,0,76.55,74.8625,79.5875,,
0.046190000000002326,1000,,4.940060285665719e-7,0.0011952602623335254,25.00914261252861,0.04696507568202657,0,1.1745562755400019,0,0,0,0,76.55,74.8625,79.5875,,
0.07392999999999302,1000,,-0.000003832453824749653,0.0008888099841308218,25.009208906613278,0.04704402242249972,0,1.1765337845716948,0,0,0,0,76.55,74.8625,79.5875,,
0.10048499999998603,1000,,-0.000012916148904880174,0.0005762730616353039,25.00928792922503,0.047489694040820485,0,1.1876834319376817,0,0,0,0,76.55,74.8625,79.5875,,
0.12238999999998487,1000,,-0.00002393979670168741,0.00041829957647602915,25.009324962717148,0.04793023282048581,0,1.1987027681462203,0,0,0,0,76.55,74.8625,79.5875,,
0.14309999999997672,1000,,-0.00005460237364633765,0.0005065072398229224,25.009358701410594,0.047842867460889504,0,1.1965194336334306,0,0,0,0,76.55,74.8625,79.5875,,
0.16635499999998138,1000,,-0.00007601250320866338,0.0004937958064752863,25.009393191871435,0.047272465672602904,0,1.1822556811553713,0,0,0,0,76.55,74.8625,79.5875,,
0.18918499999999766,1000,,-0.00009493376393704223,0.0003389132535369271,25.00942584486907,0.04743174957914165,0,1.1862408237919428,0,0,0,0,76.55,74.8625,79.5875,,
0.21546499999999652,1000,,-0.00007998447684006659,0.00020920238280830377,25.009450797120046,0.04599324193851895,0,1.1502657212614278,0,0,0,0,76.55,74.8625,79.5875,,
0.23848500000001513,1000,,-0.00009027297976788118,0.00028482724665469545,25.00950256120825,-0.000053319466079670974,0,0,0,0,0,0,76.55,74.8625,79.5875,,
0.2642149999999965,1000,,-0.00006878103627738251,0.00031438972103265696,25.009571472520225,-0.0007965514727239498,0,0.019921410988630865,0,0,0,0,76.55,74.8625,79.5875,,
0.2855849999999919,1000,,-0.00007551178918248392,0.0002985860195030912,25.009608979247194,-0.0009344975439871117,0,0.023371418167184518,0,0,0,0,76.55,74.8625,79.5875,,
0.30738000000000465,1000,,-0.00008050564325073232,0.00025986285286285854,25.00963921543327,-0.0008175303806421397,0,0.020446139867515745,0,0,0,0,76.55,74.8625,79.5875,,
0.32933499999999183,1000,,-0.00009463731165820533,0.0001279406473745049,25.009657902340223,-0.0011686910209709467,0,0.0292285626280201,0,0,0,0,76.55,74.8625,79.5875,,
0.3553399999999965,1000,,-0.00008908362209475375,0.00010554356671332014,25.009689984862682,-0.001224511412849516,0,0.030624650818292593,0,0,0,0,76.55,74.8625,79.5875,,
0.3823149999999732,1000,,-0.00008323992581396008,0.00015401431404823106,25.009729312532897,0.00009602572201306003,0,0,0,0,0,0,76.55,74.8625,79.5875,,
0.4059899999999907,1000,,-0.00006887629513424488,0.00024342016655746375,25.00978535822589,-0.0005811840769631704,0,0.01453528901846753,0,0,0,0,76.55,74.8625,79.5875,,
0.43302999999999886,1000,,-0.000030008646448425505,0.0002583824409104017,25.00982763199181,-0.0013202317607008407,0,0.03301876876940909,0,0,0,0,76.55,74.8625,79.5875,,
0.4544100000000035,1000,,0.00000764808496585439,0.00023737493359909579,25.009883461714693,-0.002216678724381138,0,0.05543887656883465,0,0,0,0,76.55,74.8625,79.5875,,
0.4803749999999709,1000,,0.000010271794192012061,0.0000521182429068607,25.009951241101255,-0.0018859830469060146,0,0.04716834404466301,0,0,0,0,76.55,74.8625,79.5875,,
0.5022999999999883,1000,,0.00000810516086231787,-0.00004358784054557205,25.009997555692884,-0.0019621348001086503,0,0.04907298655465729,0,0,0,0,76.55,74.8625,79.5875,,
0.5234249999999884,1000,,0.000014982785841185603,-0.00020242757157892292,25.010036479330367,-0.0020261200139157776,0,0.050673335459534945,0,0,0,0,76.55,74.8625,79.5875,,
0.5459449999999779,1000,,0.000021290183266475703,-0.0003481650230978672,25.01006102020556,-0.0013355471870672986,0,0.033402116643917026,0,0,0,0,76.55,74.8625,79.5875,,
0.570039999999979,1000,,0.00004020729803518558,-0.0003539353286833832,25.010124073370694,-0.001344826774856589,0,0.03363428449635424,0,0,0,0,76.55,74.8625,79.5875,,
0.5944750000000059,1000,,0.00003636612290373826,-0.0004879788548693394,25.01017946398899,-0.00006238829596738604,0,0,0,0,0,0,76.55,74.8625,79.5875,,
0.6176399999999849,1000,,0.00005110955322055557,-0.0005478507741339769,25.010230345456606,0.0013120591340787247,0,0.03281490117016923,0,0,0,0,76.55,74.8625,79.5875,,
0.6398349999999918,1000,,0.00005055976245957988,-0.000677906278954624,25.01026736840689,0.0013654213785940783,0,0.03414955374917663,0,0,0,0,76.55,74.8625,79.5875,,
0.6659049999999989,1000,,0.00006153007028083421,-0.000647823522038766,25.01030170125413,0.0010205916689278727,0,0.025525305553672564,0,0,0,0,76.55,74.8625,79.5875,,
0.6885449999999838,1000,,0.00005493269999013914,-0.0006639751241014854,25.010330267145967,0.0009065462569621818,0,0.02267302128906914,0,0,0,0,76.55,74.8625,79.5875,,
0.7118999999999942,1000,,0.000055488335420581895,-0.0006169413681190102,25.010373988259992,0.0008659735962548432,0,0.021658323506292092,0,0,0,0,76.55,74.8625,79.5875,,
0.7388800000000046,1000,,0.00007741358497964972,-0.00044609431848768817,25.01040467208642,0.00002189794395524025,0,0,0,0,0,0,76.55,74.8625,79.5875,,
0.765570000000007,1000,,0.0001310882819456245,-0.00010551807403194271,25.01044063863707,0.0009596690942137442,0,0.02400174691356746,0,0,0,0,76.55,74.8625,79.5875,,
0.7908899999999849,1000,,0.00016842580962660397,0.00013134771619812945,25.010494944278854,0.0010082176153116684,0,0.025216021570485365,0,0,0,0,76.55,74.8625,79.5875,,
