Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),4LHE Temp (ºF),App message,
0,1000,,0.00038681708655392084,-0.0005103499262894622,25.026534696635522,0.0009928060247537118,0,0.024846494425527554,0,0,0,0,76.775,74.8625,80.375,,
0,1000,,0.0004263131339960728,-0.00041541763312012285,25.026592254753215,0.0005936209684507254,0,0.014856309931288027,0,0,0,0,76.775,74.8625,80.375,,
0.025970000000001166,1000,,0.0004665168193634104,-0.0002601515080114899,25.026628096170615,0.00001772829673618581,0,0,0,0,0,0,76.775,74.8625,80.375,,
0.047635000000009316,1000,,0.0004952203678458167,-0.00014929876630363046,25.026647417016626,0.0008602238853787636,0,0.02152851987907044,0,0,0,0,76.775,74.8625,80.375,,
0.07008499999999185,1000,,0.0005171306455717499,0.0000959707167929349,25.02666836111305,0.00018249644605705662,0,0,0,0,0,0,76.775,74.8625,80.375,,
0.09763499999998021,1000,,0.0005124911989041444,0.0001395046276846764,25.026689084999774,-0.000009470095715613525,0,0,0,0,0,0,76.775,74.8625,80.375,,
0.12238500000000932,1000,,0.0005687220331412112,0.00015663187935448637,25.026706794052274,0.0003010999175125928,0,0,0,0,0,0,76.775,74.8625,80.375,,
0.144179999999993,1000,,0.0006124812708103342,0.00011989073028499623,25.026707025408378,0.0006719312935759003,0,0.016816227625527723,0,0,0,0,76.775,74.8625,80.375,,
0.16643000000002212,1000,,0.0006470002359376694,0.000055799341675341976,25.026716668835242,0.0004888272457261866,0,0.012233740978796375,0,0,0,0,76.775,74.8625,80.375,,
0.19105000000001746,1000,,0.000678763231810387,-0.00006161764918629842,25.026752078255555,0.0007488944202409531,0,0.018742394988159262,0,0,0,0,76.775,74.8625,80.375,,
0.21464999999999418,1000,,0.00068257201332993,-0.00018285764104819378,25.026779636996846,0.0005452887999131129,0,0.01364682263394794,0,0,0,0,76.775,74.8625,80.375,,
0.23709500000000117,1000,,0.000678512661420956,-0.00026543602775012275,25.026811856637146,-0.0006259239807995254,0,0.01566488170402708,0,0,0,0,76.775,74.8625,80.375,,
0.2642250000000058,1000,,0.0006671751596189126,-0.0005201983472561859,25.02682921932195,-0.000976441597149158,0,0.02443723709449394,0,0,0,0,76.775,74.8625,80.375,,
0.2911199999999953,1000,,0.0006060318020371479,-0.0006934873688630934,25.026843378983095,-0.0009443513185980468,0,0.023634132545289482,0,0,0,0,76.775,74.8625,80.375,,
0.3143550000000105,1000,,0.0005683788058400935,-0.0007319128732141208,25.02688946080615,-0.00030758303448119584,0,0,0,0,0,0,76.775,74.8625,80.375,,
0.33546000000002096,1000,,0.0005533295029804506,-0.0005313707871233962,25.026901830893728,0.00001736409013686213,0,0,0,0,0,0,76.775,74.8625,80.375,,
0.35840000000002326,1000,,0.0005521593705939724,-0.00026525153805207586,25.026964630077334,0.00028930731836451784,0,0,0,0,0,0,76.775,74.8625,80.375,,
0.38126500000001395,1000,,0.0005455204298978392,-0.00010663070508470483,25.026995642362888,0.0009048557772177723,0,0.022645821593396072,0,0,0,0,76.775,74.8625,80.375,,
0.40717499999998835,1000,,0.0005669053772125932,0.0000747462523972293,25.027045904076548,0.00045740758995660435,0,0.01144756075071696,0,0,0,0,76.775,74.8625,80.375,,
0.43115500000002793,1000,,0.0005880523249872574,0.0002483209293779082,25.027070588361763,0.0005833253425642226,0,0.014598924524335106,0,0,0,0,76.775,74.8625,80.375,,
0.4523400000000256,1000,,0.0005901513177020764,0.0004031572573856573,25.027082452187113,0.00032727696958456676,0,0,0,0,0,0,76.775,74.8625,80.375,,
0.47865499999999883,1000,,0.0006085413739289608,0.0003075524105230982,25.027131642442665,0.0008339866532869333,0,0.020872293759852268,0,0,0,0,76.775,74.8625,80.375,,
0.5013500000000058,1000,,0.000621112970458551,0.00017895982723803845,25.02719549698826,0.0009641934312969447,0,0.024131057501980552,0,0,0,0,76.775,74.8625,80.375,,
0.5242350000000151,1000,,0.0006045291750427366,0.00012677196020385528,25.02723009951282,0.0014126812646957365,0,0.035355499068810976,0,0,0,0,76.775,74.8625,80.375,,
0.549859999999986,1000,,0.0006025380039146481,0.000040136037636269755,25.02726336245101,0.0007030516477468662,0,0.017595458745565958,0,0,0,0,76.775,74.8625,80.375,,
0.572359999999986,1000,,0.0006165814831485681,-0.00008208897803823211,25.027315663439882,0.0005020104409687587,0,0.012563973772467776,0,0,0,0,76.775,74.8625,80.375,,
0.5946499999999941,1000,,0.0006229030135127652,-0.00021779199663847645,25.027325239577404,0.000647329731470192,0,0.0162009317267528,0,0,0,0,76.775,74.8625,80.375,,
0.6162950000000128,1000,,0.0006204158475027253,-0.0002970813346294401,25.027375355140098,0.00008969263215519163,0,0,0,0,0,0,76.775,74.8625,80.375,,
0.639625,1000,,0.0006107777411337461,-0.00040778881789559654,25.02740268488003,-0.0016390629047542404,0,0.04102148734313354,0,0,0,0,76.775,74.8625,80.375,,
