Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),4LHE Temp (ºF),App message,
0,1000,,-0.014222652301469543,0.009996371176254754,25.59292733525161,-0.09439594697709652,0,2.4158686117270953,0,0,0,0,77.1125,77,79.475,,
0,1000,,-0.014219761814821279,0.010217958077180405,25.592919208085373,-0.09496356504396952,0,2.4303948478820723,0,0,0,0,77.1125,77,79.475,,
0.02121999999997206,1000,,-0.014220579324999587,0.010308563966160556,25.592939271613304,-0.09483923403090588,0,2.427214757119296,0,0,0,0,77.1125,77,79.475,,
0.05069499999983236,1000,,-0.01419679324003034,0.010415385065094604,25.59295031819568,-0.09577765557727647,0,2.451232780782494,0,0,0,0,77.1125,77,79.475,,
0.07819999999995343,1000,,-0.014172119400367791,0.010197761114643919,25.59299766238173,-0.09519383101154566,0,2.4362954945516497,0,0,0,0,77.1125,77,79.475,,
0.10006499999994412,1000,,-0.014165068407608594,0.010143701859555576,25.593030562719026,-0.09408115355437352,0,2.4078218382929433,0,0,0,0,77.1125,77,79.475,,
0.12128999999980442,1000,,-0.01416300585107472,0.01000245812974303,25.593053670398717,-0.09392163201011194,0,2.4037413688462332,0,0,0,0,77.1125,77,79.475,,
0.14397999999974853,1000,,-0.014153297166674192,0.009890921575316722,25.59305394236293,-0.09353661132153435,0,2.3938875391378636,0,0,0,0,77.1125,77,79.475,,
0.16593500000005587,1000,,-0.014145514060228195,0.009874831801797847,25.59306845448062,-0.09388611685806891,0,2.4028338156739246,0,0,0,0,77.1125,77,79.475,,
0.19212999999988825,1000,,-0.01411839691479307,0.009762287517615154,25.593083264693906,-0.09363401913530045,0,2.396383248137687,0,0,0,0,77.1125,77,79.5875,,
0.21548999999975785,1000,,-0.014104814932070735,0.009636840327090094,25.59309712186683,-0.09492847475144228,0,2.4295136739443457,0,0,0,0,77.1125,77,79.5875,,
0.23730499999993482,1000,,-0.01410295526084787,0.00962595258258273,25.593096682479025,-0.0949250229063725,0,2.4294252888293277,0,0,0,0,77.1125,77,79.5875,,
0.26360000000009315,1000,,-0.014127114077675492,0.009488618640276543,25.593133485626275,-0.09409655839425302,0,2.408225779522145,0,0,0,0,77.1125,77,79.5875,,
0.28612499999976715,1000,,-0.014134684404012518,0.009331392692931924,25.593142583799672,-0.09483247922317917,0,2.4270611623340446,0,0,0,0,77.1125,77,79.5875,,
0.3093899999998976,1000,,-0.014116650124946211,0.009394745029751562,25.59315406785288,-0.0947451449507386,0,2.4248270919053065,0,0,0,0,77.1125,77,79.5875,,
0.3356049999999814,1000,,-0.014116036608541842,0.00948501080156901,25.593187459832883,-0.09376528768596004,0,2.399752584971935,0,0,0,0,77.1125,77,79.5875,,
0.35797999999998137,1000,,-0.014121341331570078,0.009617106692087233,25.59322147500255,-0.09467111172230758,0,2.422938729593728,0,0,0,0,77.1125,77,79.5875,,
