Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),4LHE Temp (ºF),App message,
0.2511424999999058,1200,,0.20677228528089156,0.03448900143345067,38.15905797568543,0.7163192862680774,0,27.335460397792154,0.01099809192197521,0.014837299384871166,0,0.0003590625770685908,79.025,76.325,106.7,,
0.25129575000002513,1200,,0.4572162719561314,0.4988044724674361,38.12102594664777,1.2157033215057174,412,46.341344582487565,21.91750100309222,52.10667211888999,0.015437271385502403,0.011778930298088785,79.025,76.325,106.61,,
0.7798970000000436,1200,,0.1898737673809524,0.7968833323477996,38.137125338686154,0.8622839023484756,641,32.88499812267354,17.253343570217556,52.36530837326561,0.04674971390871059,0.024293749769655294,79.025,76.325,106.5875,,
1.2909105000000216,1200,,0.15825184217950863,0.873245916716045,38.13786768082064,0.8211518122842609,661,31.316979102296433,14.847351460195094,47.41017217403477,0.05884535414803722,0.02788446296082279,79.025,76.325,106.536875,,
1.8168877500000005,1200,,0.15233290153410045,0.9005876779916602,38.136556789631314,0.8232741900687641,668,31.39684371076737,14.458088187046481,46.05059174582787,0.06229301467716233,0.028686856212539618,79.025,76.325,106.475,,
2.3237027500000313,1200,,0.14927473392696783,0.9081431457077473,38.13547098549525,0.812486519238804,671,30.984556351150424,14.222325856661353,45.90138822459345,0.06385473483281749,0.029309749645849814,79.025,76.325,106.45812500000001,,
2.835824250000029,1200,,0.14768067394265966,0.9067475794383816,38.13427136666017,0.8108473070085747,672,30.92107140189801,14.091521989484216,45.57294440184818,0.06434701171972289,0.029324806031166467,79.025,76.325,106.3625,,
3.3554117500000116,1200.7925500000003,,0.14738361831833413,0.9008765515748189,38.132962580984255,0.8103755427199731,673,30.902017876648436,14.082663086422889,45.57336078282177,0.06397065213465167,0.029153563002892964,79.025,76.325,106.3625,,
3.8577650000000183,1218.5237125000003,,0.17176227209101982,0.9210018786225399,38.126023144223424,0.9250950508848929,684,35.26989275926759,16.695945652833235,47.28338758683442,0.05557259562773533,0.026240036665861003,79.025,76.325,106.3625,,
4.347637000000023,1243.0396875000015,,0.24758162552266316,1.0781482321771125,38.10701470578822,1.2552959873774312,746,47.83490156619972,26.320585800609262,54.782741373215856,0.041339900567827076,0.022567674227556796,79.025,76.325,106.3625,,
