Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),4LHE Temp (ºF),App message,
0.2522537500000559,1200,,-0.059755364914951876,0.296423208900719,24.849396594286354,0.4177224749647153,111,10.473573732831737,0.05582428502196124,0.20261855316005364,0,0.008339595480931586,78.575,76.8875,80.4875,,
0.23673974999992642,1200,,-0.03384013524594566,0.45076949757346557,24.83366385527889,0.7648480777172094,1645,18.99384796731895,8.080694292197109,44.67823602674471,0.06705604483442097,0.024107317039195247,78.575,76.8875,80.4875,,
0.7226319999999832,1200,,-0.05772094296284516,0.5226485297318735,24.835341025219165,0.670296713987564,1786,16.64703674299031,14.64206988250885,88.04350781864873,0.03572846788989006,0.03142491016870801,78.575,76.8875,80.4875,,
1.2160442499999422,1200,,-0.06138651552636832,0.5393148321936596,24.83465633283777,0.6604870053408306,1815,16.4029383320052,15.814065041536043,96.57271739775578,0.0341063834759442,0.032926189629864794,78.575,76.8875,80.3975,,
1.750056499999948,1200,,-0.061838777447006894,0.5475026145338107,24.833674488754156,0.6530220613414112,1830,16.21693494652043,16.06646192269772,99.13599578120855,0.034084356672301475,0.033774770441415365,78.575,76.8875,80.375,,
2.2598087499999324,1200,,-0.0627860544774189,0.5473065522329916,24.833183441901404,0.6416334308046541,1820,15.93380092608226,16.227294052676154,101.84991239238099,0.03372788391475406,0.03435155722937045,78.575,76.8875,80.375,,
2.7924442499999187,1200,,-0.062662882588089,0.5450119902251578,24.832286007310095,0.6411257577038219,1814,15.920614976211983,16.134357951427866,101.36133776846576,0.03378124668360372,0.03423771174818896,78.575,76.8875,80.375,,
3.298487749999925,1200.780775,,-0.061559085865969275,0.5473764171647029,24.830613238851033,0.6621337981955246,1829,16.44117380510164,15.986271820867568,97.34433134459411,0.034242321431584274,0.033325877843140964,78.575,76.870625,80.34125,,
3.7919657499999864,1218.2983875000025,,-0.05896060099171245,0.5558185506548365,24.82747007438911,0.7247432290973168,1874,17.993389961322816,15.666091771083297,87.8969733088452,0.03553026707298531,0.03107757510757471,78.575,76.775,80.15,,
4.2740964999999385,1242.4296875000016,,-0.045084240114129356,0.6125949320039452,24.816524117737984,0.989659099712096,2122,24.55964903553062,13.550297901788364,55.62753394985742,0.045306697159026195,0.0250086476493001,78.575,76.775,80.15,,
4.75523824999989,1266.4635125000016,,-0.034575789133722216,0.7214458013062762,24.803500171700286,1.2994217818394953,2420,32.229669869289495,11.835805700180845,37.21207079257367,0.061413612971634605,0.022460915361785322,78.575,76.775,80.076875,,
5.276805999999901,1292.3952875000027,,-0.02189771403263486,0.8704575092614915,24.785798764001466,1.707892233676258,2754,42.33029245617072,8.490961228176653,20.568217911365537,0.10756164425592547,0.020641994399989504,78.575,76.775,80.0375,,
5.798680249999952,1318.6001875000036,,-0.008650465710385606,1.0444332435959618,24.766814904579512,2.1197004703173676,3082,52.496882324530326,3.736636626993846,7.414729768101052,0.0872495416782967,0.01995908386816539,78.575,76.775,79.97,,
6.289370249999942,1343.151525000003,,0.006730206444118661,1.2395135117622047,24.74098467514579,2.7124031566404225,3416,67.10675071834069,3.3014260667527067,4.8203397168212865,0.010711459764522766,0.018468968199208662,78.575,76.775,79.8125,,
6.808793749999954,1369.0832500000042,,0.0175017292946993,1.4474503638258196,24.718336223769334,3.1724228405256447,3690,78.41615868163441,9.191883222399987,11.669146842830946,0.16058854227675007,0.01846230293394391,78.575,76.775,79.8125,,
7.314933499999938,1394.3920125000025,,0.033927099992946054,1.6695006895864617,24.686010682393608,3.887707094454752,4004,95.97082035938799,19.350612849912874,20.07485933825545,0.0882510762734036,0.017394850936184557,78.575,76.87625,79.71125,,
7.826888999999954,1419.9792250000028,,0.0521085511927518,1.9254768027541485,24.646205887245497,4.789669914778113,4336,118.04300454434747,32.170718439624935,27.10705080438431,0.06087478819591998,0.016339596888947122,78.575,76.8875,79.7,,
8.335688249999937,1445.4764875000033,,0.06624767917185204,2.1606025064955845,24.610468290809727,5.537178250755668,4600,136.2673036282044,43.34150856417682,31.721728989529318,0.050268390148227544,0.015891862207753293,78.575,76.8875,79.5875,,
8.828961499999917,1470.110350000002,,0.0870173392175642,2.4188502223952155,24.56358199337525,6.582225560809792,4923,161.68098850826237,60.856288321231474,37.630926584548,0.03979947725634196,0.014964040514225972,78.575,76.8875,79.475,,
9.332678749999918,1495.303262500002,,0.10304382020946547,2.6820342122652874,24.515050259995025,7.656377506438838,5205,187.69098650748765,76.2345568748431,40.54303583073852,0.03535043536684567,0.014298905195519927,78.575,76.8875,79.46375,,
9.841335999999952,1520.6862750000041,,0.12492104165334238,2.972234615681188,24.460800995713395,8.831458573342859,5500,216.02024399931847,97.60561501085733,45.158561202604325,0.03048970146900175,0.013761897530835928,78.575,76.8875,79.3625,,
10.358162499999942,1546.5538375000028,,0.1341765583316194,3.2066674415346816,24.42527519542239,9.451137309782757,5661,230.8405621160602,107.89906969562949,46.72365539075823,0.029773766729158564,0.013903889941608174,78.575,76.8875,79.3625,,
10.867280999999911,1572.0250375000012,,0.15761439400351918,3.495281427836755,24.35415444844667,11.151122318736398,5973,271.56631491678047,133.73827914296024,49.222161759028964,0.02616936203170463,0.012877182646306534,78.575,76.803125,79.19375,,
11.362434499999917,1596.8024250000012,,0.17862368438169254,3.8462995885096323,24.287704912820526,12.644273107758263,6233,307.0815130200002,158.2235775571165,51.48674405657706,0.024376620131172897,0.01254314681180253,78.575,76.775,79.1375,,
11.877490249999926,1622.4950875000018,,0.21671678733158029,4.350832813407705,24.176256819069234,15.389274733752506,6643,372.04249697480816,204.46226648380872,54.94261180831713,0.021284086509946114,0.011693434190882193,78.535625,76.814375,79.098125,,
12.381517249999952,1647.7578125000014,,0.2372387936537419,4.731171277424059,24.096022906427002,17.177821663333884,6887,413.9079597075385,232.03317310880212,56.05183310925181,0.020397759382255135,0.011432418697850024,78.4625,76.8875,79.025,,
12.874497749999932,1672.407475000003,,0.2588834821889891,5.05005539569535,24.019574414369885,18.85374603913673,7118,452.848063572745,261.6908813941623,57.78174608946195,0.019304885236302534,0.011153983727989245,78.4625,76.8875,79.025,,
13.378727749999939,1695.314037500001,,0.27931188565525455,5.367190117735824,23.94150611770698,20.577032945818363,7342,492.629910007543,291.22250219431214,59.10626749106196,0.018440408267284276,0.010898123103604804,78.4625,76.8875,78.92375,,
13.898031999999958,1700,,0.28681566022685073,5.5954968251043296,23.8941972929589,21.360116185059958,7441,510.3827597163434,302.9964855259169,59.366614760998765,0.01846932551461152,0.010964219918885503,78.4625,76.8875,78.9125,,
