Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),4LHE Temp (ºF),App message,
44.685055960000135,1050,,0.009192155905568156,0.11438062893080533,22.22358231314024,0.2559149740143387,123.88347030695999,5.687347472848645,1.5440128933824289,27.148640429446793,0.07408116440431674,0.020111815573028522,74.75,70.3625,,
45.18449621000023,1050,,0.009337267104086945,0.11471666942186103,22.223432761444553,0.25868085992723333,123.88347030695999,5.74877662820616,1.5688268252375372,27.290340882210206,0.0731254697713002,0.01995545095546439,74.75,70.3625,,
45.68848471000013,1050,,0.009441309473039929,0.11717683293123762,22.22330591672003,0.2611015915881159,123.98819006208,5.802540381784207,1.5874045199972433,27.358340372655743,0.07381958034653541,0.020194257609020466,74.75,70.289375,,
46.18579846000014,1050,,0.009320698686710994,0.11818941245668928,22.22339697697813,0.25734163116753617,123.98819006208,5.719005094146879,1.5668440498095086,27.39957438033528,0.07544313585715268,0.0206665922553972,74.75,70.25,,
46.68834621000018,1050,,0.009300266999209016,0.11822290872688088,22.223472958064345,0.25881393137770564,123.77875055183999,5.751744305499939,1.561199349558048,27.142461610362847,0.07575241316906442,0.020554721059532047,74.75,70.25,,
47.182992710000136,1050,,0.009510183060399134,0.11667475631546499,22.22331050993292,0.2614069076808386,123.98819006208,5.809326309327374,1.5983783146744408,27.514229276368987,0.07300343763282316,0.020085725160406912,74.75,70.25,,
47.687163710000064,1050,,0.009375708675038882,0.11729418786209982,22.223536943422033,0.2573715371654453,123.88347030695999,5.719705838829934,1.574158091719206,27.52184569052917,0.07451304764254968,0.02050714664537415,74.75,70.25,,
48.1895959600003,1050,,0.00933730025749586,0.11543463299687118,22.22348378858647,0.25707694826053357,123.77875055183999,5.713145400856222,1.5672602687042487,27.433286292839018,0.07365297319033978,0.020206018880413363,74.7275,70.25,,
48.689300210000226,1050,,0.009187999798851555,0.11391364420204585,22.223331771623428,0.258373648368665,123.98819006208,5.741922788854178,1.5442844086383791,26.894009372224197,0.07378110847139227,0.01983991733523602,74.6375,70.25,,
49.18915796000005,1050,,0.009406027215751336,0.1153817371294428,22.223002112101234,0.2608966266705692,124.30234932744,5.797905321369324,1.5846078432599666,27.330321759040185,0.07282750956769354,0.019901402320972112,74.6375,70.25,,
49.70183996000015,1050,,0.009443458658516955,0.11819179712991115,22.22333676686264,0.2587647169654201,124.30234932744,5.750615317394416,1.5914711991456119,27.674173404784046,0.07428185689430751,0.020553643194346133,74.6375,70.25,,
50.21389796000018,1050,,0.009391377683450126,0.11879949774021065,22.22353245440048,0.25730179635306366,123.67403079671999,5.718154832027905,1.5745715655166286,27.536604358469788,0.07545474645498575,0.02077587356329602,74.6375,70.25,,
50.708136960000026,1050,,0.009603099013789638,0.11877452857370682,22.22334987441016,0.258515690577547,123.35987153136,5.745084184668933,1.606059375631706,27.95632346299913,0.0739607765204982,0.020674852771244152,74.6375,70.25,,
51.20760196000011,1050,,0.00966217736838858,0.11884089881568279,22.22357922781165,0.2577063981573489,123.35987153136,5.727158573417601,1.615757554168999,28.212672101164337,0.07355191852862153,0.02075074450607813,74.6375,70.25,,
51.71161821000008,1050,,0.00961194119438045,0.11841604709105964,22.223678841126024,0.25667049970947825,123.15043202112,5.704162690750425,1.6054502868728224,28.146189211252693,0.0737597920658468,0.020760039639804315,74.6375,70.25,,
52.21681771000025,1050,,0.009637378106228124,0.11979945985768653,22.223473758463008,0.2577135871706933,123.25515177624,5.727291013938936,1.6103394591764846,28.117782976287565,0.07439510841296058,0.020917850877611843,74.6375,70.25,,
52.71046221000021,1050,,0.009771452336665298,0.11938606494036645,22.223360204552584,0.25820786056280304,123.35987153136,5.738246031070582,1.634391647193807,28.483450538493134,0.07304994541684896,0.02080605467896619,74.6375,70.25,,
