Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,90% settling time (s),Max acceleration (RPM/s),
1.7501700000003912,1145,,-0.002407482138199191,0.014112532424975193,56.627011370294404,-0.009584445321872304,0,0.5427384942196279,0,0,0,0,76.1,75.2,,undefined,0,
3.040770000000019,1905,,2.905559385028475,21.589720173684437,33.71969685536893,45.8659912981017,3136,1546.5873225429784,1293.724660515152,83.65028224775199,0.016688033267517343,0.013959586929877007,76.2125,75.2,,0.4891699999999255,6970,
10.861979999999516,1145,,-0.002720624532145969,0.024188143102836485,55.937038594865754,-0.0018000920526574093,0,0.10069181862380862,7.652556330680258e-41,7.5999782656332e-38,0,0,75.875,74.8625,,3.6291999999997206,-3232,
13.951270000000019,1905,,2.851024460467727,21.37203395468493,33.415587798559585,45.004188204087946,3112,1503.8414022366003,1259.5712351644008,83.75691966527144,0.016967705643020203,0.01421162758446416,75.9875,74.8625,,0.5079449999998323,6874,
21.608784999999685,1145,,-0.0018893590351308372,0.027097471960624123,55.56421298958107,-0.008907479834447618,0,0.4949371067216458,9.646141085227302e-43,1.9489630003943757e-40,0,0.0547493238890731,75.5375,74.75,,3.5363999999999067,-4294,
24.726955000000075,1905,,2.7668574181383994,20.662870080014137,32.82081052518463,43.86685763787091,3072,1439.7458228678095,1206.8274861789675,83.82225994412714,0.017121643579262925,0.014351748587716723,75.425,74.8625,,0.5033100000000559,6113,
32.87809499999974,1145,,-0.002094352621203501,0.028003764144874037,55.32174936958798,-0.0069428536013431685,0,0.38409080684324803,4.5076317733517926e-41,1.1735849161293283e-38,0,0.07290922783346569,75.3125,74.75,,3.511745000000112,-3593,
36.039799999999815,1905,,2.737088835724897,20.419878046441006,32.57723148117082,43.39426350476695,3054,1413.6649671497157,1186.8822125143527,83.95781462331836,0.01720463735249893,0.01444463753502524,75.3125,74.8625,,0.4831349999997765,6429,
44.563519999999556,1145,,-0.0016783159912739443,0.017228464734047558,55.17460832241922,-0.005835817267908883,0,0.3219889319980832,4.308052721230145e-42,1.3379505607527499e-39,0,0.0535063880212818,75.3125,74.75,,3.5620500000002795,-3019,
47.79093999999948,1905,,2.7029416815287557,20.149937255084925,32.20233463040774,42.71173410864527,3023,1375.417554411595,1160.278617600293,84.35828188165459,0.01736646435556949,0.014650050953948376,75.425,74.8625,,0.45928500000014905,6165,
55.66594499999937,1145,,-0.002551639320997948,0.027886505911991835,54.91076177177106,-0.0027176323986145,0,0.14922726522356758,6.43720877708777e-43,4.313694797960511e-40,0,0.1868727264432083,75.3125,74.75,,3.551630000000354,-3766,
58.9070849999995,1905,,2.642678082740486,19.953756308597338,31.78909145932531,42.19601244641782,2992,1341.3728988780051,1122.5486602422752,83.68654690885987,0.017775404323489015,0.014875622077416138,75.3125,74.75,,0.4930999999996275,6824,
67.06034499999974,1145,,-0.0016662684832005736,0.02657713092738483,54.7253438797891,0.0007656145455217644,0,0.041898519283047005,1.9943820039951755e-42,4.7600298008673136e-39,0,0,75.2,74.75,,3.5923650000002234,-3021,
70.33088499999978,1905,,2.615055457964319,19.401637749960564,31.62126210862651,41.5499490352887,2981,1313.8618290449372,1106.9100320737477,84.24858745446427,0.01752774587615982,0.014766878313272759,75.2,74.8625,,0.4404799999999814,6332,
78.48787499999953,1145,,-0.002844797478776193,0.028610237882351938,54.56690532162334,0.004986380571917137,0,0.27209135656538447,5.48274307120796e-43,2.0150375742973807e-40,0,0.10514938160292792,75.2,74.8625,,3.6280449999999256,-3633,
81.68052499999943,1905,,2.585973334739048,19.414237387996373,31.263935368612984,41.36263125561433,2954,1293.1586302512978,1084.5497951670422,83.86827182650308,0.017900733995349832,0.015013036246159243,75.2,74.975,,0.473125,6111,
89.98162499999954,1145,,-0.0019234773379397632,0.03004447700226518,54.456862262027656,0.0022317371055315394,0,0.12153340016098732,4.556180593670369e-42,3.7489123052881724e-39,0,0,75.2,74.8625,,3.6522349999998696,-3243,
93.16501499999967,1905,,2.5699982589885217,19.19498754100859,31.12736898029461,41.00963441903407,2950,1276.5220223082633,1076.245936871198,84.31080060217705,0.01783513124965766,0.015036941945035439,75.3125,74.8625,,0.4593300000000745,5207,
101.25141999999992,1145,,-0.002586303193866873,0.02599311896524701,54.27960098460816,0.00440047655631709,0,0.23885611161901424,3.845219889835109e-42,1.6098478133012565e-39,0,0.1088233363134838,75.2,74.8625,,3.6557900000000374,-3502,
104.46003499999968,1905,,2.5337555295105227,18.77549007338919,31.030023914922317,40.4669005505528,2941,1255.6888918464365,1057.9775816355104,84.25475358628043,0.01774658593839433,0.014952342252371638,75.2,74.975,,0.5035049999998883,6637,
112.28575,1145,,-0.0022552372595503207,0.03219740679101505,54.1043548679594,0.0032074623824757675,0,0.17353768296709945,1.4713372530310134e-42,8.478488521193177e-40,0,0.1855355346488017,74.975,74.8625,,3.561369999999646,-3096,
