Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,90% settling time (s),Max acceleration (RPM/s),
2.748779999997467,1525,,0.8016806834903546,7.486265173403407,46.286167630615445,8.663313947794604,2574,400.9916016242699,293.01398547944683,73.07234971818728,0.02554917356983468,0.018669381461056272,79.1375,73.625,,0.299484999999404,7149,
2.1426399999968706,1763,,1.5735728340210768,14.363384278395632,43.40098148987056,22.56017832046852,3572,979.1338816948333,798.0568508717918,81.50640742718392,0.017997946214865734,0.014669479370413891,79.025,73.4,,0.1835850000027567,5161,
4.48007999999635,1525,,0.7848318454078417,7.041212771219498,46.0150507347981,8.589234878016969,2560,395.2340786850482,285.2741334440702,72.17852630349665,0.02468226854714107,0.0178152976955979,78.9125,73.175,,0.30850999999977646,-3914,
6.680379999997094,1763,,1.561294955777443,14.392876464215338,43.37337701275367,22.46114010806583,3576,974.215498043422,792.6402465457498,81.36190074348632,0.018158144917493294,0.014773811844629297,78.6875,73.0625,,0.2046549999974668,4294,
8.991929999999702,1525,,0.7952273445052529,7.395592361004369,45.88795760956639,8.613263928429353,2564,395.2450900277734,289.4823185769806,73.24121814053125,0.02554764794395446,0.01871140856040663,78.4625,72.95,,0.3048849999997765,-3640,
11.210999999998137,1763,,1.5448445955372223,14.267282430522709,43.319921458868095,22.221209356037495,3575,962.6210440246091,784.2293185054572,81.46812532029048,0.018192742982004982,0.014821286651778173,78.2375,72.8375,,0.21257000000029802,3375,
13.546909999996423,1525,,0.7863534759492931,7.247596771943216,45.71885168471806,8.610743416414971,2560,393.67330115023856,285.8599963567978,72.6135085924215,0.02535365865917484,0.01841018110897314,78.0125,72.725,,0.3084699999988079,-2388,
15.779650000000373,1763,,1.5475223299991405,14.380846684544752,43.24568664901322,22.171053554001293,3572,958.8024346748309,784.8544661183039,81.85778818808278,0.018322946871499456,0.014998759039886964,77.9,72.725,,0.19426999999955297,4720,
18.08526499999687,1525,,0.7908054275033586,7.19760707869587,45.73128833584037,8.565332332561889,2550,391.7036825926839,286.3094447391812,73.09337579981403,0.02513925827788413,0.018375132526339703,77.675,72.6125,,0.3339600000008941,-3441,
20.252939999997615,1763,,1.5536853196965426,14.408194891609577,43.12680476019665,22.230151135036454,3567,958.7153877903811,786.7507466906761,82.06301439512262,0.01831354460382151,0.015028646744491251,77.5625,72.6125,,0.19838000000268222,5091,
22.572249999996274,1525,,0.783361146390721,7.198522733205605,45.7668127761128,8.450152789959365,2552,386.7365606676175,283.8686847573247,73.40104702469465,0.02535863629818668,0.01861350455405329,77.45,72.5,,0.33772499999962746,-3536,
24.804184999996796,1763,,1.5522282152573164,14.156702969107602,43.248524875414766,22.253188750149814,3577,962.4175872181543,788.4274812087085,81.92155792660023,0.017955618375204898,0.014709522308322755,77.225,72.5,,0.20771500000171364,4496,
27.10825999999605,1525,,0.7870318918280379,7.231363247933546,45.96191285325182,8.632022072177502,2574,396.74424622876853,287.58534973235373,72.48633155136616,0.025145103026505133,0.01822676274872512,77.225,72.5,,0.315054999999702,-3498,
29.314414999997243,1763,,1.5450007032981594,14.0936797657359,43.291221252994944,22.195607878754316,3577,960.8749715238708,784.5626670346471,81.65085888233654,0.017963740001808556,0.014667547998866545,77,72.5,,0.18352499999664723,5392,
31.528389999998733,1525,,0.7786663146877163,6.975651125775212,45.588842023914225,8.522085107413583,2544,388.5119916762299,281.22450125406453,72.38502473005404,0.024804563950397946,0.017954789749677624,76.8875,72.5,,0.3402900000009686,-2756,
33.66141499999724,1763,,1.596349482597788,14.638671365237926,43.803344484761155,22.862501374031762,3612,1001.4540234700385,818.754098058053,81.75653388670504,0.017879203780424905,0.014617417297416136,76.775,72.3875,,0.20127500000037254,5803,
35.98436999999732,1525,,0.7863471868278807,7.289249189218479,45.60292896343768,8.586743036665778,2544,391.5806327283626,284.01175905080277,72.52957253578478,0.025665307709722716,0.0186149379718557,76.8875,72.3875,,0.34969999999925494,-3321,
38.14464999999851,1763,,1.535174328957636,14.02464385037617,43.142624058668275,21.926496963238776,3568,945.9666154085421,777.7255830236779,82.2149080480811,0.018032895093730236,0.014825728119717243,76.775,72.3875,,0.18149500000104307,4324,
40.438339999999855,1525,,0.7718734554973222,7.093319365202748,45.673799310532075,8.523248006946107,2559,389.289118943149,280.47238444496963,72.04732184819407,0.025290615970052836,0.01822121148533474,76.775,72.3875,,0.3235500000007451,-2918,
42.64367499999888,1763,,1.5400672561893571,14.219730102581957,43.12842741014098,22.136417946694333,3572,954.7088945345486,780.9977316997586,81.80480313640737,0.018207133677116096,0.014894309861347354,76.6625,72.3875,,0.2061699999962002,4524,
44.95814999999851,1525,,0.7838290892601691,7.131809438010658,45.6088538658343,8.607818724686036,2550,392.59274631779755,283.74736502123767,72.27524392199257,0.025134363582466613,0.018165922587468214,76.6625,72.3875,,0.3270749999973923,-2858,
