Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,90% settling time (s),Max acceleration (RPM/s),
0,1145,,0.0001111750569705287,-0.0011516271113572705,46.65158603966405,-0.002454176013362508,0,0.11449120344386075,0,0,0,0,77.9,77.5625,,undefined,0,
4.742982102997601,1905,,2.065394568613312,19.41974985046317,41.44271109493059,34.00041077704383,4045,1409.069200941992,1186.0800975821253,84.17472305754792,0.016373050934798718,0.013781970280438082,78.0125,77.7875,,0.4823799999952316,9275,
11.017062102995812,1145,,0.0011031037593179417,-0.0013591988869890417,46.5619277972742,-0.004082618535489468,0,0.19009458947327396,0,0,0,0,77.9,77,,2.4842449999973177,-5600,
14.07051710299775,1905,,2.0640788824909966,19.4307573973415,41.3822531805022,33.95577437577232,4040,1405.166452158219,1184.0867528685842,84.266654035892,0.016409910296072725,0.013828082336791822,78.0125,77,,0.4692549999989569,11003,
19.81860210299492,1145,,-0.0006468822064137126,-0.0008592984415963464,46.522096187256466,0.0008543830686691956,0,0.03974769130139166,0,0,0,0,77.7875,76.55,,2.42189999999851,-4683,
22.889877102993427,1905,,2.067735921754956,19.380332526039293,41.33141983112947,34.010004888001106,4043,1405.6817904847392,1187.0616459136118,84.44739442091387,0.016326306719415054,0.013787140629712593,77.9,76.6625,,0.5150650000013411,10119,
28.69736710299179,1145,,-0.000955729506884289,0.0011880755552348607,46.502770152411046,0.009978391127934583,0,0.4640228291131995,0,0,0,0,77.675,76.4375,,2.398890000000596,-5713,
31.753862102992834,1905,,2.0640350928879827,19.38172607889652,41.305343379506034,34.03915546647185,4034,1405.9990048910095,1182.068475089593,84.07320851419982,0.01639644951822906,0.013785021192386232,77.675,76.325,,0.4919150000028312,10411,
38.02719210299477,1145,,-0.00026741296451010006,-0.0005573581854756166,46.49832538996743,-0.001248740403006654,0,0.058064337586602455,0,0,0,0,77.5625,76.325,,2.4968499999977647,-5544,
41.1488021029979,1905,,2.0465663456049086,19.255645551174872,41.328648120997684,33.77108580405546,4040,1395.7133218598283,1173.9981649463434,84.11456325300077,0.0164017680147353,0.013796275531364971,77.675,76.4375,,0.5241699999980629,7487,
46.89132210299745,1145,,-0.0006065712401374053,0.0027117304883540424,46.478136279170045,0.01375998702346276,0,0.6395385520761135,0,0,0,0,77.45,76.325,,2.554269999999553,-5350,
49.90273210299387,1905,,2.060229569685763,19.375956894407295,41.292108931085764,33.87939834595733,4032,1398.9518070209167,1179.462635214797,84.31045510613234,0.016427783565079748,0.013850339087569148,77.45,76.4375,,0.518730000000447,9027,
55.68225710299239,1145,,-0.0002592144719578121,0.0010980481964451851,46.466029243573246,-0.00001951127298138733,0,0,0,0,0,0,77.45,76.1,,2.425004999998957,-5519,
