Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),4LHE Temp (ºF),App message,
3.250204999998212,1000,,0.5059586145222408,8.22083552061706,23.408265220526488,26.43353676996626,8057,618.7632394279093,578.7671095655693,93.53611732020161,0.014204047508483565,0.013285914541752363,,,,
3.2760499999988824,1000,,0.4562428432265611,8.085485122036001,23.6234285073567,22.47222241980945,7618,530.8709397357869,493.46783549363096,92.95438845065217,0.016385029662465928,0.015230604120203163,,,,
3.2992050000000743,1000,,0.4094310620306032,7.916832065435161,23.79151590434079,19.435798710247447,7158,462.40711412841836,416.0930530117124,89.98413741881926,0.019026590345915518,0.01712091320298442,,,,
3.326809999998659,1000,,0.35207450070772883,7.624535360681288,23.96390468906674,16.354456076608162,6850,391.9166266613664,342.39732350881354,87.3648373700308,0.022268092760033,0.019454483025210436,,,,
3.3539599999990313,1000,,0.30006481732592516,7.270232734445797,24.106333637247435,13.844704373906772,6470,333.7450627464555,275.625713663335,82.58570520718878,0.02637719332429947,0.02178379112073624,,,,
3.377304999999702,1000,,0.25902642282798116,6.964279752267307,24.217436381975276,11.914835007609108,6096,288.5467587985055,224.19493250184905,77.69795558799056,0.03106350208076121,0.024135706050784373,,,,
3.402105000000447,1000,,0.2200888935950096,6.595591987035639,24.318220974218022,10.183385517384139,5836,247.641819277399,182.35577138223877,73.63690507295568,0.036168814055303554,0.026633595271917727,,,,
3.4294249999988824,1000,,0.18319924788885283,6.19291090252071,24.412712510371374,8.582028094315566,5511,209.51058462245624,143.33681985978933,68.41507321364512,0.043205304181985864,0.029558940488283697,,,,
3.4533499999996273,1000,,0.15473707169601003,5.824991157634478,24.484725126637557,7.374688003982774,5319,180.56720867222958,116.85378837582891,64.71484453633275,0.04984854353972636,0.03225940745536006,,,,
3.476964999999851,1000,,0.13068749117674788,5.4923780790997885,24.546280894382832,6.36018045668445,5064,156.1187760287406,93.96363509614704,60.18727374524693,0.05845216687796066,0.035180765688866744,,,,
3.501605000000447,1000,,0.10930820936806461,5.139475592075845,24.601077368626605,5.469433465436167,4899,134.5539558457507,76.0251947084731,56.50164220784893,0.06760226806105168,0.03819639162424636,,,,
3.5293699999991803,1000,,0.08901282424331407,4.774001196349986,24.653788687132504,4.626322559548591,4664,114.05637878162493,58.95031508527592,51.68524173307624,0.08098347208906427,0.04185650331307119,,,,
3.552230000000447,1000,,0.07325452733482718,4.45058399628648,24.69531804084849,3.9716225265863008,4529,98.08048143224694,47.10813172552962,48.03007799066674,0.09447591813271902,0.04537685716154341,,,,
3.577304999999702,1000,,0.05942270380766673,4.138723824244785,24.732809506802244,3.3941369321469583,4333,83.9465421827929,36.555218967803604,43.54583049794346,0.11321841151847592,0.049301897572299615,,,,
3.600574999999255,1000,,0.04860143604449651,3.8733707309713874,24.762947307780493,2.936681408556339,4181,72.72088697981923,28.852847958947898,39.676149669289444,0.13424569860425756,0.05326352430280844,,,,
3.626585000000894,1000,,0.038139031582673,3.59151926117004,24.79314279916761,2.489488138204228,4046,61.72223490733135,21.910875056922904,35.49916021320274,0.16391491676345774,0.05818841891519778,,,,
3.6505299999993293,1000,,0.030097026057005434,3.344044348603248,24.817009197274324,2.1420284209024065,3917,53.15873902235802,16.738069336607833,31.486957073169048,0.19978674250616757,0.06290676585079975,,,,
3.676684999998659,1000,,0.02256455070401915,3.101789692524803,24.840289279520242,1.8132610388249772,3793,45.04192874369582,12.152561144315271,26.9805523059804,0,0.06886449534998958,,,,
3.7011100000012664,1000,,0.01707131493245734,2.9029803925796833,24.8577937892407,1.5735302968475946,3672,39.11449164016021,8.9003834735719,22.754695511454802,0,0.07421751557673556,,,,
3.727050000000745,1000,,0.011267280563833863,2.673570871201311,24.877033092382504,1.3179365837668593,3555,32.7863520080297,5.687521734428529,17.347223421000294,0,0.08154523780341671,,,,
3.749129999998957,1000,,0.00741526223902168,2.5062970090346997,24.8901712047363,1.1481844245102382,3471,28.578506900671453,3.6544930948099252,12.787557822777867,0,0.08769866871441817,,,,
3.776469999998808,1000,,0.0031909066228424867,2.3195928596287145,24.904917169385236,0.9647510069518392,3354,24.027043917216556,1.5195869333547976,6.324485602933197,0,0.09654091729389201,,,,
3.8032400000002236,1000,,-0.00029564918590360006,2.145746708323657,24.917634482658666,0.8135198064646609,3217,20.27098918188964,0.13505441907863308,0.6662448382109168,0,0.10585308339272828,,,,
3.8286699999999256,1000,,-0.0029990279709278104,1.998452031570436,24.928002163885274,0.6943227551025182,3134,17.30807914163036,1.334323091935433,7.709250004098054,0,0.11546353672278095,,,,
3.8524700000006704,1000,,-0.005147992848304855,1.8755958346979367,24.936779767197493,0.5985512659749991,3057,14.925941098995802,2.2343866468466445,14.969820877806969,0,0.12566013909998106,,,,
3.877875,1000,,-0.007192380085147935,1.7403239399425494,24.945652595864807,0.5063679676294583,2991,12.631679406158584,3.054388517101315,24.180383454096734,0,0.13777454952617413,,,,
3.9040099999997766,1000,,-0.008878924905233947,1.6178145762400296,24.953657652702244,0.42970659178211934,2907,10.722751182440481,3.6648850290469586,34.17858874734083,0,0.15087681777875755,,,,
