Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),4LHE Temp (ºF),App message,
0,1000,,-0.0012626760405256032,0.008868161383797498,25.48930046349195,-0.035924886429273384,0,0.9157002243125737,0,0,0,0,,,,
0.024464999999850988,1000,,-0.0012993554967220607,0.008857069315391675,25.48929762147221,-0.03552953973374262,0,0.9056230126272882,0,0,0,0,,,,
0.050990000000223516,1000,,-0.001289083744633459,0.008951400680216152,25.48929707120247,-0.03505628746466344,0,0.8935601254002776,0,0,0,0,,,,
0.07703000000119209,1000,,-0.001285270808556151,0.00923148113217286,25.48929661654438,-0.035749489056008055,0,0.9112293304384964,0,0,0,0,,,,
0.10129000000096858,1000,,-0.001271729683989187,0.009206790611851373,25.48929625490716,-0.03638902207978717,0,0.927530564218053,0,0,0,0,,,,
0.1277400000002235,1000,,-0.0012447145527771262,0.009249147016716178,25.48928708148024,-0.034735582080317906,0,0.8853852235875437,0,0,0,0,,,,
0.15105000000074506,1000,,-0.001219010055243282,0.009344548295042233,25.48929136898551,-0.0340622767739599,0,0.8682232973824916,0,0,0,0,,,,
0.1795,1000,,-0.0012186435923889666,0.009281555983413122,25.489311766496733,-0.03436334115119255,0,0.8758979159412337,0,0,0,0,,,,
0.20187000000104308,1000,,-0.0012257686770770976,0.009282933660522828,25.489312445275143,-0.0358207797866919,0,0.9130470480163863,0,0,0,0,,,,
0.22784499999880792,1000,,-0.0012553317645887848,0.009131912608881743,25.489322246004527,-0.036227618070807655,0,0.9234174312119932,0,0,0,0,,,,
0.25289499999955295,1000,,-0.001257255109516731,0.009038847500535754,25.489319809540298,-0.03660322812220135,0,0.9329913876683493,0,0,0,0,,,,
0.280910000000149,1000,,-0.0012673434449140236,0.008981933243824755,25.489317607077165,-0.03704596828378992,0,0.9442764516472286,0,0,0,0,,,,
0.305429999999702,1000,,-0.001294446108515032,0.008880396690139696,25.48930835598231,-0.03672715929027004,0,0.9361498881889734,0,0,0,0,,,,
0.3291649999991059,1000,,-0.0013021370477199997,0.008932501188455096,25.489328172135096,-0.036872222591705694,0,0.9398481820760001,0,0,0,0,,,,
0.35222000000067055,1000,,-0.0013062206077516882,0.008859369008959438,25.489341667114648,-0.036473472294157816,0,0.9296847970918285,0,0,0,0,,,,
0.3781649999991059,1000,,-0.0012796342668852019,0.008717816383153833,25.48934167737498,-0.037062596342533116,0,0.9447011816254549,0,0,0,0,,,,
0.4026749999988824,1000,,-0.0012752732422213065,0.008627834676512713,25.489345224942678,-0.03763737975367426,0,0.9593521659036712,0,0,0,0,,,,
0.42787999999895693,1000,,-0.0012666291875367672,0.008746779016556483,25.48934833559219,-0.03620888902383296,0,0.9229409851732789,0,0,0,0,,,,
0.45191499999910595,1000,,-0.0012563996715646668,0.008845184630771245,25.48933934845517,-0.03558601300156339,0,0.907063961455387,0,0,0,0,,,,
0.474785000000149,1000,,-0.0012313852168300572,0.00886410085453684,25.489339684806346,-0.035303189432549786,0,0.8998549874033273,0,0,0,0,,,,
0.4998950000014156,1000,,-0.001201180448607148,0.008896519180116616,25.489329383807085,-0.03601881393754924,0,0.9180954124682541,0,0,0,0,,,,
0.527855000000447,1000,,-0.0011936404731842762,0.008775506173928223,25.489298085492386,-0.03658718378161763,0,0.9325816335183442,0,0,0,0,,,,
0.5514700000006706,1000,,-0.0012068665804255327,0.008732073334883635,25.489287243714735,-0.03582484427859334,0,0.9131497462784159,0,0,0,0,,,,
0.5786300000008195,1000,,-0.0012005616359379045,0.008630361183395227,25.489307336539945,-0.036980364880048244,0,0.9426038858449378,0,0,0,0,,,,
0.607269999999553,1000,,-0.0012009496683448393,0.008616177880016732,25.489320194013942,-0.0362131252120349,0,0.9230479437554766,0,0,0,0,,,,
0.6316050000004471,1000,,-0.0012365649284860447,0.008796316559044441,25.489323496248417,-0.03589836678922087,0,0.9150250840774313,0,0,0,0,,,,
0.6550449999999255,1000,,-0.0012515263794830342,0.008913975135905989,25.48929761241743,-0.036051636090379036,0,0.9189308817222405,0,0,0,0,,,,
0.678660000000149,1000,,-0.0012691542483831279,0.00888070994966761,25.489307084961098,-0.03638770868930047,0,0.927497480899687,0,0,0,0,,,,
0.7021449999995529,1000,,-0.0012456873461268389,0.00881605037046965,25.48927153853154,-0.03640100262054796,0,0.9278350400699452,0,0,0,0,,,,
