Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),4LHE Temp (ºF),App message,
0,1050,,0.00453594778872449,0.024267085159486758,12.45558055852678,0.25504789741841905,595,3.176769563399491,0.3829492343940626,12.053814031022876,0.06339406346168594,0.007639207989054933,79.1375,77.174375,,
30.763815805499767,1145,,0.01619286650498924,0.16859225710572354,12.427794781715576,0.6863266195441388,1460,8.529526387468305,3.3573234325722865,39.36135795691702,0.05021809038371468,0.01976576461742364,78.9125,76.8875,,
61.26651330549977,1240,,0.02861817068464951,0.338324369732099,12.383490922165624,1.2846556493917418,2038,15.90852139446066,8.282167851598587,52.06109353260371,0.04085038283391098,0.02126697515048477,79.025,76.775,,
91.76788205549977,1335,,0.042841976551519806,0.5307061247786851,12.325934542305678,2.0313800180929307,2492,25.03865339136434,15.156693374783677,60.533885444558265,0.035015397248277465,0.021195798057844155,79.25,76.775,,
122.26760805549995,1430,,0.05749940741017732,0.7522144059338902,12.264788541242414,2.8627040069172254,2854,35.11045857274691,23.297253201450456,66.35433413425862,0.03228785047100464,0.021424253019074312,79.1375,76.55,,
152.76808255550003,1525,,0.069958007675536,0.9297632968501516,12.20087488009452,3.8125256809132066,3215,46.516148034492915,31.938488091262947,68.66118447298018,0.029111478178777066,0.019987988304894642,79.3625,76.55,,
183.29435680549994,1620,,0.09384889488190809,1.277649291247693,12.101051630106609,5.416727987780194,3664,65.54810350060785,48.81622927359471,74.47414898937254,0.026173010308374656,0.019491779041742784,79.154375,76.325,,
213.7988005554999,1715,,0.11810399449505582,1.6383666587318455,11.975952349534685,7.505559135648944,4166,89.88621633523078,69.86473775252182,77.72580812117562,0.023450562777960326,0.01822713295546476,78.9125,76.1,,
244.3025443054998,1810,,0.1452273994479253,2.04050977017166,11.827276119837384,10.074216595175827,4641,119.15052824768956,95.68854199562092,80.30886742029939,0.02132456800004545,0.017125481073330673,78.6875,76.1,,
274.8236228055,1905,,0.17455664779307112,2.460270761361626,11.65556912077627,13.100959837969512,5077,152.69900464342444,125.82082270635567,82.39881275406579,0.0195539217437983,0.01611215417901186,78.2375,76.1,,
305.32397355549995,2000,,0.18145508502542168,2.554566683057927,11.617277533694743,13.739349855679801,5137,159.61383712763705,132.3374499474613,82.91113235522332,0.01930356004633789,0.016004664453609253,77.84375,75.9875,,
335.8245275554999,2000,,0.18060332292111972,2.514583350639633,11.623438590719756,13.586536423848889,5147,157.92226724334722,131.97787124516356,83.57125780710456,0.01905303991822108,0.01592288103564319,77.5625,76.1,,
366.3260115554999,1905,,0.17489483405726983,2.4141750124822106,11.650410130706062,13.063080063473953,5076,152.19008138140674,126.05357960935132,82.82780462694969,0.019152038828813604,0.015863236320869244,77.45,76.2125,,
396.8296398054999,1810,,0.14788596466620268,2.047021476571202,11.812934923786266,10.083933157744124,4635,119.12070356068891,97.3309358831643,81.70985760967832,0.02103163587389901,0.017184603670254536,77.5625,76.55,,
427.3810130555,1715,,0.11981919709210724,1.6454916069287049,11.960578962880343,7.531874969923476,4161,90.08556695829878,70.77951237514543,78.56928392460289,0.023248242292675258,0.018265947844571098,77.9,76.4375,,
457.9037255555001,1620,,0.09179271971015396,1.2545787653910967,12.085937913701212,5.341073189807693,3667,64.55184836179706,47.787732173593845,74.03106998919255,0.026253383390573128,0.019435615693076138,78.2375,76.4375,,
488.4057468054998,1525,,0.07208537623761373,0.9579050674654453,12.176503728538314,3.8303872665421137,3203,46.640722967156435,32.781557612412556,70.28558613370362,0.029220840189405167,0.02053805411038388,78.8,76.4375,,
518.9063438055,1430,,0.058199801213561976,0.7566392862300131,12.23662563168923,2.8805790527449053,2847,35.248565943228485,23.526996986874444,66.74625981243258,0.03216033105840062,0.021465905177437204,79.025,76.51625,,
549.4282208054999,1335,,0.04359265660968254,0.5470259503099861,12.292623537022315,2.0435745663217255,2476,25.120891635061394,15.323254468093982,60.99819182078244,0.03569916966307801,0.021775813591936147,79.5875,76.55,,
579.9430373054998,1240,,0.029422347732650077,0.34746197149652724,12.345040937534758,1.299299565395637,2028,16.039904574142497,8.471441227053203,52.81545215049154,0.04101699713940439,0.021662742217400905,79.8125,76.4375,,
610.4575158054998,1145,,0.016283551470757426,0.17493661873716507,12.390781089750915,0.6885796848961797,1459,8.532040152472373,3.3730177382364728,39.53356409126589,0.05186371589112197,0.020503539872544305,79.8125,76.4375,,
640.9585268054999,1050,,0.004917625686836258,0.028939484042705292,12.425706050993837,0.25854289090921984,595,3.212577942000352,0.41543775571032954,12.932100865381738,0.06966296468017472,0.009008488531930254,79.925,76.62875,,
