Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,90% settling time (s),Max acceleration (RPM/s),
2.965024999999907,1525,,-1.2597450242925279,9.18383405186843,37.50396044832619,12.158604392291865,2018,455.9958182353592,360.9616220644245,79.15897638300635,0.025442688337180892,0.020140171652030928,74.975,76.1,,0.372820000000298,5624,
2.2334899999997577,1763,,-1.8407104311671028,13.57412739463074,30.639366201054283,25.2516254489922,2448,773.6937993035339,639.7510935428968,82.68789204705918,0.02121782601332992,0.017544573068635088,74.8625,75.9875,,0.250089999999851,1767,
4.451435000000056,1525,,-1.1924913659348997,8.612940237936755,36.337172650357246,11.585299782677952,1972,420.977038409315,333.917100300672,79.31955186021456,0.02579364827432116,0.020459406219591515,74.525,75.875,,0.2821549999997951,-1895,
6.704449999999721,1763,,-1.7825234761009707,12.913549115718062,29.794121901671808,24.561816474431872,2391,731.7977541657141,605.1493412568586,82.69352260403683,0.021339441746556977,0.017646336084264365,74.3,75.65,,0.23755499999970198,1197,
9.507399999999906,1525,,-1.1665097131722846,8.444368428893535,35.64858983098403,11.44325034119774,1944,407.9357377466263,321.9941897606074,78.9325768659675,0.026225219887264607,0.020700241845784135,74.075,75.425,,0.2817349999998696,-1716,
11.790389999999665,1763,,-1.7370535573735344,12.618845282783491,29.301348645014468,23.893292610870386,2361,700.1056970684612,582.2061504262309,83.15975042969816,0.02167418752540708,0.0180242002537933,73.9625,75.3125,,0.2930600000000559,1608,
13.979939999999944,1525,,-1.149741066646315,8.188499229737843,35.216624244946765,11.232502800641623,1926,395.5708304605082,314.3307355100682,79.46256682883734,0.02605058400175302,0.020700462721695408,73.7375,75.2,,0.27722500000009315,-1735,
16.31682999999961,1763,,-1.689886583498715,12.336778271545528,29.00088199136914,23.369509231779393,2344,677.7363794270459,562.428769833206,82.98636267816696,0.02193482789865839,0.018202915832812402,73.625,75.2,,0.29040999999968337,1305,
18.509669999999925,1525,,-1.1193660184893999,8.122933439479297,34.89412512025902,11.070916235012064,1912,386.30993630041786,303.8039284308813,78.6425354057228,0.026737420682587894,0.02102698552688123,73.625,75.0875,,0.27098999999975787,-1352,
20.813455000000076,1763,,-1.6662327111733868,12.238120555515795,28.782786607423706,22.970863719106458,2331,661.1654686152524,551.3623494670312,83.39249032799712,0.022196148444567625,0.018509920944823944,73.5125,74.975,,0.2560949999997392,1243,
24.036490000000224,1525,,-1.1022157613781705,8.131343403930341,34.661660636269076,10.84436467365468,1900,375.8836881341633,297.4138461289737,79.1239033556621,0.027340164251815558,0.02163260513988582,73.4,74.75,,0.2902700000004843,-804,
26.313249999999535,1763,,-1.6566435647692315,11.992775283141473,28.491889575199718,22.919650604926236,2310,653.0241541377177,543.2936424525824,83.1965615682274,0.022074205081809288,0.018364979621584242,73.4,74.75,,0.23342499999981375,1600,
31.084134999999776,1525,,-1.0840752314221351,7.998454541187539,34.37899606933401,10.675854231933798,1888,367.02515067643486,290.58683042490344,79.17354706873519,0.02752517906435056,0.021792660602267238,73.2875,74.75,,0.27607500000018625,-956,
33.347709999999964,1763,,-1.6267918561371282,11.930097399468478,28.36582359853694,22.58282236324787,2304,640.5803555129843,532.0651301243635,83.05985744727988,0.022422250066791577,0.018623888941949704,73.175,74.6375,,0.2831400000001304,1104,
35.71704000000004,1525,,-1.0769892441180073,7.6600109921412285,34.153071170072515,10.630862321081684,1877,363.07659745114506,287.0564006210986,79.06221514586171,0.026684689752840923,0.021097506823396804,73.0625,74.525,,0.2860650000004098,-1318,
37.94587999999989,1763,,-1.6042104633202197,11.590317425102494,28.27984582757519,22.36480315628774,2304,632.4731852238842,524.68291964829,82.95733825657156,0.022090136711276628,0.018325389432912842,72.95,74.4125,,0.30614500000001865,1254,
40.115569999999835,1525,,-1.079930153672817,7.8153869446257325,33.93093194044872,10.770310103112097,1863,365.4466590862238,285.7203866268508,78.18388252372495,0.02735327022650499,0.021385848660287695,72.95,74.4125,,0.33477999999979513,-1039,
42.41481499999948,1763,,-1.6094280027384313,11.416628896743925,28.14356951602771,22.317431107499146,2295,628.0921737930615,524.4254493335964,83.49498229958515,0.02176978426819558,0.018176677521387772,72.95,74.3,,0.30239999999990685,1319,
44.93698499999987,1525,,-1.0560658884112935,7.623306579529997,33.90777387416362,10.459473392221716,1864,354.657458626285,279.4179907482216,78.78531353337591,0.027282805087519284,0.0214948435289019,72.8375,74.3,,0.2894199999999255,-1444,
47.157370000000114,1763,,-1.6021684329194585,11.786691074824942,28.043855410921843,22.331364456644362,2287,626.2575559507337,520.161768533458,83.05876130209565,0.022659664334916983,0.018820836511794798,72.8375,74.3,,0.2823849999997765,1300,
49.7898999999999,1525,,-1.059500962254501,7.660261757541622,33.68949198401293,10.674573159192626,1853,359.6209468793796,278.7353159961136,77.50808689394954,0.027482207377153556,0.021300933174259587,72.8375,74.3,,0.29481499999994415,-1228,
