Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,90% settling time (s),Max acceleration (RPM/s),
3.720390000000596,1525,,-0.17070150150355692,2.5348047490336376,23.32570367780236,7.673343427017717,5029,178.98613499662773,121.8872211259926,68.09869442026282,0.020796312571712963,0.01416201734889351,76.325,77.5625,,1.0056349999997765,4596,
2.125269999999553,1905,,-0.44295225238361385,6.514051271119676,20.771704203595768,32.26008702899411,7936,670.0969853485221,499.1017332993141,74.48201442657256,0.013051550087911964,0.009721057419369933,76.2125,77.45,,0.1839349999986589,12033,
4.515050000000745,1525,,-0.17486403770072964,2.549849053608232,23.21326937879174,7.68151097291618,5002,178.31298345044792,124.17584762060606,69.63926306303645,0.020534178767184864,0.01429985076951404,76.1,77.1125,,0.34244999999925496,-11307,
6.68074499999918,1905,,-0.4427539373995024,6.435546229222797,20.744204710798815,32.10411875700989,7914,665.9744115552093,497.4938700370664,74.70164940351079,0.012935930705524689,0.009663353602722153,75.9875,76.8875,,0.17118999999947845,14516,
8.996560000000521,1525,,-0.16921312667978683,2.481146185409415,23.13100125750571,7.5555618757379674,5000,174.76771124885713,120.13334334238279,68.73886628367023,0.02065326841306739,0.014196822557665896,75.9875,76.775,,0.3736150000002235,-11977,
11.123834999999032,1905,,-0.43485709509750303,6.429869199147721,20.709128208797377,32.04708670081549,7898,663.6672272056334,487.64770931474936,73.47774446660368,0.013185480165964644,0.009688393423042214,75.875,76.55,,0.18951499999873342,14906,
13.481689999999478,1525,,-0.17360123364904856,2.5502796200491464,23.194113414304443,7.696112364132353,4993,178.50450302291648,123.06180719711726,68.94044974390285,0.020723567109364592,0.014286920368175474,75.875,76.325,,0.32890499999932943,-8339,
15.628579999998212,1905,,-0.43668770249669203,6.406040476008251,20.757884474900457,31.800407257422837,7931,660.1091801043693,491.7583818382136,74.49652219053552,0.013026804854982239,0.009704516569509603,75.875,76.2125,,0.215214999999851,14598,
17.969675000000745,1525,,-0.17009585675627717,2.507297772447494,23.20331241212871,7.544516019147401,5008,175.05776219058677,120.94789820923245,69.09028008569852,0.020730395563468347,0.014322688357673502,75.7625,76.2125,,0.34327999999932945,-8428,
20.150564999999478,1905,,-0.4363083452607951,6.379617986531973,20.71197754887784,31.748982171221872,7913,657.5842059300702,490.19402822335377,74.54467789870894,0.013014475124582996,0.009701598561827994,75.7625,75.875,,0.17575000000000002,18710,
22.4738200000003,1525,,-0.16920644637102206,2.4860631174048944,23.12494706263002,7.515828993761115,4992,173.80314761250565,119.93895986177702,69.00850848178025,0.020727736177385096,0.014303901578051828,75.65,75.875,,0.36006499999947844,-13953,
24.623804999999702,1905,,-0.43713573632343944,6.43246454004558,20.746251368548556,31.894822468330023,7907,661.698004283205,490.7323864255372,74.16259128016125,0.01310788673822658,0.009721148467137437,75.65,75.875,,0.20914499999955297,13325,
27.04415000000037,1525,,-0.1704903993307374,2.549628217713743,23.19038507193378,7.627417362394989,4988,176.88274573829327,120.74077485710905,68.26034634025355,0.021116546756728256,0.014414227951244286,75.65,75.7625,,0.3465650000013411,-11677,
29.23634999999963,1905,,-0.43413529994329464,6.475444302886339,20.697407854058078,31.884657425012588,7886,659.9297590124067,486.0657659419859,73.65416687215158,0.013322156705146793,0.00981232353057835,75.65,75.7625,,0.1793250000011176,13172,
31.58258999999985,1525,,-0.17220592744945246,2.5027816449698563,23.18062182995445,7.584869335984359,4997,175.82198770707114,122.16836661889936,69.48412323857833,0.020486331398513417,0.01423474775600663,75.5375,75.7625,,0.3338600000012666,-11926,
33.76031499999948,1905,,-0.43180966816673005,6.348513820618162,20.746122461800717,31.637172533685465,7913,656.3486557289567,485.16226948861,73.9183763467569,0.013085341173191139,0.009672471734656558,75.65,75.65,,0.18010500000044705,12734,
36.156105000000444,1525,,-0.16885765989741575,2.521097502958354,23.110406122931234,7.6174076546245875,5004,176.0413845022993,119.96266443338595,68.14458132815872,0.021015684462046057,0.01432105018990819,75.5375,75.425,,0.3309199999999255,-8492,
38.34908000000007,1905,,-0.4301501061618494,6.362213601695231,20.70047375182287,31.669453785125743,7905,655.5726968135629,482.7730226210103,73.64141688138443,0.013178477884191426,0.009704817837318459,75.5375,75.425,,0.19585999999940396,15635,
40.6942349999994,1525,,-0.16989452735665808,2.4985962111693714,23.18184873016779,7.535887277893395,5003,174.69579892372062,120.69328147058538,69.08768397074337,0.020702032298113578,0.014302554649641927,75.5375,75.425,,0.3434550000000745,-11210,
42.848794999999924,1905,,-0.43314419362871537,6.455278521523801,20.699987714805392,31.804575899813113,7901,658.3543304007271,485.9200944216276,73.80829319157934,0.013284650286395906,0.009805173632859075,75.5375,75.425,,0.1888900000024587,17900,
45.36848999999836,1525,,-0.1714052799783382,2.4968499347536,23.089266502105218,7.563008531556202,4984,174.62431954279657,121.29966779144459,69.46321572449519,0.020584144872074463,0.014298408957531698,75.5375,75.425,,0.355894999999553,-9914,
