Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,90% settling time (s),Max acceleration (RPM/s),
1.8557099999999627,1525,,-0.24202547257425258,1.3808201589234246,12.386210846143296,2.891585372180144,799,35.815786099447,27.463308814947663,76.67934116730638,0.05027872527041881,0.038553395284677126,68.9,70.5875,,0.3701850000000559,557,
2.2308449999997393,1763,,-0.4508323404991315,3.2374792182241108,11.880526532156807,8.344730724217936,1185,99.13979477277528,75.87692605026807,76.53528658615359,0.042667506272978134,0.03265569820518887,69.0125,70.5875,,0.280625,820,
6.104274999999907,1525,,-0.20915842372459167,1.4314415381730483,12.383123301847421,2.7572945234641164,799,34.14391806356478,23.724231723828836,69.48303847163086,0.06033668676129543,0.041923763274858306,69.0125,70.475,,0.5400049999998883,-404,
8.393574999999721,1763,,-0.4457123833572909,3.1803366517639255,11.883529968504206,8.188208029619732,1186,97.30481550833287,75.07620027700037,77.15568842589407,0.04236144930124045,0.03268426783555817,68.9,70.5875,,0.2935950000002049,1210,
13.014854999999516,1525,,-0.2019573918576706,1.3616690822122015,12.389397441368676,2.6299471409908373,801,32.58346037952674,22.97212134985368,70.50239932247287,0.059274851524361925,0.04179019251950855,68.9,70.475,,0.5073600000003353,-574,
15.292469999999739,1763,,-0.4453703504402002,3.2119291441818416,11.88697028196911,8.135535035155767,1188,96.70686319081511,75.13028875443317,77.68868338350651,0.042751454805134335,0.0332130423654037,69.0125,70.475,,0.32583499999996274,817,
29.47659499999974,1525,,-0.20694780566528242,1.4399541589876488,12.395100307755243,2.71878687653176,801,33.699636050019734,23.53241160882593,69.82986870806918,0.06119025040542754,0.042729071520248824,69.0125,70.475,,0.560984999999404,-675,
31.765924999999815,1763,,-0.45089061757731286,3.2038713265382732,11.8891628074499,8.215870653497428,1186,97.67982380438072,75.95662977801805,77.76081776123308,0.042180272293564525,0.0327997246693906,68.9,70.5875,,0.28281999999983237,791,
51.947689999999945,1525,,-0.20578848013053974,1.3977670199683152,12.40067755034746,2.6800574289540235,800,33.234527992872096,23.38430335670002,70.36147274820728,0.059773729353704695,0.0420576762897941,68.9,70.7,,0.5467099999999627,-400,
54.1929049999998,1763,,-0.4499569103873977,3.2310930045067607,11.895451338307641,8.212731808897502,1188,97.69415158731152,75.88663305899611,77.67776456011747,0.04257789381688381,0.033073556113735816,68.9,70.7,,0.3433999999999069,929,
67.94700499999989,1525,,-0.20599472527901516,1.4221450226116445,12.398166215857309,2.6963738909759734,801,33.43009168041803,23.414890913055707,70.04136015209072,0.06073677762977246,0.0425408651644434,68.9,70.5875,,0.5490099999997765,-566,
70.21604999999981,1763,,-0.44975792852840896,3.2376211682431406,11.894288314397697,8.200601908289507,1189,97.54032344879533,75.90763165062431,77.82179612155244,0.042652116761391703,0.033192643347576746,68.9,70.5875,,0.3160050000003539,1137,
76.21843500000006,1525,,-0.2029646864110194,1.396861430634033,12.395560955985749,2.655638068164571,801,32.91812355097018,23.089372082119148,70.14182338299975,0.06049802591711834,0.04243441848898656,68.9,70.475,,0.5069150000000373,-408,
78.47018999999995,1763,,-0.4473779555043802,3.2057472975451633,11.893720957833814,8.135177645779377,1186,96.75753286130733,75.34446484396038,77.86935302697256,0.04254788064636624,0.03313175938601386,68.9,70.3625,,0.2955449999999255,1084,
98.33361499999975,1525,,-0.2073763996834274,1.408378415072679,12.399894619500571,2.704253800935063,802,33.532462155978656,23.61510676207641,70.42461317701351,0.05963887562576678,0.04200044746256645,68.7875,70.5875,,0.5362549999998882,-433,
100.59475499999989,1763,,-0.44311072278362723,3.1824068814872906,11.904612730999565,8.146122363700318,1189,96.97643199918707,74.79261059532966,77.12452299333577,0.042549749984071454,0.03281629171007207,68.9,70.5875,,0.3289750000005588,916,
103.44376499999966,1525,,-0.20597949214189018,1.405312103003157,12.386285564417628,2.7016415809411725,800,33.463304114242064,23.39240290193004,69.90464187896549,0.06007557705357446,0.0419956169960232,68.9,70.5875,,0.5789599999999627,-480,
105.72991999999992,1763,,-0.4495412789416591,3.1644017518390952,11.887012958281508,8.207518216596712,1186,97.56287539601665,75.6734293109941,77.5637546595759,0.04181655015044178,0.03243448636578718,68.9,70.5875,,0.2964350000000559,1185,
120.34434499999973,1525,,-0.20327515068959517,1.3750593797777106,12.39370909321326,2.7536691529412907,801,34.12817442050933,23.12590573570706,67.7619184980769,0.05945969837862738,0.040291032354527835,68.9,70.475,,0.5216399999996647,-406,
122.62305999999958,1763,,-0.4461164672959568,3.1834336039816544,11.896929478618825,8.138327749272959,1188,96.82111130698705,75.26405327053278,77.73516772793062,0.04229686637442931,0.03287954001982131,68.9,70.475,,0.3109949999996461,828,
127.09896499999985,1525,,-0.20258140909288624,1.39447232187462,12.389014871192064,2.673556124132673,801,33.122726580846305,23.034622829089987,69.54325687188472,0.06053810093706277,0.042100167040022424,68.7875,70.3625,,0.538535000000149,-498,
