Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,90% settling time (s),Max acceleration (RPM/s),
1.756609999999404,1145,,-0.005108928474755855,0.018284331173790264,37.086233552164416,0.009453449759204258,0,0.35059284564350157,0,0,0,0,75.3125,78.35,,undefined,0,
3.1481250000009315,1905,,-3.87567183037268,28.1968465392717,28.526621897776064,83.9181545160853,3550,2393.901464239514,1953.580499007563,81.60655432942681,0.014433419331118405,0.011778616188043134,75.425,78.2375,,0.47265000000037255,7946,
9.277990000000223,1145,,-0.006516901478556972,0.028411311617293072,36.90497238263945,0.006813421133238962,0,0.25144911875347586,1.0583527066302027e-42,4.209013385598007e-40,0,0.11299030101253968,74.975,77.7875,,2.782790000000037,-4646,
12.487895000000485,1905,,-3.8769011521481462,28.13747298776684,28.395549206825667,84.52713465678983,3528,2400.1944114588546,1941.9084956116142,80.90630018721312,0.014489597759808348,0.01172299745947025,74.8625,77.7875,,0.5092599999997764,7352,
18.423730000000447,1145,,-0.006259769933192273,0.029950697272721344,36.87454699953439,0.007213999854728481,0,0.26601297669781965,1.091492785219549e-41,4.103156164668772e-39,0,0.11259111357843331,74.4125,77.3375,,2.9360449999999254,-4293,
21.649290000000036,1905,,-3.89869192836394,28.42571040713251,28.307750732059425,85.01437094326404,3522,2406.565621304754,1949.6143502487582,81.01230787098783,0.01458017089559562,0.011811732934056084,74.4125,77.45,,0.5131699999989942,8372,
27.598974999999626,1145,,-0.006506083863359066,0.03218850528561851,36.86412706718096,0.0460178348146254,0,1.6964073099628947,2.7173293394255104e-42,1.6018142125813793e-40,0,0.018974514608948816,74.075,77,,2.8742599999988454,-4162,
30.898175000000744,1905,,-3.86047215668711,27.85092747837358,28.34156683196533,84.28171198596895,3527,2388.6757729627925,1933.3513452175405,80.93820714811828,0.014405517935096169,0.011659567947067467,74.075,76.8875,,0.5271499999994412,8001,
37.17617500000075,1145,,-0.006652156793556621,0.03863052942517637,36.86615671268131,0.01026649220454079,0,0.3784861105021218,7.542776666631734e-43,1.9928807048229712e-40,0,0.10206591035514316,73.9625,76.55,,2.797759999998845,-5414,
40.44834500000067,1905,,-3.857318359837432,27.857283008885677,28.355091851250812,83.9498298924748,3521,2380.405137498004,1928.341764075417,81.00897337594634,0.014446237450155743,0.011702748649822655,73.9625,76.6625,,0.5014550000000745,7954,
46.67084500000067,1145,,-0.006784581683888236,0.028399403572438735,36.86089349527391,0.015676991531049955,0,0.5778679151523435,2.876397793253967e-43,4.977604254937154e-41,0,0.04914514688871728,73.85,76.325,,2.8017649999996648,-3840,
49.869615000001154,1905,,-3.8496098591506738,27.605734378894304,28.37164338151409,83.5743822762676,3536,2371.1425697725963,1932.9074962597006,81.51797875422882,0.014281973882512828,0.01164237643523132,73.85,76.325,,0.505519999999553,7742,
55.886735000000336,1145,,-0.006208970677267273,0.03152521430981607,36.849316389812664,0.009681281581556678,0,0.35674860805764796,3.991639361185105e-43,1.1188941655352123e-40,0,0.08836814944130582,73.85,76.2125,,2.7666849999995904,-4884,
59.32844000000041,1905,,-3.8490354977095427,28.019198578760758,28.310501147890314,83.99112401400868,3517,2377.8308128111903,1922.1290052993104,80.83539816808386,0.014577168598731831,0.011783512278417766,73.9625,76.325,,0.5186199999991804,7559,
65.94912000000011,1145,,-0.006959291828097778,0.032042276210745395,36.859161906638924,0.008221978355984594,0,0.30305523141611707,8.263136176017756e-43,2.7266106370795046e-40,0,0.10573081369035664,73.85,76.1,,2.8816150000002234,-4623,
69.15244500000122,1905,,-3.856419616377172,28.000856554656544,28.301297626476998,83.94203318717119,3518,2375.6684646017416,1926.0403899409316,81.07361858944464,0.01453804224506179,0.011786516920133728,73.9625,76.2125,,0.4752700000004843,9027,
75.1654450000003,1145,,-0.0070944178112583335,0.02978061646155612,36.84002237974535,0.008178062491434102,0,0.3012800052073883,7.120353053371188e-43,2.363367276387904e-40,0,0.09884697273905188,73.85,76.1,,2.7881150000002237,-4144,
78.33845999999997,1905,,-3.8589856712787545,28.3019883937804,28.298834407324915,83.78793372025235,3516,2371.100861681337,1926.508162678545,81.24952395793348,0.014690821945145757,0.01193622289593855,73.85,76.2125,,0.5262450000001118,8128,
84.73783499999996,1145,,-0.006772578077700044,0.035865712465869316,36.84443038224507,0.010790131577537054,0,0.3975562517238282,1.156650530570019e-42,2.9094009352254218e-40,0,0.0902154407341185,73.85,76.1,,2.871019999999553,-4244,
87.94033000000101,1905,,-3.8602211950804497,28.18445498319186,28.298461095425825,83.73372976489377,3514,2369.5356941267455,1925.797982464689,81.2732210465566,0.014635208490103734,0.011894505346786426,73.9625,76.1,,0.47809500000067057,9074,
94.58164500000048,1145,,-0.006293650593336503,0.027238605447647474,36.84587773366725,0.01173275633930393,0,0.43230370555690195,2.2498112910768094e-41,5.204237812809305e-39,0,0.06300803138515358,73.7375,75.875,,2.8908650000002236,-4192,
