Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),4LHE Temp (ºF),App message,
105.5,1400,,0.08465526970146045,1.114258722176292,19.034549527362717,3.121316035753055,359.81707859232,59.412844673092984,41.30152416150513,69.51615326409349,0.026978634440198972,0.01875450886600823,72.95,,
106.5,1400,,0.08419301236204414,1.1161928756991062,19.051839800590262,3.1175071982069094,359.7123588372,59.39424771742503,41.05593030491263,69.12442177943046,0.027187129055642075,0.01879294575814012,72.8375,,
107.5,1400,,0.0840906253302638,1.1060673348939127,19.044170331935515,3.1201974541682542,360.34067736791997,59.42157178645179,41.08184130030319,69.13624137702448,0.026923509265534055,0.018613902352985177,72.95,,
108.5,1400,,0.08493074200461917,1.1153619485793695,19.050541605208704,3.1177411798662114,359.7123588372,59.394658061313734,41.419353504464496,69.73582281037271,0.0269285214328405,0.01877882599185889,72.8375,,
109.5,1400,,0.08487035349748581,1.1182720388287846,19.03046393006226,3.1199747487679543,359.29347981672,59.37456691913362,41.33764704806045,69.62180811248876,0.02705214540945319,0.01883419276728094,72.8375,,
110.5,1400,,0.0847710600386886,1.117517366185795,19.000865118395662,3.1157600625999953,358.35100202063995,59.202136690746535,41.18239167535597,69.56234010687811,0.027135805394579122,0.018876301239317706,72.8375,,
111.5,1400,,0.08417045041627465,1.1190243502575703,19.01287156482853,3.116176017622146,359.08404030648,59.2474543964487,40.97370287503281,69.15690014436936,0.027310793795486916,0.01888729839377951,72.8375,,
112.5,1400,,0.08483589899899419,1.13119136479257,18.976791055842146,3.1156275344149935,357.82740324504,59.124612728421965,41.152959279464184,69.60376969992637,0.027487485337586597,0.019132325990674805,72.8375,,
113.5,1400,,0.0846587708451884,1.1218025106803633,18.990656841228947,3.1169904911131394,357.19908471431995,59.19369679410332,41.003421195546814,69.26991118356953,0.027358753927640478,0.0189513845466079,72.8375,,
114.5,1400,,0.0849991082768655,1.1298263796309744,18.971224894362084,3.1167618523867717,356.98964520408,59.128790043798006,41.14310028446438,69.58217858675744,0.027460895552822412,0.019107889385087822,72.8375,,
115.5,1400,,0.08481710435222697,1.1221887940533422,18.969627770566525,3.1194970398634645,357.40852422456,59.175697677594044,41.10663312428748,69.46539667051846,0.027299457745915637,0.018963676612100872,72.8375,,
116.5,1400,,0.08400127773850712,1.1241389880264598,18.998800416956396,3.1202479058184998,358.1415625104,59.280967214071836,40.78889553593025,68.80605606287742,0.02755992711389365,0.01896289890087382,72.8375,,
117.5,1400,,0.08425025747329984,1.1231191154756355,18.994875280220874,3.119010843622153,358.56044153088,59.24522197225929,40.956565709603844,69.13058023275052,0.02742219949394529,0.018957125622746755,72.8375,,
118.5,1400,,0.08471415390390512,1.1190876474579867,18.999451502358365,3.1177874701242283,358.24628226552,59.236251833285856,41.15098595109878,69.46926025453783,0.027194673993664195,0.018891938852031692,72.8375,,
119.5,1400,,0.08424755030921043,1.1147485569600906,19.025651009754814,3.1212294995445466,358.76988104111996,59.38342317968622,40.981871883195694,69.0123096460608,0.02720101610139445,0.018772049458769192,72.8375,,
120.5,1400,,0.08325557188947734,1.11345624523714,19.05705110495027,3.1248279762829454,360.23595761279995,59.550006438202416,40.66100775318642,68.28044224542961,0.027383882170256425,0.018697835849818437,72.8375,,
121.5,1400,,0.08405431353991148,1.1236692063008227,19.028249059814662,3.121050772175483,359.60763908207997,59.38813142128196,40.98011913834327,69.00388706902115,0.02741986187271612,0.018920770521130618,72.8375,,
122.5,1400,,0.083528303884679,1.1128110589246676,19.045285807682138,3.121179245983104,358.665161286,59.443750796754045,40.6189517479919,68.33174421794716,0.027396350989773686,0.01872040448338319,72.8375,,
123.5,1400,,0.08420976447529041,1.1111400146452501,19.0304016409788,3.1175009282410238,359.92179834743996,59.32729478055091,41.09319888547041,69.26524972607022,0.027039511276356808,0.01872898501027746,72.8375,,
124.5,1400,,0.0842218935809267,1.1165790371206923,19.066290844382475,3.1193768838346085,360.23595761279995,59.474946920434135,41.13710992309829,69.16712339084845,0.027142865388648473,0.018773939195178384,72.8375,,
125.5,1400,,0.08388299093068925,1.11963375431797,19.049429880968386,3.1212450630651403,359.92179834743996,59.45793897017814,40.92856313498426,68.83616190516204,0.027355804078080314,0.01883068558564628,72.8375,,
126.5,1400,,0.0843345688999273,1.118443212484685,19.037134560853808,3.116442794494046,359.18876006159996,59.328140829986424,41.071216998559784,69.22721060188863,0.027231801105964418,0.018851816302313428,72.8375,,
127.5,1400,,0.08382593273518953,1.1143444613682183,18.98411669379593,3.1186833170350026,358.665161286,59.20544802158705,40.7655920758813,68.85446092903081,0.027335417066774628,0.01882165406402996,72.8375,,
128.5,1400,,0.08439741153912333,1.1140179535695929,18.983404289809847,3.116925168987471,358.03684275527996,59.16985062397304,40.974875473529494,69.24958410648456,0.027187830120173725,0.01882745928579785,72.8375,,
129.5,1400,,0.08412462698790323,1.110677886130421,18.964843715132055,3.1206675300389835,358.35100202063995,59.18297199407649,40.867118593561145,69.05215675490487,0.027177788020156985,0.01876684878619456,72.8375,,
130.5,1400,,0.08428815966679708,1.1137285534086032,19.01338111395195,3.1196504124321627,359.08404030648,59.31510223387009,41.0311440427485,69.17486862109614,0.027143492568675626,0.01877647532355836,72.725,,
131.5,1400,,0.08430776857018792,1.1137464002277286,18.964491517839928,3.120757342205863,358.03684275527996,59.183576145499764,40.92874040659968,69.15557165044991,0.02721184158523821,0.01881850460488634,72.725,,
132.5,1400,,0.0843217507013582,1.1124917247195227,19.00497382673405,3.1216119311145243,358.35100202063995,59.32615304805228,40.97025084489345,69.05934185840242,0.027153646896896755,0.01875212983755141,72.725,,
133.5,1400,,0.08461870378187196,1.1195375455579955,18.981487582064606,3.1201947395277756,357.82740324504,59.22593770196978,41.054414316198276,69.31830192843508,0.02726960216593018,0.018902825164062557,72.725,,
134.5,1400,,0.08485860683716376,1.114874076643609,18.977445178792536,3.12138641288063,358.665161286,59.23593953227004,41.26133281188958,69.65591014119325,0.027019827055183115,0.01882090645386417,72.725,,
135.5,1400,,0.08417883996807905,1.1130400266239031,19.027539045905968,3.123384979467472,359.39819957184,59.43032965221354,41.017723225191254,69.01816541356423,0.02713558771931845,0.01872848481806203,72.6125,,
