Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,90% settling time (s),Max acceleration (RPM/s),
0,1145,,-0.0015613857729883196,0.012309794826284567,47.71452466579162,-0.016744961185512358,0,0.7989778635138527,0,0,0,0,82.175,85.6625,,undefined,0,
4.666904032161459,1905,,-1.936239700137197,18.26599974352424,44.111699657390474,29.341414777640896,3971,1294.2996761942138,1091.7965619256136,84.35423279529476,0.016730222809374206,0.014112651095791025,82.2875,85.55,,0.47623999999975786,8489,
10.415409032161348,1145,,-0.002438067060528217,0.01607426075932813,47.6237151787757,-0.023645507274841687,0,1.1260869037147292,0,0,0,0,82.0625,84.65,,2.424029999999795,-6102,
13.370704032161738,1905,,-1.9200963621743425,18.155949805541436,44.09787836075541,28.973740227382724,3973,1277.680472203249,1083.205439794109,84.77905574671696,0.016761317048954665,0.01421008632481725,81.95,84.425,,0.47326499999966476,9490,
18.740574032161383,1145,,-0.0026536798837236324,0.01910489255648934,47.58428359194412,-0.018524559674179764,0,0.8814779009520619,0,0,0,0,81.725,83.75,,2.3518449999997393,-5959,
21.76456403216161,1905,,-1.9110287234813572,18.087939823055656,44.0746916267197,28.965799861868994,3965,1276.6586966331558,1075.6874966816076,84.25803227741638,0.01681523665456297,0.014168187527925619,81.725,83.6375,,0.49233000000007454,10129,
27.21711903216131,1145,,-0.002508788487163729,0.020221861109356545,47.56709360132851,-0.022432031409619246,0,1.0670265377292998,0,0,0,0,81.5,82.9625,,2.4005550000001676,-6383,
30.142289032161703,1905,,-1.93093804165358,18.213594480303097,44.029652184669814,29.199233947311004,3962,1285.632114758907,1086.2190066199275,84.48910027606341,0.016767884164520155,0.01416703446593559,81.5,82.9625,,0.501630000000354,7628,
35.664609032161536,1145,,-0.002217106558700845,0.022594527549482348,47.55752559283863,-0.02020334663531545,0,0.9608211746700047,0,0,0,0,81.1625,82.625,,2.3733499999996277,-3969,
38.69063403216144,1905,,-1.9262064264745606,18.256810251438143,44.006699240054466,29.3191127270438,3966,1290.2373757642697,1084.6433802841068,84.06541312924068,0.016832085626757833,0.014149962320401511,81.1625,82.625,,0.45385499999998136,10069,
44.16511903216131,1145,,-0.00311235549416844,0.0208855429811085,47.54791323419046,-0.05175542739484196,0,2.4608625711683896,0,0,0,0,81.1625,82.4,,2.363975000000093,-5387,
47.15228403216135,1905,,-1.916253246163467,18.24103387175105,44.032782661384765,29.05317413828482,3962,1279.29210245446,1077.8743371967744,84.25552968933022,0.01692315443671335,0.01425869341079622,81.05,82.5125,,0.4873000000002794,10537,
52.793494032161774,1145,,-0.0032330615403500388,0.023931582178403545,47.542746924643616,-0.0411188797344042,0,1.954904493037636,0,0,0,0,80.9375,82.2875,,2.4024199999999256,-5359,
