Time (s),ESC (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),4LHE Temp (ºF),90% settling time (s),Max acceleration (RPM/s)
9.93466,1320,0.083264945,1.246009669,20.14725961,3.240080659,365.2625059,65.27874619,41.23665263,63.17010518,0.030216072,0.019087525,72.05,,
9.95714,1320,0.083250099,1.245709158,20.15865079,3.240104347,365.2625059,65.31613204,41.23137887,63.12587348,0.030212649,0.019071998,72.05,,
9.98162,1320,0.083277656,1.24568455,20.13782085,3.240432522,365.2625059,65.25524961,41.24568858,63.20669805,0.03020157,0.019089415,72.05,,
10.00374,1320,0.083252178,1.245934561,20.13489222,3.239431871,365.2625059,65.22561159,41.23129406,63.21334988,0.030218177,0.019101922,72.05,,
10.02787,1320,0.08325981,1.245831786,20.15004727,3.238050073,365.2625059,65.24686204,41.2332819,63.19580837,0.030214228,0.019094126,72.05,,
10.05272,1320,0.083223182,1.246304448,20.15873677,3.239245362,365.2625059,65.2990946,41.21446449,63.11644096,0.030239491,0.019086091,72.05,,
10.07643,1320,0.083177673,1.246486811,20.17053229,3.238523137,365.2625059,65.32273551,41.19368573,63.06178914,0.030259172,0.019081975,72.05,,
10.10377,1320,0.083151442,1.246740748,20.17988899,3.239444194,365.3672256,65.37162422,41.18544952,63.00202879,0.030271389,0.019071589,72.05,,
10.126975,1320,0.083099403,1.247321525,20.1729552,3.240312804,365.3672256,65.36668504,41.16525588,62.97589644,0.030300347,0.019081915,72.05,,
10.151625,1320,0.083095691,1.247596814,20.17914189,3.240968898,365.3672256,65.39997126,41.16488424,62.94327574,0.030307308,0.019076412,72.05,,
10.174745,1320,0.083052905,1.248024829,20.18332745,3.240036444,365.3672256,65.39471651,41.14211497,62.91351529,0.030334484,0.01908449,72.05,,
10.19956,1320,0.083023103,1.248587387,20.17847564,3.238922837,365.3672256,65.35652556,41.12560755,62.92502118,0.030360339,0.01910425,72.05,,
10.223025,1320,0.083022799,1.248666171,20.1798622,3.238154108,365.3672256,65.34550369,41.12769879,62.93883507,0.030360711,0.019108678,72.05,,
10.24721,1320,0.08306125,1.248571448,20.1789336,3.237983745,365.3672256,65.33905901,41.14585084,62.97282431,0.030345015,0.019109113,72.05,,
10.272595,1320,0.083071871,1.249301791,20.17696831,3.239145981,365.3672256,65.35614579,41.1464556,62.95728596,0.030362319,0.019115292,72.05,,
10.295705,1320,0.083049244,1.250336971,20.17768262,3.239940728,365.2625059,65.37449572,41.13353812,62.91985531,0.03039702,0.019125761,72.05,,
10.31857,1320,0.083064914,1.250999471,20.18166876,3.242160439,365.2625059,65.43220806,41.14074332,62.87537062,0.030407799,0.019119017,72.05,,
10.342465,1320,0.083098301,1.251804952,20.17901373,3.240224633,365.2625059,65.38453736,41.15715316,62.94630935,0.030415246,0.019145275,72.05,,
10.366665,1320,0.083109912,1.252834309,20.18999125,3.238537228,365.2625059,65.38603831,41.157425,62.94528016,0.030440056,0.019160578,72.05,,
10.390605,1320,0.083161963,1.253858284,20.19450873,3.23915977,365.2625059,65.41324027,41.18040279,62.95423162,0.030447936,0.019168264,72.05,,
10.413445,1320,0.083189168,1.254750049,20.19280013,3.242048311,365.2625059,65.46603355,41.19285251,62.92248097,0.030460383,0.019166428,72.05,,
10.44039,1320,0.083241692,1.255600303,20.20629882,3.242596058,365.2625059,65.5208649,41.21862447,62.90915808,0.030461965,0.019163366,72.05,,
10.46774,1320,0.083279043,1.256086299,20.20206933,3.244876273,365.2625059,65.55321544,41.23706154,62.90623772,0.030460131,0.019161322,72.05,,
10.49123,1320,0.083329701,1.256051351,20.19272997,3.243662837,365.2625059,65.49840777,41.26213527,62.99715775,0.030440774,0.019176823,72.05,,
10.51358,1320,0.083361911,1.256182192,20.19073739,3.243814478,365.1577861,65.49500627,41.27510857,63.0202376,0.030434376,0.019179816,72.05,,
10.53799,1320,0.083401869,1.256673737,20.19185018,3.244766157,365.1577861,65.51783212,41.28654674,63.01573999,0.03043785,0.019180637,72.05,0.86962,3545
10.561525,1320,0.083445046,1.256510377,20.19895842,3.242526886,365.0530663,65.49566574,41.30564859,63.06623214,0.03041982,0.019184634,72.05,,
10.585855,1080,0.083463285,1.255988228,20.19439357,3.242179815,365.0530663,65.4738552,41.31105823,63.09550294,0.030403197,0.01918305,72.05,,
10.611915,1080,0.083479627,1.255784567,20.19719916,3.242211372,365.0530663,65.48358879,41.31775195,63.09634629,0.030393342,0.019177088,72.05,,
10.63453,1080,0.083466208,1.255638528,20.35101645,2.896737791,365.0530663,58.95155842,41.30766908,70.07052942,0.030397225,0.021299497,72.05,,
10.658575,1080,0.080824268,1.254018392,20.4842196,2.597506247,363.901149,53.20788835,39.87536404,74.94257952,0.03144845,0.02356828,72.05,,
10.680665,1080,0.076580698,1.250436566,20.70704893,2.318031194,356.6754859,47.99958535,37.03773465,77.16261376,0.033761151,0.026050987,72.05,,
10.70651,1080,0.069235085,1.240705546,20.93138066,2.037420746,350.0781414,42.64602919,32.85990374,77.05266906,0.037757431,0.029093108,72.05,,
10.728645,1080,0.062626475,1.229194502,21.09711943,1.830444639,340.9675227,38.61710916,28.94961821,74.9657829,0.042459783,0.031830309,72.05,,
10.752995,1080,0.055051529,1.210290155,21.25411313,1.634389454,334.4748979,34.73749836,24.9670865,71.87358814,0.048475426,0.034841028,72.05,,
10.778385,1080,0.04818933,1.188843132,21.38809178,1.468391823,325.0501199,31.40609908,21.23432414,67.61210324,0.05598686,0.037853894,72.05,,
10.80065,1080,0.042055781,1.163588708,21.50036735,1.329047363,318.4527753,28.57500652,18.15753604,63.54341871,0.064082963,0.040720505,72.05,,
10.824745,1080,0.03650605,1.136410612,21.59953352,1.207236733,310.8082332,26.07575027,15.38490922,59.00083049,0.073865279,0.043581128,72.05,,
10.84815,1080,0.031693761,1.106236956,21.68259919,1.105180425,304.8392072,23.9631842,13.09847029,54.66080877,0.084455431,0.046164022,72.05,,
10.873235,1080,0.027222309,1.074120751,21.75860065,1.011833035,298.4513021,22.01607092,11.01379168,50.02614551,0.097525065,0.048788031,72.05,,
10.895705,1080,0.023749587,1.044143153,21.81742821,0.939378261,293.4247538,20.49481778,9.44789647,46.09895327,0.110515939,0.050946691,72.05,,
10.92077,1080,0.020459025,1.011490816,21.87368321,0.871036407,285.5707722,19.05277444,7.920435923,41.57103706,0.127706458,0.053088899,72.05,,
10.94529,1080,0.017839531,0.980213601,21.91848222,0.817819252,282.1150203,17.92535673,6.8229868,38.06332507,0.143663417,0.054683074,72.05,,
10.96906,1080,0.01541625,0.947934104,21.96003257,0.767050196,275.3082362,16.84444729,5.755353051,34.16765746,0.164704771,0.056275762,72.05,,
10.993925,1080,0.013452605,0.915382795,21.9953264,0.724630766,270.3864077,15.93849022,4.931356115,30.93991995,0.185624963,0.057432215,72.05,,
11.01485,1080,0.012074869,0.889048771,22.02095948,0.69453874,267.6636941,15.29440946,4.381461192,28.6474689,0.202911479,0.058129003,72.05,,
11.03988,1080,0.010701145,0.85933678,22.04742563,0.662883287,261.4852285,14.61486997,3.793792923,25.9584446,0,0.058798798,72.05,,
11.064955,1080,0.009606617,0.829385929,22.07022472,0.63549509,258.6577951,14.02551944,3.368965165,24.02025237,0,0.059134062,72.05,,
11.089545,1080,0.00871575,0.802929835,22.08916058,0.612092257,252.8982086,13.52060416,2.98845524,22.10297118,0,0.059385648,72.05,,
11.11557,1080,0.008029214,0.776376758,22.10532229,0.592291442,250.2802147,13.09279321,2.724267961,20.80738554,0,0.059298023,72.05,,
11.13897,1080,0.007479756,0.750960746,22.11901574,0.578906056,246.4055838,12.80483216,2.499343919,19.51875579,0,0.058646668,72.05,,
11.164085,1080,0.007123732,0.725818048,22.1311292,0.564810106,243.0545516,12.49988543,2.347811338,18.78266286,0,0.058065976,72.05,,
11.188665,1080,0.006827881,0.70353562,22.14134606,0.551432717,239.0752009,12.20946261,2.213111707,18.12620078,0,0.057622161,72.05,,
11.21321,1080,0.006623383,0.68155735,22.1500014,0.541044592,235.8288885,11.98413846,2.117568902,17.66976331,0,0.056871618,72.05,,
11.23842,1080,0.00652569,0.660382924,22.15702753,0.536553534,232.3731366,11.88843142,2.055952722,17.29372572,0,0.055548365,72.05,,
11.261865,1080,0.006507763,0.641155256,22.16317213,0.530324168,229.8598625,11.75366582,2.027777599,17.25229924,0,0.054549386,72.05,,
11.28737,1080,0.006553323,0.622565824,22.16858236,0.52435446,226.0899513,11.62419503,2.008643321,17.27984876,0,0.053557758,72.05,,
11.310295,1080,0.006658595,0.604398444,22.17322384,0.519192012,224.8333142,11.5121607,2.029378886,17.62813202,0,0.052500869,72.05,,
11.334255,1080,0.006764993,0.587644111,22.17712598,0.515518131,222.2153204,11.43271054,2.037847807,17.82471269,0,0.051400244,72.05,,
11.36013,1080,0.006897279,0.570245757,22.18070369,0.512264268,219.5973265,11.36238194,2.053868779,18.07604066,0,0.050187167,72.05,,
11.38099,1080,0.007038514,0.55729996,22.18316172,0.509352837,216.8746129,11.29905635,2.06940868,18.31488061,0,0.049322699,72.05,,
11.40607,1080,0.007246398,0.542320629,22.18577601,0.506880913,214.675498,11.24554639,2.10949485,18.75849137,0,0.048225369,72.05,,
11.429015,1080,0.007402542,0.529647057,22.18778232,0.504010875,212.1622239,11.18288359,2.129053415,19.0385011,0,0.047362297,72.05,,
11.45575,1080,0.007580215,0.516083117,22.18967714,0.5023924,210.6961473,11.14792515,2.165925496,19.42895621,0,0.046294096,72.05,,
11.47737,1080,0.007738704,0.504288658,22.19114493,0.501032854,208.3923127,11.11849267,2.186998245,19.66991668,0,0.045355848,72.05,,
11.501065,1080,0.007924722,0.492950698,22.19247212,0.499969752,206.2979176,11.09556477,2.216974563,19.98072751,0,0.044427725,72.05,,
11.525285,1080,0.008134166,0.482095539,22.19367085,0.498071018,204.5176817,11.05402424,2.255673385,20.40590229,0.213725774,0.043612673,72.05,,
11.550005,1080,0.008318921,0.471798419,22.19463932,0.49795076,203.4704842,11.05183752,2.29482078,20.76415596,0.205592708,0.042689591,72.05,,
11.5723,1080,0.008496938,0.463226167,22.19533303,0.498160505,201.4808089,11.05683832,2.320833989,20.9900328,0.199594702,0.041894993,72.05,,
11.59779,1080,0.008743817,0.453609107,22.19498954,0.506363278,199.5958533,11.23872766,2.366159669,21.05362582,0.191706888,0.040361251,72.05,,
11.621715,1080,0.009008994,0.445601227,22.19561233,0.504961522,197.7108977,11.20793019,2.414533932,21.54308504,0.184549582,0.039757673,72.05,,
11.644495,1080,0.009294658,0.437635828,22.19620914,0.504066622,196.9778594,11.18836816,2.482640984,22.1894824,0.176278339,0.039115251,72.05,,
11.668545,1080,0.009541446,0.430069787,22.19678434,0.5026236,195.5117828,11.15662765,2.529427285,22.6719701,0.170026547,0.038548368,72.05,,
11.69228,1080,0.009726603,0.423000434,22.19718936,0.501696578,194.0457062,11.13625394,2.558705002,22.97635287,0.165318172,0.037984087,72.05,,
11.719,1080,0.009906413,0.416466204,22.1975323,0.501235622,192.6843494,11.12619391,2.588015877,23.26056779,0.160921039,0.037431147,72.05,,
11.742295,1080,0.010139429,0.409630726,22.19728385,0.505448101,191.8465914,11.21957497,2.637797812,23.51067505,0.155292693,0.03651036,72.05,,
11.76343,1080,0.010322723,0.40446072,22.19752869,0.505071917,190.3805148,11.21134836,2.664699663,23.76787856,0.15178473,0.03607601,72.05,,
11.790485,1080,0.010523915,0.398400842,22.1977893,0.505221778,189.3333173,11.21480659,2.701856888,24.09187236,0.147454458,0.03552454,72.05,,
11.81635,1080,0.010738649,0.392102017,22.19803787,0.504688109,187.9719604,11.20308576,2.737134223,24.43196706,0.143252755,0.034999466,72.05,,
11.84116,1080,0.010911087,0.386734872,22.19820193,0.504221097,187.1342024,11.19280173,2.768664959,24.73612083,0.139682799,0.034552106,72.05,,
11.86441,1080,0.01105829,0.38173496,22.19835526,0.503756282,186.0870048,11.1825609,2.789456672,24.9447036,0.136849216,0.034136631,72.05,,
11.887295,1080,0.011214902,0.376805247,22.19841997,0.506322377,184.725648,11.23955677,2.809109386,24.99306194,0.134136908,0.033524921,72.05,,
11.912745,1080,0.011369897,0.371369797,22.19846548,0.50665669,184.306769,11.24700105,2.840738164,25.25773895,0.130730034,0.033019451,72.05,,
11.93567,1080,0.011489088,0.366925838,22.19851216,0.508416608,183.1548517,11.28609227,2.853591802,25.28414384,0.128583856,0.032511327,72.05,,
11.961355,1080,0.011575391,0.362674385,22.19858196,0.506988469,182.4218134,11.25442509,2.862264652,25.43234887,0.126708893,0.032225048,72.05,,
11.983765,1080,0.011667248,0.358533078,22.19860594,0.506568144,181.2698961,11.2451066,2.867480071,25.49980336,0.125034201,0.031883475,72.05,,
12.007655,1080,0.011755902,0.354570545,22.19858899,0.506831287,180.6415776,11.25093943,2.879634423,25.59461316,0.123130402,0.03151475,72.05,,
12.03173,1080,0.011849091,0.35097468,22.19858984,0.509914075,179.8038195,11.3193734,2.887860308,25.51254568,0.121534507,0.031006547,72.05,,
12.0566,1080,0.01197996,0.347246076,22.19865732,0.508770639,179.3849405,11.29402507,2.914227055,25.80326357,0.119155464,0.030745998,72.05,,
12.081475,1080,0.012102217,0.343903376,22.19866956,0.509624304,178.5471825,11.31298153,2.929668792,25.89652237,0.117386435,0.030399004,72.05,,
12.106795,1080,0.012209121,0.340479387,22.19866395,0.509164481,177.7094244,11.3027712,2.941393969,26.02365312,0.115754432,0.030123532,72.05,,
12.133005,1080,0.012301808,0.337509584,22.19867325,0.509384092,176.9763862,11.30765102,2.951385438,26.10078285,0.114356322,0.029847895,72.05,,
12.16024,1080,0.012401558,0.334608865,22.19761895,0.517009147,176.5575071,11.47637204,2.967929764,25.86121949,0.112741504,0.029156328,72.05,,
12.21597,1080,0.012821063,0.328884631,22.19794174,0.514158074,175.0914306,11.41325096,3.044358879,26.67389764,0.108030835,0.028816034,72.05,,
12.239275,1080,0.012949747,0.326789437,22.19800411,0.513190478,174.5678318,11.39180434,3.065801615,26.91234439,0.10659184,0.028686363,72.05,,
12.26415,1080,0.013094944,0.324411938,22.19744284,0.516959748,174.2536725,11.47518445,3.094606342,26.9678135,0.104831407,0.028270738,72.05,,
12.29082,1080,0.01320007,0.322256059,22.19754348,0.516318025,173.625354,11.46099181,3.107961764,27.11773829,0.103687266,0.028117642,72.05,,
12.31393,1080,0.013290699,0.32017799,22.19761703,0.516427844,173.206475,11.46346751,3.121623752,27.23106032,0.102567771,0.027930292,72.05,,
12.337055,1080,0.013361542,0.318379313,22.19767986,0.51528388,172.8923157,11.4381066,3.132607502,27.38746553,0.101633963,0.027834966,72.05,,
12.36015,1080,0.01338715,0.316774903,22.19773249,0.515285607,172.4734367,11.43817206,3.130130128,27.36564997,0.101201832,0.027694539,72.05,,
12.384195,1080,0.013414301,0.314955891,22.19779866,0.515193044,171.9498379,11.43615146,3.12813352,27.35302633,0.100684926,0.027540374,72.05,,
12.407675,1080,0.013467736,0.313126914,22.19783599,0.514421538,171.7403984,11.41904493,3.135402279,27.45765778,0.099868178,0.027421463,72.05,,
12.430585,1080,0.01350325,0.311487858,22.19787547,0.514066498,171.2167996,11.41118412,3.135109431,27.47400619,0.0993547,0.027296716,72.05,,
12.45809,1080,0.013548458,0.30919072,22.19788965,0.513964065,171.1120799,11.40891759,3.142339504,27.54283637,0.098395072,0.027100794,72.05,,
12.48458,1080,0.013634956,0.3068562,22.19794663,0.513948103,170.5884811,11.40859255,3.153913265,27.64506885,0.097293798,0.026896937,72.05,,
12.50803,1080,0.013685216,0.305142884,22.19795185,0.513133613,170.0648823,11.39051524,3.156214292,27.70914418,0.096680027,0.026789208,72.05,,
12.532545,1080,0.013720679,0.30328131,22.19797029,0.513687193,169.750723,11.40281305,3.158195882,27.69663826,0.096029924,0.026597061,72.05,,
12.555265,1080,0.013781738,0.301837716,22.19799487,0.513030389,169.5412835,11.38824594,3.167657534,27.81514862,0.095287357,0.02650432,72.05,,
12.58,1080,0.013831613,0.30018953,22.19798985,0.513355571,169.1224045,11.39546177,3.172522204,27.84022507,0.094621727,0.026342902,72.05,,
12.603735,1080,0.01389104,0.298842741,22.1979704,0.51333336,168.8082453,11.39495872,3.179999232,27.9070711,0.093975728,0.026225873,72.05,,
12.629165,1080,0.013948033,0.297479509,22.19800633,0.514016636,168.5988057,11.41014453,3.189297387,27.95141971,0.093274309,0.026071493,72.05,,
12.651075,1080,0.013993583,0.296367503,22.19770578,0.515549078,168.2846465,11.44400675,3.19360789,27.90637894,0.092800216,0.02589718,72.05,,
12.676525,1080,0.014103342,0.295358889,22.1975022,0.517264567,168.1799267,11.48198136,3.216329493,28.01197278,0.091831042,0.025723687,72.05,,
12.700015,1080,0.014223609,0.294528709,22.19754775,0.517252376,167.9704872,11.4817343,3.238595771,28.20650335,0.090943338,0.025651936,72.05,,
12.723235,1080,0.014293884,0.293718689,22.1975872,0.516761344,167.7610477,11.470855,3.250891235,28.34044397,0.090350205,0.025605649,72.05,,
12.74625,1080,0.014343147,0.293053854,22.1976592,0.515944222,167.5516082,11.452754,3.259287044,28.45854407,0.089913484,0.025588068,72.05,,
12.771635,1080,0.014364606,0.292036349,22.19768171,0.516117682,167.3421687,11.45661602,3.259665432,28.45225348,0.089590897,0.025490629,72.05,,
12.79588,1080,0.014418232,0.291376002,22.19767294,0.515411565,167.1327292,11.44093735,3.267664015,28.56115645,0.089169511,0.025467843,72.05,,
12.81823,1080,0.014440805,0.290638198,22.19774109,0.514798437,167.0280094,11.42736242,3.270254472,28.61775405,0.088873267,0.025433533,72.05,,
12.84199,1080,0.014474481,0.290011846,22.19713334,0.518478534,166.8185699,11.50873716,3.274218856,28.44985345,0.088574362,0.025199276,72.05,,
12.86613,1080,0.014526739,0.289393725,22.19723571,0.517824867,166.8185699,11.49428063,3.284672363,28.57658056,0.08810429,0.025177193,72.05,,
12.89015,1080,0.014584974,0.288845335,22.19731454,0.517073897,166.6091304,11.47765192,3.29485645,28.70671172,0.087665529,0.025165891,72.05,,
12.91408,1080,0.014644213,0.288162993,22.19738786,0.516004191,166.5044106,11.45394517,3.305760233,28.86132405,0.087169962,0.025158405,72.05,,
12.93735,1080,0.014685423,0.287655222,22.19691045,0.519296576,166.3996909,11.5267796,3.313088066,28.74252984,0.086823899,0.024955385,72.05,,
12.96395,1080,0.01478739,0.287037675,22.19706213,0.518449011,166.1902514,11.50804492,3.332730824,28.96000882,0.08612687,0.024942349,72.05,,
12.985845,1080,0.014843954,0.286208329,22.19717906,0.517256778,166.0855316,11.48164132,3.342412883,29.11093274,0.085629256,0.024927475,72.05,,
13.01054,1080,0.014862703,0.285575169,22.19728754,0.517090987,165.9808119,11.47801732,3.344798908,29.14091183,0.085378875,0.024880183,72.05,,
13.034205,1080,0.014886585,0.284984747,22.19735995,0.516942355,165.8760921,11.47475554,3.347302565,29.17101419,0.085138628,0.024835801,72.05,,
13.05729,1080,0.014874578,0.284274423,22.19688791,0.519889379,165.7713724,11.53992626,3.342233052,28.96234322,0.085055237,0.02463399,72.05,,
13.08019,1080,0.014886023,0.283704753,22.19705356,0.518115146,165.6666526,11.50062965,3.342909648,29.06718804,0.08486761,0.024668628,72.05,,
13.10524,1080,0.014887201,0.282957171,22.19714239,0.517609092,165.4572131,11.48944272,3.340607724,29.07545481,0.084702304,0.02462758,72.05,,
13.13054,1080,0.014892922,0.282294061,22.19723585,0.517723033,165.3524933,11.49202026,3.339634951,29.06046871,0.084528418,0.024564355,72.05,,
13.154395,1080,0.01490324,0.281810867,22.19730972,0.516929529,165.3524933,11.47444486,3.340615694,29.11352781,0.08435896,0.024559869,72.05,,
13.180915,1080,0.01492293,0.281441433,22.19742651,0.51660821,165.1430538,11.46737278,3.342015235,29.14368705,0.084213091,0.0245428,72.05,,
13.20428,1080,0.014921099,0.281197893,22.19748348,0.516575194,165.1430538,11.46666934,3.340429402,29.13164498,0.084180163,0.024523066,72.05,,
13.22863,1080,0.014908777,0.280768292,22.19750418,0.515869648,164.9336143,11.45101867,3.334484341,29.11954331,0.084201413,0.024519067,72.05,,
13.25408,1080,0.014905517,0.280383084,22.19760909,0.515165225,164.8288946,11.43543629,3.331367986,29.13197101,0.084164549,0.024518792,72.05,,
13.278345,1080,0.014891368,0.280027167,22.19759993,0.515934289,164.7241748,11.45250293,3.326375218,29.04496282,0.084183879,0.024451176,72.05,,
13.30582,1080,0.014867924,0.279557941,22.19760612,0.51601278,164.619455,11.45424844,3.318727786,28.97377164,0.084236478,0.024406485,71.9375,,
13.331545,1080,0.014835371,0.279311749,22.1976633,0.514850766,164.5147353,11.42848396,3.309223513,28.95592735,0.084404014,0.024439965,71.9375,,
13.35735,1080,0.014830056,0.278788304,22.19767489,0.515682338,164.4100155,11.44694888,3.306505644,28.88547577,0.084315085,0.024354813,71.9375,,
13.38318,1080,0.014866743,0.277917384,22.1977375,0.516320275,164.3052958,11.46114192,3.312468447,28.90173134,0.083900387,0.024248664,71.9375,,
13.40613,1080,0.01488124,0.277187571,22.19774428,0.514999008,164.200576,11.43181628,3.312924925,28.97986499,0.083668534,0.024247028,71.9375,,
13.429515,1080,0.014862929,0.276621042,22.19772685,0.514404865,164.200576,11.41861869,3.307849514,28.96891124,0.083625643,0.024225438,71.9375,,
13.452575,1080,0.014862513,0.276011935,22.19776474,0.513674323,164.0958563,11.40242178,3.305685564,28.99108301,0.083496125,0.024206431,71.9375,,
13.4811,1080,0.014867896,0.275646211,22.19718358,0.517642258,163.9911365,11.49020023,3.305536115,28.76830733,0.08338926,0.023989679,71.9375,,
13.505545,1080,0.01494286,0.275156314,22.19725976,0.516940974,163.8864168,11.47467307,3.321216794,28.94389036,0.082848044,0.023979447,71.9375,,
13.528835,1080,0.014995791,0.274734765,22.1973616,0.516619635,163.8864168,11.46759285,3.332339806,29.05875583,0.082445003,0.023957492,71.9375,,
13.55257,1080,0.015010626,0.274269561,22.19741213,0.515429774,163.8864168,11.4412071,3.335474511,29.15316959,0.082228049,0.023972083,71.9375,,
13.57831,1080,0.015009703,0.274019695,22.19751046,0.514141066,163.8864168,11.41265168,3.334848803,29.22063072,0.082168551,0.024010169,71.9375,,
13.60056,1080,0.015014359,0.273789969,22.19751955,0.513872317,163.781697,11.40669081,3.334908919,29.23642775,0.082098185,0.024002576,71.9375,,
13.624625,1080,0.015017446,0.273556652,22.19695093,0.517339759,163.781697,11.48336525,3.33465479,29.0390031,0.082034474,0.023821993,71.9375,,
13.65038,1080,0.01503301,0.273291992,22.19705455,0.517009902,163.6769773,11.47609701,3.337002321,29.07785041,0.081897453,0.023814019,71.9375,,
13.677305,1080,0.015073312,0.273045006,22.19713928,0.515283738,163.6769773,11.43782489,3.345412642,29.2486786,0.081617736,0.023872109,71.9375,,
13.70264,1080,0.015100235,0.273095415,22.19718441,0.513599636,163.6769773,11.40046584,3.351193593,29.39523384,0.081491984,0.023954759,71.9375,,
13.72372,1080,0.015119539,0.273131573,22.19724993,0.513213337,163.6769773,11.3919247,3.35493062,29.4500772,0.081411989,0.023975893,71.9375,,
13.748825,1080,0.015115975,0.273148144,22.19727669,0.51242844,163.5722575,11.37451586,3.35333406,29.48111464,0.081455691,0.024014046,71.9375,,
13.7718,1080,0.015110984,0.27334459,22.19728469,0.512946641,163.5722575,11.38602262,3.351504546,29.43525282,0.08155877,0.02400703,71.9375,,
13.793765,1080,0.015131162,0.273477927,22.19730709,0.512736395,163.5722575,11.38136722,3.355684288,29.48401737,0.081496918,0.024028565,71.9375,,
13.819075,1080,0.01512533,0.273395671,22.19733333,0.51328901,163.5722575,11.39364725,3.354360975,29.44062511,0.081504547,0.023995448,71.9375,,
13.840925,1080,0.01511805,0.273412939,22.19733703,0.513408136,163.5722575,11.39629344,3.352790251,29.42000632,0.081547881,0.023991392,71.9375,,
13.86367,1080,0.015117113,0.273437455,22.19739258,0.51396018,163.5722575,11.40857588,3.352171499,29.38290926,0.081570246,0.023967711,71.9375,,
13.88573,1080,0.015130508,0.273330779,22.19750059,0.513185509,163.5722575,11.39143564,3.354748351,29.44974151,0.081475792,0.02399441,71.9375,,
13.91158,1080,0.015121627,0.273322692,22.19758763,0.511901796,163.4675377,11.36298498,3.351748583,29.49707836,0.081546299,0.024053776,71.9375,,
13.93693,1080,0.015092462,0.273172567,22.19763697,0.511980076,163.4675377,11.36474786,3.344194547,29.42603379,0.081685609,0.024036835,71.9375,,
13.959845,1080,0.015047615,0.273045658,22.19767512,0.51262992,163.362818,11.37919243,3.33355968,29.29522197,0.081908136,0.02399517,71.9375,,
13.98512,1080,0.014995604,0.272982021,22.19767037,0.513056271,163.362818,11.38865398,3.320909365,29.15980563,0.082200985,0.023969647,71.9375,,
14.019095,1080,0.014933418,0.273159549,22.19747963,0.51446524,163.2580982,11.41983168,3.306348433,28.95268971,0.082616686,0.023919753,71.9375,,
14.046865,1080,0.014966133,0.272963917,22.19749482,0.514340404,163.2580982,11.41706845,3.313065124,29.01852729,0.082390145,0.023908407,71.9375,,
14.070795,1080,0.014999817,0.272766384,22.19754439,0.514892217,163.2580982,11.42934283,3.320834297,29.05533893,0.082137909,0.023865448,71.9375,,
14.093595,1080,0.014993802,0.272558516,22.19758819,0.514862778,163.362818,11.42871192,3.319960414,29.04929651,0.082096917,0.023848577,71.9375,,
14.117025,1080,0.014994732,0.272509882,22.19762721,0.514836555,163.362818,11.42814993,3.320473215,29.05521223,0.082069592,0.023845494,71.9375,,
14.142285,1080,0.015025342,0.272474627,22.19763766,0.515353952,163.2580982,11.43964028,3.326834255,29.08163345,0.081902075,0.023818461,71.9375,,
14.164725,1080,0.015036731,0.272382518,22.19763314,0.51540815,163.2580982,11.44084103,3.329156921,29.09888278,0.081817266,0.02380791,71.9375,,
14.187985,1080,0.015022667,0.272353524,22.19760945,0.515762568,163.2580982,11.44869606,3.325471623,29.04672818,0.081899218,0.023789043,71.9375,,
14.21284,1080,0.014983782,0.272189484,22.19767044,0.515863021,163.2580982,11.45095734,3.316422286,28.96196525,0.082073228,0.02377002,71.9375,,
14.238575,1080,0.0149513,0.272022408,22.19765528,0.515571524,163.2580982,11.44447897,3.308891334,28.9125555,0.082209532,0.023768877,71.9375,,
14.263335,1080,0.014947402,0.27197362,22.19707492,0.519483813,163.1533785,11.53102111,3.307300718,28.68176796,0.082234318,0.023586256,71.9375,,
14.28835,1080,0.014987741,0.271824351,22.19713924,0.518793621,163.1533785,11.51573424,3.316119616,28.79642364,0.081970611,0.023604604,71.9375,,
14.31436,1080,0.015012722,0.271715198,22.19723445,0.518503045,163.1533785,11.50933367,3.321768355,28.86151754,0.081798358,0.023608248,71.9375,,
14.33724,1080,0.015032399,0.271654939,22.19728666,0.517887871,163.2580982,11.49570554,3.327060422,28.94176796,0.081650137,0.023630993,71.9375,,
14.362045,1080,0.015065226,0.271230083,22.19679595,0.520987656,163.2580982,11.56425669,3.334657893,28.83590345,0.081336704,0.023454174,71.9375,,
14.387235,1080,0.015121431,0.270965106,22.19690032,0.520408975,163.2580982,11.55146615,3.347247944,28.97682338,0.080951609,0.023457205,71.9375,,
14.41187,1080,0.015137236,0.27083556,22.19700132,0.5207016,163.2580982,11.55801411,3.351647903,28.99847562,0.080806686,0.023432707,71.9375,,
14.436245,1080,0.015125765,0.270767639,22.1970938,0.519670843,163.362818,11.53518245,3.349950577,29.04115815,0.080827353,0.0234732,71.9375,,
14.461,1080,0.015090711,0.270604083,22.19722366,0.518391405,163.362818,11.50684997,3.342682383,29.04950002,0.080954171,0.023516782,71.9375,,
14.488515,1080,0.015014631,0.270483994,22.19666799,0.524157,163.362818,11.6345389,3.325587274,28.58374794,0.081334204,0.023248364,71.9375,,
