Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,90% settling time (s),Max acceleration (RPM/s),
0,1050,,0.0001786020839864791,0.0005760083525203315,24.133759113682366,-0.003196859987076195,0,0.07715224884826662,0,0,0,0,77.3375,75.9875,,undefined,0,
3.380979779204354,1145,,0.00016502505105091695,-0.001241081761231639,24.133693238901394,-0.0032785278762081926,0,0.0791229860395954,0,0,0,0,77.3375,75.9875,,undefined,0,
6.420884779203683,1240,,-0.054865523245120736,0.4431628858295882,23.996416052406534,0.7072122907178157,663,16.97056036544019,5.1634820191227915,30.426113857960747,0.08582636371896882,0.026113627145280965,77.3375,75.9875,,0.47305499999783934,690,
8.663764779204502,1335,,-0.11404489626955923,0.9951265454729417,23.848868491768542,1.4066175151680955,960,33.54623613746215,15.550525490726832,46.35549999411428,0.06399311367749987,0.029664327807007,77.3375,75.9875,,0.36636500000022354,370,
10.929639779204503,1430,,-0.17790123470045893,1.5933348928428763,23.70753633115493,2.241047523430704,1205,53.129715581578196,30.433507193923955,57.28151724658629,0.0523546261917846,0.02998952423143288,77.3375,75.9875,,0.3698349999990314,206,
13.027404779203236,1525,,-0.2346192543870287,2.137922179717085,23.555116677944326,3.1298318353744805,1385,73.72355406459053,46.14378891709801,62.59029356706082,0.04633174322893334,0.028999174101726196,77.3375,75.875,,0.1228899999987334,430,
15.033089779203758,1620,,-0.3211570615046253,2.9147052555153334,23.366619954061928,4.546356372218383,1624,106.23298152535466,74.05613756874232,69.71106007324789,0.039358051219046765,0.02743691472896936,77.3375,75.875,,0.12441499999910594,787,
17.057164779204875,1715,,-0.42400380489740125,3.93332850249833,23.01206177933012,6.493172325765586,1879,149.4212827043543,113.11779185194251,75.70393574773277,0.034771970333778976,0.026323750079704736,77.3375,75.875,,0.12325,759,
19.111939779203386,1810,,-0.5349153530743173,4.942507176631948,22.694848598788326,8.970816583508187,2113,203.59132417021786,160.50152966743593,78.8351519012885,0.03079414374973854,0.02427661000180752,77.3375,75.875,,0.14758000000193716,930,
21.14748477920331,1905,,-0.6426001386473139,5.9272451282444285,22.200816143043745,11.733843544481386,2316,260.500903182272,211.33117926537446,81.12493150071975,0.0280471871157328,0.02275326133551693,77.225,75.7625,,0.12541500000096859,511,
22.88008477920294,2000,,-0.6633308792330441,6.138852906629646,22.068777780507588,12.254049513291093,2358,270.4318956201583,222.09756456796867,82.12698581972047,0.027640343191385912,0.022700180733311582,77.225,75.875,,undefined,0,
