Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,
587.624084999999,1000,,0.0016443956458682516,0.026857466873270223,0.1839655760355733,-0.06918389877376341,0,0.01272745579030218,0,0,0,0,67.55,73.0625,,
587.6470749999993,1000,,0.0017482652355335776,0.026621625194614643,0.18395417584162543,-0.06895060224068272,0,0.012683751208968523,0,0,0,0,67.55,73.0625,,
587.6728399999998,1000,,0.001984971803065386,0.026135973637952344,0.18392677022618414,-0.0684521124096763,0,0.012590175950671462,0,0,0,0,67.55,73.0625,,
587.6958100000005,1000,,0.0021740660137945867,0.025486239423068286,0.18390091849106116,-0.06931247746292218,0,0.012746628268322365,0,0,0,0,67.55,73.0625,,
587.7211099999994,1000,,0.002383970525286597,0.024825508040894586,0.18387304028480458,-0.07012832171203331,0,0.012894707723262438,0,0,0,0,67.55,73.0625,,
587.74542,1000,,0.0025647721813941912,0.024736871251460058,0.18386543934581506,-0.06872523519422097,0,0.01263619556312991,0,0,0,0,67.55,73.0625,,
587.7709900000002,1000,,0.0026938976065661274,0.024949341899301286,0.18386062962067945,-0.06801283547653814,0,0.012504882753003986,0,0,0,0,67.55,73.0625,,
587.7982000000011,1000,,0.0027295145658196816,0.024939335068888926,0.1838322201370315,-0.06727688142854543,0,0.01236765847690533,0,0,0,0,67.55,73.0625,,
587.8261949999984,1000,,0.0026734351353987044,0.02640742021688903,0.1838064811890197,-0.06621355905483922,0,0.01217048129687135,0,0,0,0,67.55,73.0625,,
587.8482650000007,1000,,0.0025856561857327187,0.02793714701689322,0.18380026239825775,-0.0656497133937145,0,0.012066434548135142,0,0,0,0,67.55,73.0625,,
587.8712449999991,1000,,0.0024062124227508344,0.029163502829805888,0.18378169498468544,-0.06613243043717659,0,0.012153930159201116,0,0,0,0,67.55,73.0625,,
587.897375,1000,,0.0021638258932933463,0.031041078362778158,0.1837707228520435,-0.0669645350925579,0,0.012306121019410398,0,0,0,0,67.55,73.0625,,
587.9210199999995,1000,,0.0020017557058712348,0.03270606593779999,0.18374642735838065,-0.0662817684992546,0,0.012179038160733287,0,0,0,0,67.55,73.0625,,
587.9432799999993,1000,,0.0018432482684055855,0.03388093917389229,0.18373977164374222,-0.06713051671697429,0,0.012334545811903276,0,0,0,0,67.55,73.0625,,
587.9707699999996,1000,,0.001623836753175143,0.03522248432854693,0.18372345794266767,-0.06751134590367563,0,0.01240341791978684,0,0,0,0,67.55,73.0625,,
587.9972149999999,1000,,0.0014620835257946893,0.0368171308431191,0.18368756655304005,-0.06704830099446013,0,0.012315939251188157,0,0,0,0,67.55,73.0625,,
588.0243849999998,1000,,0.0013695941432259765,0.0370495448038289,0.18363932355399532,-0.06903000310603186,0,0.012676623075321886,0,0,0,0,67.55,73.0625,,
588.0474900000003,1000,,0.0013478110086158255,0.036396611596830185,0.1836290222799723,-0.07039562159838775,0,0.012926679166902842,0,0,0,0,67.55,73.0625,,
