Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,
0,1050,,0.00023528487011726198,-0.001275139899962479,47.30309133165057,-0.0020435685755182758,0,0.10737480741144775,0,0,0,0,81.725,82.175,,
30.773408226000612,1145,,-0.00011212613156008938,-0.0028063542182121684,47.32488142529864,-0.0004175286708133413,0,0.05298675410089583,0,0,0,0,81.6125,82.7375,,
61.28760172600086,1240,,0.3095570575142733,2.1550746743946485,46.57149172667666,1.8133440249870716,1001,84.44994752757438,43.98270100245147,52.08500757866832,0.0490018511895436,0.025522056287184736,78.4625,78.125,,
91.76059897600058,1335,,0.6286012211331113,4.616009652263918,46.0986848201268,4.186126258471338,1440,192.9745025639623,128.51975432577143,66.60381528061173,0.035918211427083305,0.023922342013216035,76.6625,76.55,,
122.2401534760007,1430,,1.033344696823651,7.71150798610466,45.48665609058427,8.03534745728361,1879,365.4998320233491,275.61339577672777,75.41369286170799,0.02798003724830043,0.021100484367712453,76.2125,76.1,,
152.7113247260006,1525,,1.5379991140319773,11.545548078010867,44.088384216025915,14.475848853859784,2307,638.2167620640948,503.8519954647337,78.94690061404386,0.022914547918013742,0.018090324871905115,76.1,76.2125,,
183.19027622600078,1620,,2.0234377925648137,15.235978058279082,43.084675390620575,21.953329030310883,2647,945.8510591935097,760.5855209452385,80.41357814014468,0.020031869612518165,0.01610812805462642,76.325,76.6625,,
213.6889007260007,1715,,2.552457575649308,19.08256595612544,41.5784470424182,31.682211059293458,2959,1317.297096842766,1072.3562273564094,81.40581254214185,0.01779499375406041,0.014486154366499042,77,77.5625,,
244.18417122600061,1810,,2.9587620826287178,22.10057037783363,39.99780314106611,41.22188606898017,3205,1648.7829034983374,1346.2733213684237,81.65264903502757,0.016416010084131325,0.013404098247585528,77.5625,78.2375,,
274.6671622260007,1905,,3.482233982333056,26.104432919593382,38.70700705616837,53.864856972975375,3448,2084.94683979647,1704.546619599984,81.75499431747004,0.015314584208299759,0.012520441979957914,78.0125,79.025,,
305.1724302260008,2000,,3.6031248313228765,26.89033096450732,36.35514903211193,60.393771907372205,3521,2195.6246679709793,1801.2040012627283,82.03606213616347,0.014929117281035352,0.012247249773226108,78.2375,79.7,,
335.671375976001,2000,,3.426025402079303,25.680036244172094,34.95615422743974,57.504689938627735,3414,2010.142769890897,1660.8963211622263,82.62588913813413,0.015461604753839524,0.012775214104874652,78.125,80.15,,
366.15048547600065,1905,,3.011081153839894,22.588443050823784,35.41103855071857,46.954314507718934,3210,1662.7007397779882,1372.346155729955,82.53721268037599,0.016459739328026492,0.013585397111066055,77.9,79.925,,
396.63805347600083,1810,,2.592538636904265,19.63909307089202,36.76773114359709,36.31028543202255,2987,1335.0465954393676,1099.3875787212828,82.34837893177647,0.01786366038352929,0.014710416247909188,77.9,79.5875,,
427.10282022600006,1715,,2.1868444624382666,16.581293081808102,38.45082785461897,26.94315734001226,2742,1035.986492447143,851.2654767278036,82.16967722357406,0.01947842840095881,0.016005305701039692,77.88875,79.01375,,
457.5868602260008,1620,,1.7730809909575018,13.289629618347039,40.05813150930193,19.18766138049626,2478,768.6206083805761,623.8750135425527,81.16833450006496,0.021301865257837022,0.01729035900487139,77.675,78.575,,
488.07237047600074,1525,,1.3754688555946208,10.31361106520914,41.6029517824919,12.858968820867322,2167,534.9710074291621,423.21037017268446,79.10916360438597,0.024369951671726998,0.019278857072950056,77.45,78.125,,
518.5767369760008,1430,,0.9521062136340047,7.078721723537769,43.04021121927751,7.526461611005073,1805,323.94039138994907,243.97411849804502,75.3154539082893,0.029014352527887657,0.021852382950439994,77.225,77.5625,,
549.0838297260007,1335,,0.580773319319032,4.236063042618497,44.185319218955975,3.7778687577766212,1394,166.92633896106543,114.9493666234695,68.86236338385606,0.03685154210942148,0.025376840679324962,77,77.225,,
579.5750219760002,1240,,0.261050844344937,1.842790575704301,44.9546249917393,1.443081617977555,925,64.87242359619157,34.29147170017981,52.982845741081995,0.05374956005882517,0.02849256767237796,77,77,,
610.0685869760007,1145,,-0.0010866528801872948,0.02220764924245403,45.523789552846104,-0.06806003119617478,0,3.0983509230208344,0,0,0,0,78.0125,78.2375,,
640.5428602260008,1050,,-0.0009582684484434576,0.017310893640526282,45.72162118382887,-0.07023931293401325,0,3.2114558895745917,0,0,0,0,78.8,79.25,,
