Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
801.7672975000144,2000,,0.3870677094139924,5.590631401434583,17.73270699968098,29.140015901936845,0,516.7313218839236,0,0,0,0,75.875,79.8125,,
802.3227002500087,2000,,0.38719419383708664,5.615928412898582,17.71445583602425,29.245219212883352,0,518.0629399082057,0,0,0,0,75.785,79.9025,,
802.8956062500089,2000,,0.3856376572201389,5.548775080353257,17.718621110998274,29.1897986617784,0,517.2023050632611,0,0,0,0,75.7625,79.925,,
803.4610882500141,2000,,0.37950562724925213,5.487378668628894,17.74423337201348,28.95830607960521,0,513.8428535827218,0,0,0,0,75.7625,79.925,,
804.0186420000017,2000,,0.37920753872049506,5.494602254831216,17.747538011844433,28.911046976888088,0,513.0998886843115,0,0,0,0,75.7625,79.81812500000001,,
804.5731497500062,2000,,0.37776286110596474,5.493348232841147,17.748666367324184,28.879734138958007,0,512.5767615827856,0,0,0,0,75.7625,79.8125,,
805.1279857500224,2000,,0.37733096922198317,5.5094609434235835,17.7399830882709,28.913890572737934,0,512.931730166579,0,0,0,0,75.7625,79.80687499999999,,
805.6859500000209,2000,,0.38233802978245285,5.5533107361283784,17.71701703484935,29.04862464791777,0,514.6548518481859,0,0,0,0,75.7625,79.7,,
806.2423755000053,2000,,0.38484358559872217,5.55045227092544,17.705463857485984,29.12881344174756,0,515.7391118055841,0,0,0,0,75.7625,79.6325,,
806.8004287500203,2000,,0.3829956520223402,5.530947174593077,17.71357569299413,29.071642735048385,0,514.9626916780044,0,0,0,0,75.7625,79.5875,,
807.3577047500014,2000,,0.38167995825460255,5.508502181215971,17.72660716861596,28.927933415254206,0,512.7940628988327,0,0,0,0,75.7625,79.5875,,
807.9195387500079,2000,,0.3804842265214404,5.511505442496045,17.72216296210981,28.91216844590995,0,512.3861183518892,0,0,0,0,75.7625,79.50875,,
808.5054502500204,2000,,0.3804688065441564,5.515817227273548,17.714350463703713,28.93934168239618,0,512.6414589529406,0,0,0,0,75.7625,79.435625,,
809.0724560000212,2000,,0.38239129507407127,5.533242584511394,17.698600118257907,29.031977598153823,0,513.8253159078849,0,0,0,0,75.7625,79.3625,,
809.6290930000126,2000,,0.3815071637063089,5.513012011763197,17.70176345254186,28.976439348707878,0,512.9338667703161,0,0,0,0,75.7625,79.3625,,
810.185162500021,2000,,0.37763447892259483,5.4610504436467,17.71741697781598,28.831154816845856,0,510.813561965312,0,0,0,0,75.7625,79.413125,,
810.7455447500167,2000,,0.3796401993823599,5.4608830544105,17.70640855562724,28.898363855906815,0,511.68611089311696,0,0,0,0,75.7625,79.475,,
811.3187775000216,2000,,0.3822870730349939,5.513908113435117,17.691982655368584,28.993867588251526,0,512.9587452523692,0,0,0,0,75.7625,79.3625,,
811.8834075000107,2000,,0.38705921068530325,5.561733940815409,17.667134753837008,29.143388382342316,0,514.8800662503718,0,0,0,0,75.7625,79.3625,,
