Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
706.2897620000155,1000,,-0.005572933820708801,0.001112445678984653,1.6330951437979948,-0.04843104029091896,0,0.0790921202331468,0,0,0,0,76.325,84.5375,,
706.8562557500243,1000,,-0.005526147654531796,0.00005769785578721341,1.6252546650773323,-0.050797990305892514,0,0.0825623441483688,0,0,0,0,76.325,84.5375,,
707.4187925000101,1000,,-0.005737778555754072,-0.00010404877738290446,1.6175926776734404,-0.047872838969126856,0,0.07744113502355505,0,0,0,0,76.325,84.5375,,
707.9734022500157,1000,,-0.005607167681756679,0.0015729102390706303,1.610008788844618,-0.04728199226910314,0,0.07612387284388167,0,0,0,0,76.325,84.509375,,
708.529828000015,1000,,-0.005621297400630754,0.0020884196873615143,1.6024670438561994,-0.04960851235869843,0,0.07949441632599248,0,0,0,0,76.325,84.425,,
709.0812102500291,1000,,-0.00588651509558555,0.0007396411666813973,1.594948292441575,-0.049340933399241525,0,0.07869574926788939,0,0,0,0,76.325,84.425,,
709.6345917500198,1000,,-0.005664122922577175,0.00046809044644390604,1.587452779622205,-0.05185574344050257,0,0.08231433355507053,0,0,0,0,76.29124999999999,84.425,,
710.1824407500237,1000,,-0.0055566295384323885,0.0010767398977855292,1.5800653515101106,-0.052435611505361114,0,0.08285933230897995,0,0,0,0,76.2125,84.425,,
710.7368087500097,1000,,-0.00537652323805817,0.0014197116372349162,1.5726195130479481,-0.048457765181742336,0,0.07620655916310497,0,0,0,0,76.2125,84.425,,
711.2952412500114,1000,,-0.005564105349088978,0.0006030229933531382,1.5651997126809554,-0.0471231127522322,0,0.07375729635270623,0,0,0,0,76.2575,84.47,,
711.8573497500269,1000,,-0.00566080491965074,0.0006817623329262623,1.5577083460530585,-0.04558358374420195,0,0.07100583796292595,0,0,0,0,76.325,84.5375,,
712.4142430000096,1000,,-0.005658399305160695,0.0006085449955057771,1.5502490646492064,-0.05156329599472122,0,0.07993300768598746,0,0,0,0,76.325,84.43062499999999,,
712.9651447500139,1000,,-0.005522168285611512,0.0010068790336588297,1.5429484625379204,-0.051040679490407956,0,0.07875745100120547,0,0,0,0,76.26875,84.425,,
713.5181772500129,1000,,-0.005527416346540265,0.0018416990761521916,1.5357048799321564,-0.05082310527437016,0,0.07804883372324893,0,0,0,0,76.2125,84.425,,
714.0869712500274,1000,,-0.005494521055049538,0.001226780307658404,1.5282809297823088,-0.047613510083040336,0,0.0727677256753889,0,0,0,0,76.2125,84.425,,
714.6452910000264,1000,,-0.005643725904622541,0.0009094672760398593,1.5209445375867705,-0.048165018730691574,0,0.07325519692438397,0,0,0,0,76.2125,84.425,,
715.1954895000249,1000,,-0.0056855537121335425,0.0004801310663122111,1.5137794526391635,-0.047195245462767745,0,0.0714434342361761,0,0,0,0,76.2125,84.425,,
715.7649952500226,1000,,-0.005610548362108114,0.0008143532747642149,1.506422490531993,-0.050790653756531315,0,0.07651212306240794,0,0,0,0,76.2125,84.425,,
716.3438207500188,1000,,-0.005681443046478696,0.0008353768503142855,1.4988627600236797,-0.04965222644327355,0,0.07441803589251965,0,0,0,0,76.2125,84.425,,
716.8959810000241,1000,,-0.005495347783346658,0.0015742024406202187,1.4917392269163714,-0.05044044780482896,0,0.07524475918102422,0,0,0,0,76.2125,84.425,,
717.4649042500198,1000,,-0.005428386002879291,0.0007889729901332939,1.484474772194093,-0.0477922106282921,0,0.07094666064206763,0,0,0,0,76.2125,84.425,,
718.0296552500247,1000,,-0.0055465509023021106,0.0002922344677468252,1.4772472463852104,-0.0480054285962085,0,0.0709153980220141,0,0,0,0,76.2125,84.425,,
718.5942212500215,1000,,-0.005622253759791113,0.0010665994259907486,1.4700578264644886,-0.0469937970052791,0,0.06908262563291626,0,0,0,0,76.2125,84.425,,
719.154939500019,1000,,-0.0056967654455044765,0.0019304250692326825,1.4629561200919228,-0.04692237497917669,0,0.06864627319050207,0,0,0,0,76.2125,84.425,,
719.7172925000161,1000,,-0.005677011081521959,0.0018027969746670124,1.4558588643596735,-0.04626836152767535,0,0.06735793364769926,0,0,0,0,76.2125,84.425,,
720.2680132500111,1000,,-0.005472313682980238,0.0017450968275530675,1.4488661711606379,-0.04775193724067717,0,0.06918974625909041,0,0,0,0,76.26875,84.425,,
720.8351120000212,1000,,-0.00573230642291523,0.0010192631152187047,1.4417934566472064,-0.04667629950320643,0,0.06729568687922144,0,0,0,0,76.319375,84.425,,
721.3973660000175,1000,,-0.005756183047129924,0.00195268072801395,1.434751920211945,-0.050294202294863345,0,0.07216038812158569,0,0,0,0,76.2125,84.425,,
721.9565680000245,1000,,-0.00541699059030831,0.0006127477903721035,1.4277499774106912,-0.05096887636591914,0,0.07277126302612145,0,0,0,0,76.2125,84.425,,
722.5241100000233,1000,,-0.005079013375952232,-0.0023580894173457485,1.4206677933025147,-0.05223339722202931,0,0.07420456446073685,0,0,0,0,76.2125,84.4025,,
723.0945577500163,1000,,-0.005384905349308733,-0.0017487096987155934,1.4137147794882667,-0.050074850233663794,0,0.07079078416753462,0,0,0,0,76.2125,84.3125,,
723.658700750026,1000,,-0.005402569003209557,-0.0009076981178027694,1.4068244496402929,-0.04947469449825434,0,0.06960318092632017,0,0,0,0,76.2125,84.3125,,
724.2369982500315,1000,,-0.005466841749063358,-0.0004597860244651047,1.3997006107356251,-0.04771774340410431,0,0.06679454684703177,0,0,0,0,76.2125,84.3125,,
724.8070682500331,1000,,-0.005410142252521695,-0.000999715228387284,1.3927482414196226,-0.046984856510136494,0,0.06543677883865083,0,0,0,0,76.2125,84.3125,,
725.3868870000093,1000,,-0.00533106441136788,-0.0009017004491775944,1.3857305892695908,-0.04955057113023441,0,0.06866255177304277,0,0,0,0,76.2125,84.3125,,
725.9471792500198,1000,,-0.005327569330206047,-0.0010773004623551789,1.3789788034963124,-0.047519041484830625,0,0.06553013978099874,0,0,0,0,76.2125,84.3125,,
726.5058985000194,1000,,-0.005673678431503742,-0.0005201973218285849,1.3722228962244394,-0.04813314368981044,0,0.0660453524749896,0,0,0,0,76.2125,84.3125,,
727.0610067500114,1000,,-0.0052331337249357105,-0.00005463671055830769,1.3655194591339668,-0.05123561959549159,0,0.06996552725540592,0,0,0,0,76.2125,84.3125,,
727.6181185000182,1000,,-0.005582439555532967,-0.001450121118756605,1.3589324704503687,-0.04761552606362696,0,0.06470475929392658,0,0,0,0,76.2125,84.3125,,
728.186768750021,1000,,-0.005769225114517194,-0.001261742063392781,1.352220799603856,-0.0473728060086261,0,0.06406103659023482,0,0,0,0,76.2125,84.3125,,
728.7569835000187,1000,,-0.005743600055344776,-0.0005706788383143806,1.345464784869776,-0.048293326531561646,0,0.06497472261627817,0,0,0,0,76.2125,84.3125,,
729.3131742500243,1000,,-0.005781567982281951,-0.0015916956770454542,1.3388825509657365,-0.05158942657115231,0,0.06907255065767712,0,0,0,0,76.2125,84.3125,,
