Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),4LHE Temp (ºF),App message,
290.4340400000001,1700,,0.38478726917732836,5.450918948447345,23.769791949872058,20.82494385705237,7308,495.0044960547134,399.24087035434775,80.65443028240868,0.01365330169451949,0.01101186143282527,83.1875,74.6375,86.675,,
290.97134125000014,1700,,0.38169463786154395,5.368029123631972,23.779613352887548,20.67624595998696,7325,491.67304169183825,396.9502657028859,80.73429243022609,0.01352323873022729,0.0109178444598587,83.1875,74.6375,86.675,,
291.4986932500001,1700,,0.3785512929213403,5.332117982931254,23.780487811030298,20.664914780296964,7322,491.42173855816446,393.5477271843408,80.08349976676071,0.013548841803149355,0.010850387803909933,83.1875,74.6375,86.675,,
292.0193515000001,1700,,0.3805448629373526,5.365352397866756,23.776465497392095,20.721924162525582,7319,492.6940822863304,395.463971471725,80.26576035004068,0.01356721898866397,0.010889845312390026,83.1875,74.6375,86.579375,,
292.5318900000001,1700,,0.37881391233537204,5.3526284967984274,23.780340730289236,20.66430748220118,7325,491.40416988991774,393.960061493901,80.17044231625927,0.013586760868616264,0.010892528171290144,83.1875,74.6375,86.5625,,
293.0513690000001,1700,,0.3816474979132736,5.35316107796436,23.767862408626563,20.852202313261778,7339,495.6068634761808,397.69445224076554,80.25095511951383,0.013460974297167182,0.010802832951409096,83.1875,74.6375,86.50625,,
293.56164150000006,1700,,0.3794083347619363,5.348474878581234,23.779881146311386,20.669136346558183,7327,491.50942420229484,394.689058641016,80.30120084979981,0.013551113703871109,0.010881703349199792,83.1875,74.6375,86.45,,
294.0802312500001,1700,,0.37607398941651876,5.284000099084244,23.786637622856755,20.575295191287196,7336,489.4170268877771,391.72580627470427,80.03924733688464,0.013489151506381431,0.010796568566982538,83.21000000000001,74.6375,86.45,,
294.6054535000001,1700,,0.3734206067550143,5.222756007949106,23.794906985891274,20.450859460759556,7350,486.62612169380736,389.7084535317565,80.08363800375713,0.013401751263921893,0.010732593147481784,83.3,74.6375,86.45,,
295.1320982500001,1700,,0.3775321276561779,5.259663720464108,23.796127344765516,20.440377856853065,7343,486.40173487652817,393.5932581600657,80.91929355570264,0.013363210698910988,0.010813388834920251,83.3,74.6375,86.45,,
295.656314,1700,,0.37739404467566645,5.293588728783316,23.791230316092058,20.510760226915245,7337,487.9762113047718,393.1279810513872,80.56297115292911,0.013465340916850104,0.010848056033904702,83.3,74.6375,86.45,,
296.1716265000001,1700,,0.37804930119361657,5.305833258610961,23.788678613381503,20.551726961966995,7331,488.89837792578174,393.4830787680813,80.4836825790986,0.013484279595860016,0.01085264445735007,83.3,74.6375,86.45,,
296.68666050000013,1700,,0.37863428881391226,5.2835999188002924,23.785078591124837,20.60333353394064,7330,490.05186287423214,394.0647022567735,80.41293724692264,0.013407966275907094,0.010781762941995234,83.3,74.6375,86.45,,
297.21025850000007,1700,,0.3804724254895628,5.306989553478399,23.782565083878346,20.632094490796952,7334,490.6837849127861,396.18986036245803,80.74284342887452,0.013395309908048627,0.010815590797935065,83.3,74.6375,86.45,,
297.72193600000014,1700,,0.3789114863105596,5.3005805695203065,23.78820938941766,20.55259942920545,7335,488.9095136967734,394.62360874142627,80.71503960143087,0.013432021449464789,0.010841638757135228,83.3,74.6375,86.45,,
298.2477472500001,1700,,0.37837587335977135,5.271237356594548,23.790256911700105,20.524166870980793,7335,488.2751849149737,394.0630074605896,80.70507457893505,0.013376688174832415,0.010795634925278411,83.3,74.6375,86.45,,
298.7672777500001,1700,,0.38075497624863164,5.294139390523021,23.786761147944542,20.575722361422542,7331,489.4297569176475,396.31825163634414,80.97557206296929,0.013358344678301501,0.010816946424118176,83.3,74.6375,86.45,,
299.2801192500001,1700,,0.38021791366703955,5.3312523667717695,23.7851083056324,20.603042136164397,7332,490.04555869585204,395.82811170822913,80.77369284712768,0.013468655086976651,0.01087910576129677,83.3,74.6375,86.55125,,
299.806662,1700,,0.38178488565778956,5.290224889180491,23.786602729625365,20.58052533754093,7339,489.54049083715256,397.8305037448038,81.26577824470726,0.013297812571195685,0.010806500216055143,83.3,74.6375,86.5625,,
300.3179617500001,1700,,0.3789115803785782,5.253611107342052,23.79450017090621,20.456759433489967,7348,486.75818862272325,395.31739693822334,81.21465475391797,0.013289615015470239,0.01079307803367171,83.361875,74.6375,86.5625,,
300.825107,1700,,0.37642050214358636,5.244678482283075,23.797563904566204,20.414154566512835,7346,485.8071017736189,392.58948462814953,80.81178888646858,0.01335931573658883,0.010795834527245562,83.4125,74.6375,86.5625,,
301.3344570000001,1700,,0.3766926513747877,5.299600987409633,23.79114432979784,20.512125897074792,7345,488.00680705883207,392.81624925261974,80.49428209262744,0.013491312438375876,0.0108597364740915,83.39562500000001,74.6375,86.5625,,
301.8413637500001,1700,,0.37686742270817813,5.315977680448953,23.789032117014706,20.547138117511913,7335,488.79650501068545,392.4691831173136,80.29300391978249,0.013544992928856532,0.01087565079567468,83.3,74.6375,86.5625,,
302.35714250000007,1700,,0.37538848594987595,5.2832296761039075,23.794712701092955,20.46449159132643,7344,486.94665295888007,391.4223545059298,80.38299376968408,0.013497534696564383,0.010849716283339346,83.3,74.6375,86.5625,,
302.8751400000001,1700,,0.373070367194459,5.2628728958127695,23.796548899793052,20.440439447593644,7348,486.4118785772034,389.23630360930053,80.02205095724968,0.013521017232905566,0.010819797775181949,83.3,74.6375,86.5625,,
