Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),4LHE Temp (ºF),App message
598.3338915,1700,,0.358001594,5.152737295,22.67300237,19.42485977,7037,440.4196395,357.7013041,81.21881189,0.014405176,0.011699702,80.375,71.9375,82.0625,
598.9444125,1700,,0.358274758,5.143581624,22.66837539,19.48215629,7040,441.6275729,358.1142575,81.09318315,0.01436296,0.011647536,80.375,71.9375,82.0625,
599.535787,1700,,0.356216856,5.099421464,22.67388549,19.40781388,7048,440.0499381,356.4575322,81.00468541,0.014305929,0.011588451,80.301875,71.9375,82.0625,
600.1456427,1700,,0.361356933,5.156309861,22.66088294,19.5624623,7052,443.300678,361.8071376,81.61913231,0.014251842,0.011632205,80.2625,71.9375,82.0625,
600.7876597,1700,,0.362657177,5.168119519,22.67238691,19.41966079,7041,440.2894996,362.5450918,82.34359776,0.014255089,0.011738097,80.34125,71.9375,81.98375,
601.4435947,1700,,0.359643199,5.135920954,22.66748183,19.47235305,7042,441.3889823,359.5985519,81.47020185,0.014282369,0.011635795,80.375,71.9375,81.95,
602.0982562,1700,,0.359046521,5.16217033,22.66800305,19.46478716,7045,441.2268617,359.1420506,81.39793579,0.014373536,0.011699682,80.375,71.9375,81.95,
602.7332117,1700,,0.355434361,5.092689572,22.68075298,19.30628177,7065,437.880425,356.5242469,81.42151532,0.014284414,0.011630484,80.375,71.931875,81.944375,
603.3774982,1700,,0.354325711,5.11594813,22.68645515,19.23282745,7048,436.3242286,354.5771714,81.26510468,0.014428518,0.011725352,80.375,71.825,81.8375,
604.0040977,1700,,0.352510919,5.091746405,22.68653047,19.22717774,7043,436.1978926,352.5083412,80.81398461,0.014444349,0.011673056,80.375,71.841875,81.8375,
604.6134005,1700,,0.357423512,5.112556546,22.67121014,19.411006,7044,440.0708261,357.4391083,81.22295003,0.014303371,0.011617576,80.375,71.9375,81.8375,
605.2408372,1700,,0.35908606,5.120496944,22.67490708,19.35800392,7043,438.9408828,359.0784254,81.8058794,0.014260122,0.011665601,80.375,71.920625,81.820625,
605.8644377,1700,,0.360136606,5.132435955,22.67144658,19.40159864,7049,439.8618067,360.4218174,81.94076887,0.014240102,0.011668483,80.375,71.825,81.725,
606.4984615,1700,,0.358180053,5.136817955,22.67515309,19.34486716,7043,438.6474809,358.1853607,81.65589525,0.014341602,0.011710595,80.346875,71.853125,81.753125,
607.1287955,1700,,0.357801825,5.151334947,22.66674141,19.44778405,7043,440.8167849,357.7919383,81.16463161,0.014397712,0.011685812,80.2625,71.9375,81.8375,
607.7349805,1700,,0.364499616,5.211725229,22.66414517,19.45847067,7038,441.0077484,364.2214056,82.59176254,0.014309324,0.0118183,80.2625,71.9375,81.8375,
608.3593072,1700,,0.361214931,5.166070503,22.66423823,19.45399311,7044,440.9095328,361.2807383,81.94110529,0.014299403,0.011717003,80.2625,71.9375,81.8375,
608.9800615,1700,,0.363622376,5.184029911,22.65860242,19.52191483,7043,442.339184,363.6269694,82.20579862,0.014256474,0.011719601,80.2625,71.9375,81.786875,
609.5884782,1700,,0.361638057,5.154407415,22.65550701,19.55870406,7042,443.1116399,361.560007,81.5967653,0.014256028,0.011632472,80.2625,71.9375,81.725,
610.2112747,1700,,0.363018225,5.192950147,22.64972395,19.63404778,7023,444.7055121,361.9769304,81.39769848,0.014346069,0.011677434,80.2625,71.9375,81.725,
610.8337777,1700,,0.362738805,5.192063737,22.6581749,19.50984626,7041,442.0573395,362.6003105,82.02586669,0.014318998,0.011745274,80.2625,71.9375,81.725,
611.4776625,1700,,0.362492869,5.173588154,22.65906235,19.50356982,7036,441.9320007,362.1339026,81.94435423,0.014286334,0.011706779,80.2625,71.9375,81.725,
612.0898857,1700,,0.359187992,5.108629352,22.67399402,19.31137066,7043,437.8657494,359.1807499,82.03007518,0.014223069,0.011667144,80.2625,71.9375,81.725,
612.702553,1700,,0.35813211,5.125595448,22.67658797,19.27273609,7043,437.0396352,358.1312644,81.94461897,0.014312258,0.011728048,80.2625,71.9375,81.725,
613.3499292,1700,,0.354956123,5.070874138,22.68042779,19.22740597,7050,436.084692,355.2958515,81.4754558,0.014272459,0.011628611,80.2625,71.9375,81.725,
613.981976,1700,,0.352366945,5.064532823,22.68332656,19.18590176,7057,435.1997254,353.0651445,81.12795885,0.014344583,0.01163736,80.2625,71.9375,81.725,
614.599411,1700,,0.354864345,5.067008541,22.68646202,19.14756343,7058,434.3903491,355.6118218,81.86498218,0.014248718,0.011664689,80.2625,71.9375,81.725,
615.2301525,1700,,0.355062632,5.08259869,22.67603156,19.28090358,7048,437.2140576,355.3014162,81.26512258,0.014305014,0.011624988,80.2625,71.83625,81.725,
615.856587,1700,,0.358200926,5.1153521,22.67260424,19.31339674,7043,437.8848515,358.1908354,81.80037179,0.014281076,0.011681969,80.2625,71.825,81.725,
616.53116,1700,,0.359995233,5.104888524,22.66843374,19.35259913,7044,438.6925952,360.0180948,82.06685692,0.014179474,0.011636601,80.2625,71.825,81.725,
617.139355,1700,,0.358029206,5.117599221,22.66383072,19.40616869,7033,439.8175963,357.529585,81.29180919,0.014313792,0.011635782,80.2625,71.825,81.71375,
617.7286365,1700,,0.360087892,5.136193532,22.65677272,19.48890119,7030,441.5554132,359.4214036,81.39955819,0.01429019,0.011632158,80.2625,71.825,81.6125,
618.356834,1700,,0.35790666,5.121272787,22.66862642,19.32736282,7042,438.1246947,357.8346091,81.67416913,0.01431192,0.011689091,80.2625,71.825,81.6125,
618.965607,1700,,0.356124243,5.114877515,22.67023753,19.30885722,7043,437.7362749,356.1134117,81.35338729,0.014363131,0.011684855,80.2625,71.825,81.6125,
619.6182495,1700,,0.360140158,5.156798572,22.67173829,19.28907161,7043,437.3167658,360.1486708,82.35415589,0.014318551,0.011791905,80.2625,71.825,81.59,
620.2042952,1700,,0.356563027,5.097046292,22.67244665,19.27844049,7044,437.0892557,356.6123947,81.58883701,0.014293002,0.011661451,80.2625,71.825,81.5,
620.8365935,1700,,0.353298778,5.039235708,22.67024293,19.30054127,7056,437.5473414,353.9327412,80.89127524,0.014237868,0.011517163,80.2625,71.825,81.528125,
621.4403612,1700,,0.350241807,4.996572621,22.67789839,19.2079697,7056,435.5962912,350.8724098,80.55017025,0.014240429,0.011470689,80.2625,71.825,81.6125,
622.0849865,1700,,0.351714289,5.012768254,22.67921439,19.18850079,7053,435.1796605,352.221316,80.9382675,0.014231856,0.011519096,80.2625,71.825,81.651875,
622.6855295,1700,,0.352947861,5.066390138,22.66398006,19.37781665,7053,439.1744949,353.4273314,80.48101384,0.014335242,0.011537198,80.2625,71.825,81.725,
623.2848567,1700,,0.352540789,5.08526616,22.6747345,19.23044802,7043,436.0451489,352.5528559,80.85251812,0.014424122,0.011662265,80.2625,71.825,81.725,
623.895884,1700,,0.357678027,5.11776809,22.65817447,19.42966837,7043,440.2406757,357.6706096,81.24420431,0.014308828,0.011624967,80.2625,71.825,81.725,
624.557098,1700,,0.360112076,5.135706181,22.65855588,19.41517244,7043,439.9196325,360.1052575,81.85730856,0.01426169,0.011674227,80.2625,71.825,81.775625,
625.2106935,1700,,0.354412713,5.10544891,22.66924821,19.27381946,7043,436.9228702,354.4085945,81.11466714,0.014405597,0.01168501,80.2625,71.825,81.8375,
625.813865,1700,,0.352659072,5.067041321,22.67373856,19.21976809,7043,435.7839673,352.6530987,80.92385518,0.01436843,0.011627423,80.2625,71.825,81.775625,
626.4079035,1700,,0.353175389,5.092826022,22.66597176,19.31460625,7043,437.7838798,353.1678213,80.6725932,0.014420393,0.011633303,80.2625,71.825,81.725,
627.0457445,1700,,0.354392849,5.087821224,22.66252306,19.35426504,7043,438.6156931,354.3932152,80.79995233,0.014356436,0.011600024,80.2625,71.825,81.725,
627.6764445,1700,,0.360553445,5.157272906,22.65593546,19.42564568,7030,440.106106,359.8775185,81.77106112,0.014331095,0.011718287,80.2625,71.825,81.725,
628.281762,1700,,0.361273106,5.123487853,22.65787273,19.39482555,7046,439.4448251,361.3981805,82.24154737,0.014176852,0.011659376,80.2625,71.825,81.725,
628.918412,1700,,0.358417597,5.1132487,22.6659598,19.29115844,7043,437.2524482,358.4236576,81.97195691,0.014265991,0.01169409,80.2625,71.825,81.725,
629.5641922,1700,,0.356272331,5.072329085,22.6671175,19.27448509,7046,436.8969584,356.4353499,81.58359247,0.014230693,0.011609947,80.166875,71.825,81.725,
630.2077817,1700,,0.357478135,5.061279204,22.66968761,19.23325209,7049,436.0115803,357.7861795,82.05950341,0.014146131,0.011608233,80.15,71.825,81.725,
630.8641062,1700,,0.355561841,5.062297882,22.67022049,19.22807205,7047,435.9045394,355.7582593,81.61407264,0.014229873,0.011613352,80.2625,71.825,81.725,
631.5099597,1700,,0.355988203,5.109167018,22.65631471,19.39298914,7043,439.3729741,355.9818821,81.02081025,0.014352329,0.011628328,80.2625,71.825,81.725,
632.1195827,1700,,0.358203788,5.14725764,22.65100357,19.44701166,7043,440.49408,358.207645,81.31954969,0.014369543,0.01168523,80.2625,71.825,81.725,
632.7844075,1700,,0.353746302,5.080368447,22.66428286,19.27932009,7043,436.9505998,353.7337608,80.95736676,0.01436208,0.011627091,80.2625,71.825,81.725,
633.410242,1700,,0.356357998,5.136716559,22.65508876,19.3867172,7044,439.2073134,356.3836194,81.14332953,0.014413465,0.011695583,80.2625,71.825,81.725,
634.059673,1700,,0.35491708,5.089807249,22.6714759,19.18097901,7044,434.8609187,354.9673804,81.62803538,0.014338841,0.011704492,80.2625,71.825,81.725,
634.6988505,1700,,0.358899241,5.158290734,22.65751945,19.34571438,7032,438.3254113,358.3123584,81.74593745,0.014396214,0.011768195,80.2625,71.825,81.725,
635.337817,1700,,0.361812879,5.155220642,22.65177111,19.40768759,7031,439.6178845,361.1888074,82.16191496,0.01427289,0.011726956,80.2625,71.825,81.725,
635.9490882,1700,,0.356737509,5.090233284,22.6615873,19.28036734,7047,436.9227835,356.9543246,81.69767281,0.014260325,0.011650357,80.2625,71.825,81.725,
636.5702132,1700,,0.353363645,5.042613674,22.66658543,19.21497464,7044,435.5377728,353.3813747,81.13721448,0.014269675,0.011577951,80.324375,71.825,81.663125,
637.20581,1700,,0.350295609,5.051473856,22.66527924,19.22559621,7053,435.7532659,350.7805963,80.50043848,0.014400841,0.011592585,80.375,71.825,81.6125,
637.8137967,1700,,0.350894963,5.088515856,22.66610012,19.211782,7043,435.4560062,350.8918728,80.58042307,0.014501879,0.011685551,80.375,71.825,81.6125,
638.4539872,1700,,0.351711601,5.03306784,22.67281704,19.12971008,7044,433.7239507,351.7467694,81.10051888,0.014308872,0.011604456,80.375,71.825,81.6125,
639.075645,1700,,0.356039004,5.073518278,22.66394808,19.23494669,7049,435.939543,356.3376014,81.74149471,0.014237992,0.011638284,80.375,71.825,81.69125,
639.7253102,1700,,0.357580358,5.090477171,22.66314804,19.23949895,7044,436.0267018,357.6182977,82.01947692,0.014234416,0.011674887,80.375,71.825,81.725,
640.3347227,1700,,0.359303785,5.120299749,22.65199224,19.37333739,7034,438.8445153,358.8562014,81.77344282,0.014268396,0.011667751,80.285,71.825,81.725,
640.9705915,1700,,0.361708049,5.112464335,22.65753816,19.29347562,7043,437.1424371,361.7081738,82.74473068,0.014134306,0.011695274,80.2625,71.825,81.725,
641.6014875,1700,,0.360384845,5.114196626,22.65819791,19.28491633,7039,436.9609192,360.1778374,82.42981174,0.014199245,0.011704072,80.36375,71.825,81.725,
642.2437437,1700,,0.364570235,5.22137652,22.63969981,19.50095525,7018,441.4955886,363.2459356,82.27558747,0.014374215,0.011826474,80.375,71.825,81.725,
642.8888335,1700,,0.364898521,5.181580406,22.65036108,19.3600287,7036,438.5095499,364.5422647,83.13413651,0.01421395,0.011816529,80.375,71.825,81.8375,
643.4984672,1700,,0.361943663,5.166050755,22.64900332,19.38119264,7034,438.9638717,361.447366,82.34225168,0.014292621,0.011768792,80.375,71.825,81.8375,
644.1208985,1700,,0.365803884,5.212679752,22.64222344,19.45874221,7031,440.5890133,365.1537476,82.87921262,0.014275309,0.011831245,80.375,71.825,81.8375,
644.7709665,1700,,0.361526037,5.14234028,22.64634976,19.39733773,7043,439.2784808,361.5365818,82.3029024,0.014223865,0.011706448,80.375,71.8025,81.8375,
645.4165012,1700,,0.360668435,5.167653076,22.64834193,19.36638562,7027,438.6163166,359.8464473,82.04128103,0.014360756,0.011781742,80.375,71.7125,81.8375,
646.045349,1700,,0.361182348,5.171365301,22.64409557,19.41555778,7030,439.6475662,360.4919703,81.99573918,0.014345346,0.011762563,80.375,71.751875,81.876875,
646.701565,1700,,0.358038267,5.130681914,22.65579428,19.25684352,7038,436.2785527,357.7625909,82.00429719,0.01434098,0.01176012,80.375,71.825,81.95,
647.3458975,1700,,0.354810925,5.07025603,22.6647377,19.15024593,7043,434.0352621,354.8139636,81.74784683,0.014289914,0.011681683,80.31875,71.825,81.95,
647.9923872,1700,,0.352557041,5.043068261,22.66849968,19.09679399,7053,432.8955592,353.0723701,81.56082961,0.014283374,0.011649625,80.2625,71.825,81.95,
648.6513735,1700,,0.352276242,5.042175935,22.66609586,19.13163944,7051,433.6391427,352.682381,81.33205621,0.01429666,0.011627854,80.34125,71.825,81.95,
649.264939,1700,,0.355741069,5.074481306,22.66983072,19.08196456,7043,432.5847801,355.7346023,82.23514869,0.014264991,0.011730657,80.375,71.825,81.95,
649.8624365,1700,,0.355392231,5.085819438,22.66389716,19.15821673,7048,434.1992906,355.6141721,81.90230746,0.01430151,0.011713231,80.375,71.740625,82.034375,
650.4822712,1700,,0.360550349,5.134001588,22.64253276,19.41068985,7043,439.5065179,360.548612,82.03436363,0.014239758,0.011681377,80.375,71.7125,82.0625,
651.112422,1700,,0.362141261,5.188581781,22.6328707,19.51397751,7029,441.6571525,361.4038816,81.82903391,0.014356954,0.011748037,80.279375,71.7125,82.158125,
651.7088075,1700,,0.358901832,5.127061341,22.63545471,19.47098655,7043,440.7344918,358.881764,81.42856039,0.014286353,0.011633021,80.2625,71.7125,82.175,
652.3233797,1700,,0.35595422,5.066939975,22.65585384,19.21039102,7043,435.2274809,355.9547918,81.78557335,0.014234924,0.011642057,80.2625,71.808125,82.175,
652.9486115,1700,,0.355615054,5.0735726,22.65310589,19.25123921,7043,436.1002322,355.6139587,81.54403874,0.014267104,0.011633966,80.2625,71.825,82.175,
653.5740815,1700,,0.360202468,5.135834674,22.62943375,19.53434543,7043,442.0510194,360.1858768,81.48055843,0.014258952,0.011618185,80.375,71.825,82.175,
654.2017872,1700,,0.353998449,5.097799788,22.64106416,19.37660007,7043,438.7064779,354.0127281,80.69476444,0.014400046,0.011620048,80.369375,71.819375,82.180625,
654.856286,1700,,0.35583402,5.087476121,22.64570225,19.31823726,7043,437.474517,355.8297508,81.33818148,0.014297652,0.01162935,80.2625,71.7125,82.2875,
655.4675217,1700,,0.356205811,5.083415342,22.65445893,19.20753877,7043,435.1360699,356.2013664,81.85936087,0.014271355,0.01168238,80.2625,71.729375,82.2875,
656.0627907,1700,,0.360325046,5.140030018,22.64648912,19.30017899,7042,437.0810159,360.2731685,82.4277277,0.014267074,0.011760038,80.2625,71.825,82.2875,
656.6743327,1700,,0.355597294,5.098056076,22.6515859,19.23420818,7043,435.6847007,355.5964606,81.61766318,0.014336765,0.011701301,80.2625,71.825,82.2875,
657.3124767,1700,,0.354222766,5.084529937,22.64710999,19.2886691,7043,436.8325193,354.2292555,81.09041324,0.014353781,0.011639541,80.2625,71.825,82.2875,
657.9332985,1700,,0.357854005,5.125739179,22.63588721,19.41598833,7043,439.4979818,357.8535077,81.42340555,0.014323609,0.011662748,80.2625,71.825,82.2875,
658.548025,1700,,0.356957013,5.099668559,22.64196569,19.33414571,7044,437.7628081,356.9998542,81.55124907,0.014284961,0.01164952,80.2625,71.825,82.2875,
659.196983,1700,,0.359673444,5.113371149,22.62991058,19.47613279,7043,440.7429333,359.6841984,81.60914946,0.014216272,0.011601756,80.2625,71.825,82.2875,
659.810575,1700,,0.358343739,5.067508111,22.64314184,19.30469636,7045,437.118592,358.4404155,82.00138926,0.014137691,0.011593093,80.2625,71.825,82.2875,
660.4694632,1700,,0.354948627,5.060733618,22.64483199,19.28321821,7043,436.6651499,354.9333043,81.28299477,0.014258325,0.011589517,80.31875,71.825,82.23125,
661.1182742,1700,,0.353732117,5.067440091,22.64200868,19.31530882,7045,437.3371765,353.831057,80.90607429,0.014321714,0.01158708,80.375,71.825,82.175,
661.7575127,1700,,0.35437426,5.036584654,22.65107679,19.19727613,7043,434.8389223,354.374617,81.4957958,0.014212611,0.011582658,80.375,71.825,82.175,
662.401389,1700,,0.356417944,5.084545895,22.63376501,19.40744608,7043,439.2631443,356.3967185,81.13549066,0.014266505,0.011575175,80.375,71.825,82.175,
663.0101885,1700,,0.358440256,5.132706767,22.63261956,19.4072796,7031,439.2374386,357.8295975,81.46650098,0.014344011,0.011685531,80.290625,71.740625,82.259375,
663.6329435,1700,,0.358296063,5.123604854,22.63488502,19.38115655,7032,438.6887272,357.733809,81.54838121,0.014322404,0.011679698,80.2625,71.7125,82.2875,
664.254813,1700,,0.361044502,5.182452444,22.622985,19.51958091,7021,441.590847,359.8835429,81.49735171,0.014400389,0.011735967,80.2625,71.8025,82.2875,
664.8616007,1700,,0.360777626,5.184414225,22.62679084,19.46533509,7024,440.4378795,359.774703,81.68650438,0.014410182,0.011771173,80.2625,71.825,82.2875,
665.472736,1700,,0.356694281,5.135252174,22.62960324,19.42275852,7027,439.5288867,355.8699015,80.96679838,0.014430176,0.011683657,80.2625,71.729375,82.191875,
666.119826,1700,,0.360734861,5.17423677,22.62323915,19.49592263,7011,441.0607797,359.0924127,81.41499486,0.014409209,0.011731245,80.2625,71.7125,82.175,
666.7342997,1700,,0.360882759,5.103795714,22.63957969,19.28189311,7040,436.5324862,360.7136218,82.63330472,0.014148924,0.011691513,80.375,71.825,82.175,
667.3425292,1700,,0.354635654,5.032230521,22.65705,19.07197461,7054,432.1145112,355.19735,82.20027617,0.014167628,0.011645657,80.375,71.825,82.175,
667.9832437,1700,,0.356759571,5.076842071,22.64720564,19.1947454,7043,434.7061954,356.7569999,82.07019701,0.01423054,0.011679007,80.375,71.7125,82.175,
668.6309642,1700,,0.361474341,5.12822038,22.62513762,19.45556905,7038,440.1847069,361.2249786,82.06244067,0.014196769,0.011650222,80.375,71.729375,82.175,
669.2589275,1700,,0.360281304,5.113284271,22.61922521,19.5267344,7040,441.6781244,360.1046506,81.5337571,0.014199522,0.011577487,80.375,71.825,82.175,
669.8590082,1700,,0.359839819,5.117319616,22.62469982,19.44014101,7046,439.8266723,359.9585836,81.84237749,0.014216389,0.011634954,80.375,71.825,82.1525,
670.5222392,1700,,0.353106032,5.07744143,22.64676405,19.1623789,7045,433.9657079,353.202904,81.38994872,0.014375618,0.011700131,80.375,71.825,82.0625,
671.162254,1700,,0.354539101,5.092691514,22.63848891,19.26848517,7046,436.2089742,354.6598222,81.30449097,0.014359936,0.011675023,80.375,71.825,82.0625,
671.7932735,1700,,0.357840676,5.064140634,22.6394275,19.25758614,7046,435.9802651,357.9619058,82.10572257,0.014147239,0.011615683,80.375,71.825,82.0625,
672.4269832,1700,,0.358661872,5.099003582,22.63500347,19.30595652,7043,436.9903269,358.6554549,82.07403518,0.014217043,0.011668485,80.375,71.825,82.0625,
673.0240757,1700,,0.357284357,5.121931036,22.63211224,19.3294952,7043,437.4672604,357.286025,81.67158066,0.014335662,0.011708155,80.375,71.825,82.0625,
673.6226762,1700,,0.360506726,5.138079131,22.62775647,19.37779447,7048,438.4757514,360.7664866,82.27756361,0.014242315,0.011718134,80.375,71.825,82.11875,
674.230373,1700,,0.359133206,5.12414647,22.63269845,19.30893557,7043,437.0132398,359.131187,82.17829809,0.014268342,0.011725377,80.375,71.825,82.175,
674.8663067,1700,,0.358227983,5.126431969,22.62971541,19.34104231,7045,437.6820119,358.300435,81.86360411,0.014307762,0.011712778,80.375,71.825,82.175,
675.4848555,1700,,0.360009003,5.157976833,22.63440457,19.27156349,7030,436.2000031,359.3445877,82.38159169,0.014353897,0.011824936,80.375,71.825,82.175,
676.0810435,1700,,0.358848472,5.142094519,22.63913257,19.20838818,7032,434.8605698,358.2816555,82.39130838,0.014352124,0.011824843,80.375,71.825,82.175,
676.7198437,1700,,0.360244872,5.166041329,22.63201315,19.28324589,7032,436.4184707,359.6489337,82.40983695,0.014364132,0.011837471,80.375,71.825,82.175,
677.3201887,1700,,0.35808564,5.151581259,22.6301586,19.3062034,7031,436.9021921,357.4707374,81.81997226,0.014411228,0.011791259,80.375,71.825,82.175,
677.952286,1700,,0.359728169,5.179981136,22.62499504,19.37415723,7023,438.34016,358.6765772,81.82623298,0.014441942,0.011817286,80.375,71.825,82.175,
678.5980142,1700,,0.359120401,5.142449359,22.62264395,19.39387677,7021,438.7406141,357.996613,81.5967567,0.014364513,0.011720942,80.375,71.825,82.175,
679.2137575,1700,,0.360271865,5.121909403,22.62236019,19.38547391,7016,438.5450553,358.8846414,81.8356552,0.014271762,0.011679371,80.375,71.825,82.175,
679.8517322,1700,,0.361637624,5.115507341,22.62496948,19.34402423,7024,437.6576349,360.6622552,82.40870312,0.014183913,0.011688374,80.375,71.825,82.175,
680.487264,1700,,0.356225618,5.00930088,22.64755693,19.06913785,7044,431.8693037,356.2524347,82.49086948,0.014061099,0.011599112,80.375,71.825,82.175,
681.1118415,1700,,0.351744838,5.004323262,22.64960422,19.05060985,7043,431.4886398,351.7409134,81.51809637,0.01422752,0.011597833,80.375,71.825,82.175,
681.7506412,1700,,0.351128193,5.00705707,22.64597151,19.09094092,7043,432.3328168,351.1314636,81.21805773,0.014259787,0.01158151,80.375,71.825,82.1975,
682.41344,1700,,0.353726384,5.049805123,22.63923853,19.16796888,7043,433.9477485,353.728562,81.51435448,0.014275834,0.011636832,80.375,71.825,82.4,
683.0083937,1700,,0.357797274,5.103157283,22.61910512,19.40585665,7050,438.9403675,358.1683262,81.60250142,0.014248436,0.011627021,80.375,71.825,82.4225,
683.635336,1700,,0.360129024,5.088104347,22.63116311,19.25020591,7044,435.6542514,360.1470107,82.66802887,0.01412822,0.011679345,80.375,71.825,82.5125,
684.26475,1700,,0.35677175,5.087396581,22.63477599,19.2026539,7047,434.6472621,356.9455055,82.12380953,0.014253029,0.011704856,80.375,71.825,82.5125,
684.8582485,1700,,0.355855202,5.07644004,22.62865083,19.27401214,7042,436.1448058,355.7764907,81.57327019,0.014268627,0.011639375,80.375,71.825,82.5125,
685.506907,1700,,0.358077797,5.091301701,22.63018488,19.2410175,7034,435.4275955,357.6092705,82.12897046,0.01423718,0.011692688,80.375,71.825,82.5125,
686.1580912,1700,,0.35564413,5.027886267,22.63921015,19.13186957,7043,433.1302504,355.6495,82.11135227,0.014137433,0.011608282,80.375,71.825,82.5125,
686.7850667,1700,,0.353898899,5.042430368,22.63384611,19.19091312,7044,434.3635983,353.9218922,81.48120267,0.014247279,0.011608862,80.436875,71.825,82.574375,
687.424191,1700,,0.353506342,5.03539689,22.64162242,19.08731251,7045,432.167358,353.590702,81.81822514,0.014240865,0.011651551,80.4875,71.825,82.625,
688.056765,1700,,0.35856303,5.105113792,22.62962484,19.23236876,7034,435.2208078,358.083981,82.27758937,0.014256799,0.011729958,80.414375,71.825,82.625,
688.6829417,1700,,0.354769983,5.095709959,22.62018154,19.34910474,7035,437.6799545,354.3402129,80.95896396,0.014380887,0.011642505,80.375,71.825,82.625,
689.324931,1700,,0.355029717,5.048921711,22.62778714,19.24233104,7043,435.4112711,355.0302805,81.53929945,0.014221145,0.011595777,80.375,71.825,82.715,
689.9114997,1700,,0.357682358,5.067777117,22.62437529,19.27627251,7044,436.1132621,357.7387691,82.0295191,0.014166167,0.011620457,80.375,71.825,82.7375,
690.535083,1700,,0.357569195,5.056365531,22.62853579,19.22044064,7043,434.9303326,357.5648318,82.21224752,0.014141134,0.011625726,80.375,71.825,82.7375,
691.1323512,1700,,0.357564496,5.066100837,22.62470103,19.25800835,7043,435.7064145,357.5634535,82.06638537,0.014168517,0.011627386,80.375,71.825,82.7375,
691.7422617,1700,,0.354066729,5.066444721,22.62011096,19.30521455,7044,436.6856367,354.1244118,81.09462911,0.01430697,0.011602119,80.375,71.825,82.7375,
692.38578,1700,,0.35095869,5.072219398,22.62930226,19.18160412,7037,434.0659454,350.655375,80.78487609,0.014465024,0.011685515,80.375,71.825,82.7375,
693.0127097,1700,,0.351682348,5.047084781,22.62908772,19.1862125,7043,434.1659703,351.6858315,81.00327329,0.014351088,0.011624847,80.375,71.825,82.7375,
693.6527377,1700,,0.352281701,5.093147801,22.62311259,19.25238856,7043,435.5488595,352.2936979,80.88488509,0.014457162,0.011693637,80.375,71.825,82.731875,
694.301678,1700,,0.356095289,5.114378032,22.61261752,19.37813368,7036,438.189769,355.7519841,81.18699792,0.014376428,0.01167169,80.375,71.825,82.625,
694.9675885,1700,,0.353412676,5.061352267,22.62137371,19.26678786,7044,435.8405927,353.4457638,81.09617648,0.01432003,0.011613013,80.375,71.825,82.625,
695.596695,1700,,0.356014218,5.077623872,22.61847178,19.29009045,7029,436.3122377,355.2819762,81.42865785,0.014291797,0.011637595,80.375,71.825,82.625,
696.2179435,1700,,0.356619084,5.103579753,22.61516964,19.32000781,7022,436.9251697,355.5682262,81.37983283,0.014353335,0.011680704,80.375,71.825,82.625,
696.861926,1700,,0.354212614,5.073343668,22.62388762,19.20454301,7036,434.4809341,353.8462598,81.44151783,0.014337889,0.01167699,80.375,71.825,82.625,
697.4849367,1700,,0.355904058,5.112144001,22.613218,19.33914706,7031,437.3200045,355.2760776,81.239498,0.014389335,0.011689791,80.375,71.88125,82.56875,
698.1103245,1700,,0.357526982,5.114911928,22.60849561,19.38876933,7020,438.3502887,356.3529928,81.29535424,0.014353558,0.011668766,80.375,71.9375,82.5125,
698.738363,1700,,0.358613695,5.120596784,22.60944762,19.36421085,7036,437.8126282,358.2508544,81.82903618,0.014293409,0.011696212,80.375,71.875625,82.450625,
699.3926582,1700,,0.357274707,5.092581461,22.62001502,19.22512286,7028,434.87247,356.4932392,81.97680751,0.014285212,0.011710563,80.375,71.825,82.4,
700.047768,1700,,0.354754263,5.085292266,22.61653976,19.2663971,7028,435.7390256,353.9854541,81.23849271,0.014365841,0.011670562,80.375,71.909375,82.484375,
700.6914577,1700,,0.353013687,5.031042096,22.63439368,19.04413404,7048,431.0515689,353.2747117,81.95881083,0.014241145,0.011671758,80.375,71.9375,82.5125,
701.347902,1700,,0.352352207,4.974661103,22.63273775,19.06964971,7050,431.597369,352.6770117,81.71592146,0.014105421,0.011526395,80.375,71.83625,82.5125,
701.9960207,1700,,0.353530928,4.993268121,22.62866763,19.1164858,7047,432.5801965,353.7028857,81.76633124,0.01411706,0.011542941,80.375,71.830625,82.5125,
702.6350962,1700,,0.347479798,4.965329282,22.63509744,19.03305651,7052,430.8149578,347.8969949,80.75310564,0.014272853,0.0115255,80.375,71.9375,82.5125,
703.2763215,1700,,0.34833987,4.968578832,22.63561961,19.02201888,7058,430.5739599,349.0687266,81.07241964,0.014233919,0.011539813,80.375,71.915,82.5125,
703.9257167,1700,,0.349593988,4.95291159,22.63514341,19.03010635,7051,430.7488566,349.9785994,81.24907751,0.014152289,0.011498469,80.375,71.825,82.5125,
704.564055,1700,,0.354308455,4.995165506,22.61667009,19.24838321,7043,435.333809,354.3214984,81.39147141,0.014097834,0.011474433,80.375,71.864375,82.5125,
705.183555,1700,,0.353153963,5.026956136,22.6135251,19.27473882,7043,435.8694189,353.1621539,81.02506633,0.014234319,0.011533319,80.375,71.9375,82.5125,
